standard_job,standard_category,month,month_index,skill,skill_stage,skill_trend_type,planned_jd_count,skill_probability,expected_skill_count
硬件工程师,硬件,2026-01,14,数字化工具,traditional,持续下降,2,0.1324,0
硬件工程师,硬件,2026-02,15,数字化工具,traditional,持续下降,1,0.1243,0
硬件工程师,硬件,2026-03,16,数字化工具,traditional,持续下降,1,0.1256,0
硬件工程师,硬件,2026-04,17,数字化工具,traditional,持续下降,1,0.1317,0
硬件工程师,硬件,2026-05,18,数字化工具,traditional,持续下降,2,0.1219,0
硬件工程师,硬件,2026-06,19,数字化工具,traditional,持续下降,2,0.1111,0
硬件工程师,硬件,2026-07,20,数字化工具,traditional,持续下降,2,0.1137,0
硬件工程师,硬件,2024-12,1,流水线,traditional,先上升后稳定,4,0.1030,0
硬件工程师,硬件,2025-01,2,流水线,traditional,先上升后稳定,3,0.1226,0
硬件工程师,硬件,2025-02,3,流水线,traditional,先上升后稳定,3,0.1194,0
硬件工程师,硬件,2025-03,4,流水线,traditional,先上升后稳定,3,0.1246,0
硬件工程师,硬件,2025-04,5,流水线,traditional,先上升后稳定,3,0.1461,0
硬件工程师,硬件,2025-05,6,流水线,traditional,先上升后稳定,3,0.1405,0
硬件工程师,硬件,2025-06,7,流水线,traditional,先上升后稳定,3,0.1566,0
硬件工程师,硬件,2025-07,8,流水线,traditional,先上升后稳定,3,0.1606,0
硬件工程师,硬件,2025-08,9,流水线,traditional,先上升后稳定,2,0.1805,0
硬件工程师,硬件,2025-09,10,流水线,traditional,先上升后稳定,2,0.1943,0
硬件工程师,硬件,2025-10,11,流水线,traditional,先上升后稳定,2,0.1972,0
硬件工程师,硬件,2025-11,12,流水线,traditional,先上升后稳定,0,0.0000,0
硬件工程师,硬件,2025-12,13,流水线,traditional,先上升后稳定,1,0.2114,0
硬件工程师,硬件,2026-01,14,流水线,traditional,先上升后稳定,2,0.2179,0
硬件工程师,硬件,2026-02,15,流水线,traditional,先上升后稳定,1,0.2175,0
硬件工程师,硬件,2026-03,16,流水线,traditional,先上升后稳定,1,0.1790,0
硬件工程师,硬件,2026-04,17,流水线,traditional,先上升后稳定,1,0.2014,0
硬件工程师,硬件,2026-05,18,流水线,traditional,先上升后稳定,2,0.1962,0
硬件工程师,硬件,2026-06,19,流水线,traditional,先上升后稳定,2,0.1876,0
硬件工程师,硬件,2026-07,20,流水线,traditional,先上升后稳定,2,0.2341,0
硬件工程师,硬件,2024-12,1,激光雷达软件开发,traditional,持续下降,4,0.1856,1
硬件工程师,硬件,2025-01,2,激光雷达软件开发,traditional,持续下降,3,0.1769,1
硬件工程师,硬件,2025-02,3,激光雷达软件开发,traditional,持续下降,3,0.1605,0
硬件工程师,硬件,2025-03,4,激光雷达软件开发,traditional,持续下降,3,0.1550,0
硬件工程师,硬件,2025-04,5,激光雷达软件开发,traditional,持续下降,3,0.1545,0
硬件工程师,硬件,2025-05,6,激光雷达软件开发,traditional,持续下降,3,0.1532,0
硬件工程师,硬件,2025-06,7,激光雷达软件开发,traditional,持续下降,3,0.1482,0
硬件工程师,硬件,2025-07,8,激光雷达软件开发,traditional,持续下降,3,0.1479,0
硬件工程师,硬件,2025-08,9,激光雷达软件开发,traditional,持续下降,2,0.1250,0
硬件工程师,硬件,2025-09,10,激光雷达软件开发,traditional,持续下降,2,0.1245,0
硬件工程师,硬件,2025-10,11,激光雷达软件开发,traditional,持续下降,2,0.1234,0
硬件工程师,硬件,2025-11,12,激光雷达软件开发,traditional,持续下降,0,0.0000,0
硬件工程师,硬件,2025-12,13,激光雷达软件开发,traditional,持续下降,1,0.1092,0
硬件工程师,硬件,2026-01,14,激光雷达软件开发,traditional,持续下降,2,0.1157,0
硬件工程师,硬件,2026-02,15,激光雷达软件开发,traditional,持续下降,1,0.1035,0
硬件工程师,硬件,2026-03,16,激光雷达软件开发,traditional,持续下降,1,0.1007,0
硬件工程师,硬件,2026-04,17,激光雷达软件开发,traditional,持续下降,1,0.1031,0
硬件工程师,硬件,2026-05,18,激光雷达软件开发,traditional,持续下降,2,0.0966,0
硬件工程师,硬件,2026-06,19,激光雷达软件开发,traditional,持续下降,2,0.0901,0
硬件工程师,硬件,2026-07,20,激光雷达软件开发,traditional,持续下降,2,0.0821,0
硬件工程师,硬件,2024-12,1,焊装工艺,traditional,持续下降,4,0.2014,1
硬件工程师,硬件,2025-01,2,焊装工艺,traditional,持续下降,3,0.2111,1
硬件工程师,硬件,2025-02,3,焊装工艺,traditional,持续下降,3,0.2092,1
硬件工程师,硬件,2025-03,4,焊装工艺,traditional,持续下降,3,0.1782,1
硬件工程师,硬件,2025-04,5,焊装工艺,traditional,持续下降,3,0.1973,1
硬件工程师,硬件,2025-05,6,焊装工艺,traditional,持续下降,3,0.1900,1
硬件工程师,硬件,2025-06,7,焊装工艺,traditional,持续下降,3,0.1604,0
硬件工程师,硬件,2025-07,8,焊装工艺,traditional,持续下降,3,0.1804,1
硬件工程师,硬件,2025-08,9,焊装工艺,traditional,持续下降,2,0.1745,0
硬件工程师,硬件,2025-09,10,焊装工艺,traditional,持续下降,2,0.1519,0
硬件工程师,硬件,2025-10,11,焊装工艺,traditional,持续下降,2,0.1387,0
硬件工程师,硬件,2025-11,12,焊装工艺,traditional,持续下降,0,0.0000,0
硬件工程师,硬件,2025-12,13,焊装工艺,traditional,持续下降,1,0.1416,0
硬件工程师,硬件,2026-01,14,焊装工艺,traditional,持续下降,2,0.1256,0
硬件工程师,硬件,2026-02,15,焊装工艺,traditional,持续下降,1,0.1379,0
硬件工程师,硬件,2026-03,16,焊装工艺,traditional,持续下降,1,0.1179,0
硬件工程师,硬件,2026-04,17,焊装工艺,traditional,持续下降,1,0.1118,0
硬件工程师,硬件,2026-05,18,焊装工艺,traditional,持续下降,2,0.1157,0
硬件工程师,硬件,2026-06,19,焊装工艺,traditional,持续下降,2,0.1117,0
硬件工程师,硬件,2026-07,20,焊装工艺,traditional,持续下降,2,0.0954,0
硬件工程师,硬件,2024-12,1,硬件产品电路原理,traditional,持续下降,4,0.1922,1
硬件工程师,硬件,2025-01,2,硬件产品电路原理,traditional,持续下降,3,0.1933,1
硬件工程师,硬件,2025-02,3,硬件产品电路原理,traditional,持续下降,3,0.1731,1
硬件工程师,硬件,2025-03,4,硬件产品电路原理,traditional,持续下降,3,0.1680,1
硬件工程师,硬件,2025-04,5,硬件产品电路原理,traditional,持续下降,3,0.1604,0
硬件工程师,硬件,2025-05,6,硬件产品电路原理,traditional,持续下降,3,0.1576,0
硬件工程师,硬件,2025-06,7,硬件产品电路原理,traditional,持续下降,3,0.1669,1
硬件工程师,硬件,2025-07,8,硬件产品电路原理,traditional,持续下降,3,0.1592,0
硬件工程师,硬件,2025-08,9,硬件产品电路原理,traditional,持续下降,2,0.1385,0
硬件工程师,硬件,2025-09,10,硬件产品电路原理,traditional,持续下降,2,0.1483,0
硬件工程师,硬件,2025-10,11,硬件产品电路原理,traditional,持续下降,2,0.1234,0
硬件工程师,硬件,2025-11,12,硬件产品电路原理,traditional,持续下降,0,0.0000,0
硬件工程师,硬件,2025-12,13,硬件产品电路原理,traditional,持续下降,1,0.1169,0
硬件工程师,硬件,2026-01,14,硬件产品电路原理,traditional,持续下降,2,0.1166,0
硬件工程师,硬件,2026-02,15,硬件产品电路原理,traditional,持续下降,1,0.1076,0
硬件工程师,硬件,2026-03,16,硬件产品电路原理,traditional,持续下降,1,0.1115,0
硬件工程师,硬件,2026-04,17,硬件产品电路原理,traditional,持续下降,1,0.0937,0
硬件工程师,硬件,2026-05,18,硬件产品电路原理,traditional,持续下降,2,0.0877,0
硬件工程师,硬件,2026-06,19,硬件产品电路原理,traditional,持续下降,2,0.0863,0
硬件工程师,硬件,2026-07,20,硬件产品电路原理,traditional,持续下降,2,0.0845,0
硬件工程师,硬件,2024-12,1,硬件仿真,traditional,稳定型,4,0.0925,0
硬件工程师,硬件,2025-01,2,硬件仿真,traditional,稳定型,3,0.1226,0
硬件工程师,硬件,2025-02,3,硬件仿真,traditional,稳定型,3,0.1020,0
硬件工程师,硬件,2025-03,4,硬件仿真,traditional,稳定型,3,0.0988,0
硬件工程师,硬件,2025-04,5,硬件仿真,traditional,稳定型,3,0.1170,0
硬件工程师,硬件,2025-05,6,硬件仿真,traditional,稳定型,3,0.1170,0
硬件工程师,硬件,2025-06,7,硬件仿真,traditional,稳定型,3,0.1056,0
硬件工程师,硬件,2025-07,8,硬件仿真,traditional,稳定型,3,0.1118,0
硬件工程师,硬件,2025-08,9,硬件仿真,traditional,稳定型,2,0.1248,0
硬件工程师,硬件,2025-09,10,硬件仿真,traditional,稳定型,2,0.1167,0
硬件工程师,硬件,2025-10,11,硬件仿真,traditional,稳定型,2,0.1166,0
硬件工程师,硬件,2025-11,12,硬件仿真,traditional,稳定型,0,0.0000,0
硬件工程师,硬件,2025-12,13,硬件仿真,traditional,稳定型,1,0.0975,0
硬件工程师,硬件,2026-01,14,硬件仿真,traditional,稳定型,2,0.1138,0
硬件工程师,硬件,2026-02,15,硬件仿真,traditional,稳定型,1,0.1059,0
硬件工程师,硬件,2026-03,16,硬件仿真,traditional,稳定型,1,0.1229,0
硬件工程师,硬件,2026-04,17,硬件仿真,traditional,稳定型,1,0.1206,0
硬件工程师,硬件,2026-05,18,硬件仿真,traditional,稳定型,2,0.1179,0
硬件工程师,硬件,2026-06,19,硬件仿真,traditional,稳定型,2,0.1343,0
硬件工程师,硬件,2026-07,20,硬件仿真,traditional,稳定型,2,0.1134,0
硬件工程师,硬件,2024-12,1,线对板连接器,traditional,持续下降,4,0.2565,1
硬件工程师,硬件,2025-01,2,线对板连接器,traditional,持续下降,3,0.2156,1
硬件工程师,硬件,2025-02,3,线对板连接器,traditional,持续下降,3,0.2370,1
硬件工程师,硬件,2025-03,4,线对板连接器,traditional,持续下降,3,0.2198,1
硬件工程师,硬件,2025-04,5,线对板连接器,traditional,持续下降,3,0.2034,1
硬件工程师,硬件,2025-05,6,线对板连接器,traditional,持续下降,3,0.1994,1
硬件工程师,硬件,2025-06,7,线对板连接器,traditional,持续下降,3,0.1865,1
硬件工程师,硬件,2025-07,8,线对板连接器,traditional,持续下降,3,0.1890,1
硬件工程师,硬件,2025-08,9,线对板连接器,traditional,持续下降,2,0.1739,0
硬件工程师,硬件,2025-09,10,线对板连接器,traditional,持续下降,2,0.1635,0
硬件工程师,硬件,2025-10,11,线对板连接器,traditional,持续下降,2,0.1523,0
硬件工程师,硬件,2025-11,12,线对板连接器,traditional,持续下降,0,0.0000,0
硬件工程师,硬件,2025-12,13,线对板连接器,traditional,持续下降,1,0.1409,0
硬件工程师,硬件,2026-01,14,线对板连接器,traditional,持续下降,2,0.1466,0
硬件工程师,硬件,2026-02,15,线对板连接器,traditional,持续下降,1,0.1308,0
硬件工程师,硬件,2026-03,16,线对板连接器,traditional,持续下降,1,0.1142,0
硬件工程师,硬件,2026-04,17,线对板连接器,traditional,持续下降,1,0.1205,0
硬件工程师,硬件,2026-05,18,线对板连接器,traditional,持续下降,2,0.1081,0
硬件工程师,硬件,2026-06,19,线对板连接器,traditional,持续下降,2,0.1068,0
硬件工程师,硬件,2026-07,20,线对板连接器,traditional,持续下降,2,0.0986,0
硬件工程师,硬件,2024-12,1,结构设计,traditional,间歇出现,4,0.1388,1
硬件工程师,硬件,2025-01,2,结构设计,traditional,间歇出现,3,0.1824,1
硬件工程师,硬件,2025-02,3,结构设计,traditional,间歇出现,3,0.0000,0
硬件工程师,硬件,2025-03,4,结构设计,traditional,间歇出现,3,0.0000,0
硬件工程师,硬件,2025-04,5,结构设计,traditional,间歇出现,3,0.1943,1
硬件工程师,硬件,2025-05,6,结构设计,traditional,间歇出现,3,0.1758,1
硬件工程师,硬件,2025-06,7,结构设计,traditional,间歇出现,3,0.0000,0
硬件工程师,硬件,2025-07,8,结构设计,traditional,间歇出现,3,0.0000,0
硬件工程师,硬件,2025-08,9,结构设计,traditional,间歇出现,2,0.1440,0
硬件工程师,硬件,2025-09,10,结构设计,traditional,间歇出现,2,0.1927,0
硬件工程师,硬件,2025-10,11,结构设计,traditional,间歇出现,2,0.0000,0
硬件工程师,硬件,2025-11,12,结构设计,traditional,间歇出现,0,0.0000,0
硬件工程师,硬件,2025-12,13,结构设计,traditional,间歇出现,1,0.1271,0
硬件工程师,硬件,2026-01,14,结构设计,traditional,间歇出现,2,0.1341,0
硬件工程师,硬件,2026-02,15,结构设计,traditional,间歇出现,1,0.0000,0
硬件工程师,硬件,2026-03,16,结构设计,traditional,间歇出现,1,0.0000,0
硬件工程师,硬件,2026-04,17,结构设计,traditional,间歇出现,1,0.1535,0
硬件工程师,硬件,2026-05,18,结构设计,traditional,间歇出现,2,0.1758,0
硬件工程师,硬件,2026-06,19,结构设计,traditional,间歇出现,2,0.0000,0
硬件工程师,硬件,2026-07,20,结构设计,traditional,间歇出现,2,0.0000,0
硬件工程师,硬件,2024-12,1,缓存分析,traditional,持续下降,4,0.2335,1
硬件工程师,硬件,2025-01,2,缓存分析,traditional,持续下降,3,0.2368,1
硬件工程师,硬件,2025-02,3,缓存分析,traditional,持续下降,3,0.2314,1
硬件工程师,硬件,2025-03,4,缓存分析,traditional,持续下降,3,0.1964,1
硬件工程师,硬件,2025-04,5,缓存分析,traditional,持续下降,3,0.2075,1
硬件工程师,硬件,2025-05,6,缓存分析,traditional,持续下降,3,0.1985,1
硬件工程师,硬件,2025-06,7,缓存分析,traditional,持续下降,3,0.1898,1
硬件工程师,硬件,2025-07,8,缓存分析,traditional,持续下降,3,0.1687,1
硬件工程师,硬件,2025-08,9,缓存分析,traditional,持续下降,2,0.1696,0
硬件工程师,硬件,2025-09,10,缓存分析,traditional,持续下降,2,0.1693,0
硬件工程师,硬件,2025-10,11,缓存分析,traditional,持续下降,2,0.1515,0
硬件工程师,硬件,2025-11,12,缓存分析,traditional,持续下降,0,0.0000,0
硬件工程师,硬件,2025-12,13,缓存分析,traditional,持续下降,1,0.1423,0
硬件工程师,硬件,2026-01,14,缓存分析,traditional,持续下降,2,0.1284,0
硬件工程师,硬件,2026-02,15,缓存分析,traditional,持续下降,1,0.1271,0
硬件工程师,硬件,2026-03,16,缓存分析,traditional,持续下降,1,0.1288,0
硬件工程师,硬件,2026-04,17,缓存分析,traditional,持续下降,1,0.1207,0
硬件工程师,硬件,2026-05,18,缓存分析,traditional,持续下降,2,0.1023,0
硬件工程师,硬件,2026-06,19,缓存分析,traditional,持续下降,2,0.1068,0
硬件工程师,硬件,2026-07,20,缓存分析,traditional,持续下降,2,0.0914,0
硬件工程师,硬件,2024-12,1,网络架构,traditional,持续下降,4,0.2221,1
硬件工程师,硬件,2025-01,2,网络架构,traditional,持续下降,3,0.2104,1
硬件工程师,硬件,2025-02,3,网络架构,traditional,持续下降,3,0.2239,1
硬件工程师,硬件,2025-03,4,网络架构,traditional,持续下降,3,0.1999,1
硬件工程师,硬件,2025-04,5,网络架构,traditional,持续下降,3,0.1902,1
硬件工程师,硬件,2025-05,6,网络架构,traditional,持续下降,3,0.1910,1
硬件工程师,硬件,2025-06,7,网络架构,traditional,持续下降,3,0.1702,1
硬件工程师,硬件,2025-07,8,网络架构,traditional,持续下降,3,0.1826,1
硬件工程师,硬件,2025-08,9,网络架构,traditional,持续下降,2,0.1794,0
硬件工程师,硬件,2025-09,10,网络架构,traditional,持续下降,2,0.1543,0
硬件工程师,硬件,2025-10,11,网络架构,traditional,持续下降,2,0.1634,0
硬件工程师,硬件,2025-11,12,网络架构,traditional,持续下降,0,0.0000,0
硬件工程师,硬件,2025-12,13,网络架构,traditional,持续下降,1,0.1361,0
硬件工程师,硬件,2026-01,14,网络架构,traditional,持续下降,2,0.1370,0
硬件工程师,硬件,2026-02,15,网络架构,traditional,持续下降,1,0.1220,0
硬件工程师,硬件,2026-03,16,网络架构,traditional,持续下降,1,0.1223,0
硬件工程师,硬件,2026-04,17,网络架构,traditional,持续下降,1,0.1146,0
硬件工程师,硬件,2026-05,18,网络架构,traditional,持续下降,2,0.1058,0
硬件工程师,硬件,2026-06,19,网络架构,traditional,持续下降,2,0.0967,0
硬件工程师,硬件,2026-07,20,网络架构,traditional,持续下降,2,0.0814,0
硬件工程师,硬件,2024-12,1,过温保护,traditional,持续上升,4,0.0948,0
硬件工程师,硬件,2025-01,2,过温保护,traditional,持续上升,3,0.0982,0
硬件工程师,硬件,2025-02,3,过温保护,traditional,持续上升,3,0.1112,0
硬件工程师,硬件,2025-03,4,过温保护,traditional,持续上升,3,0.1189,0
硬件工程师,硬件,2025-04,5,过温保护,traditional,持续上升,3,0.1143,0
硬件工程师,硬件,2025-05,6,过温保护,traditional,持续上升,3,0.1288,0
硬件工程师,硬件,2025-06,7,过温保护,traditional,持续上升,3,0.1356,0
硬件工程师,硬件,2025-07,8,过温保护,traditional,持续上升,3,0.1354,0
硬件工程师,硬件,2025-08,9,过温保护,traditional,持续上升,2,0.1442,0
硬件工程师,硬件,2025-09,10,过温保护,traditional,持续上升,2,0.1650,0
硬件工程师,硬件,2025-10,11,过温保护,traditional,持续上升,2,0.1626,0
硬件工程师,硬件,2025-11,12,过温保护,traditional,持续上升,0,0.0000,0
硬件工程师,硬件,2025-12,13,过温保护,traditional,持续上升,1,0.1770,0
硬件工程师,硬件,2026-01,14,过温保护,traditional,持续上升,2,0.1775,0
硬件工程师,硬件,2026-02,15,过温保护,traditional,持续上升,1,0.2004,0
硬件工程师,硬件,2026-03,16,过温保护,traditional,持续上升,1,0.2038,0
硬件工程师,硬件,2026-04,17,过温保护,traditional,持续上升,1,0.2215,0
硬件工程师,硬件,2026-05,18,过温保护,traditional,持续上升,2,0.2149,0
硬件工程师,硬件,2026-06,19,过温保护,traditional,持续上升,2,0.2277,0
硬件工程师,硬件,2026-07,20,过温保护,traditional,持续上升,2,0.2254,0
硬件工程师,硬件,2024-12,1,阿里云ACP,traditional,持续上升,4,0.0940,0
硬件工程师,硬件,2025-01,2,阿里云ACP,traditional,持续上升,3,0.0977,0
硬件工程师,硬件,2025-02,3,阿里云ACP,traditional,持续上升,3,0.1043,0
硬件工程师,硬件,2025-03,4,阿里云ACP,traditional,持续上升,3,0.1052,0
硬件工程师,硬件,2025-04,5,阿里云ACP,traditional,持续上升,3,0.1165,0
硬件工程师,硬件,2025-05,6,阿里云ACP,traditional,持续上升,3,0.1265,0
硬件工程师,硬件,2025-06,7,阿里云ACP,traditional,持续上升,3,0.1333,0
硬件工程师,硬件,2025-07,8,阿里云ACP,traditional,持续上升,3,0.1402,0
硬件工程师,硬件,2025-08,9,阿里云ACP,traditional,持续上升,2,0.1545,0
硬件工程师,硬件,2025-09,10,阿里云ACP,traditional,持续上升,2,0.1599,0
硬件工程师,硬件,2025-10,11,阿里云ACP,traditional,持续上升,2,0.1539,0
硬件工程师,硬件,2025-11,12,阿里云ACP,traditional,持续上升,0,0.0000,0
硬件工程师,硬件,2025-12,13,阿里云ACP,traditional,持续上升,1,0.1865,0
硬件工程师,硬件,2026-01,14,阿里云ACP,traditional,持续上升,2,0.1720,0
硬件工程师,硬件,2026-02,15,阿里云ACP,traditional,持续上升,1,0.1955,0
硬件工程师,硬件,2026-03,16,阿里云ACP,traditional,持续上升,1,0.1869,0
硬件工程师,硬件,2026-04,17,阿里云ACP,traditional,持续上升,1,0.2023,0
硬件工程师,硬件,2026-05,18,阿里云ACP,traditional,持续上升,2,0.2066,0
硬件工程师,硬件,2026-06,19,阿里云ACP,traditional,持续上升,2,0.2285,0
硬件工程师,硬件,2026-07,20,阿里云ACP,traditional,持续上升,2,0.2474,0
硬件工程师,硬件,2024-12,1,风险管理,traditional,持续下降,4,0.2272,1
硬件工程师,硬件,2025-01,2,风险管理,traditional,持续下降,3,0.2195,1
硬件工程师,硬件,2025-02,3,风险管理,traditional,持续下降,3,0.2228,1
硬件工程师,硬件,2025-03,4,风险管理,traditional,持续下降,3,0.1994,1
硬件工程师,硬件,2025-04,5,风险管理,traditional,持续下降,3,0.2104,1
硬件工程师,硬件,2025-05,6,风险管理,traditional,持续下降,3,0.1824,1
硬件工程师,硬件,2025-06,7,风险管理,traditional,持续下降,3,0.1929,1
硬件工程师,硬件,2025-07,8,风险管理,traditional,持续下降,3,0.1626,0
硬件工程师,硬件,2025-08,9,风险管理,traditional,持续下降,2,0.1603,0
硬件工程师,硬件,2025-09,10,风险管理,traditional,持续下降,2,0.1563,0
硬件工程师,硬件,2025-10,11,风险管理,traditional,持续下降,2,0.1414,0
硬件工程师,硬件,2025-11,12,风险管理,traditional,持续下降,0,0.0000,0
硬件工程师,硬件,2025-12,13,风险管理,traditional,持续下降,1,0.1329,0
硬件工程师,硬件,2026-01,14,风险管理,traditional,持续下降,2,0.1368,0
硬件工程师,硬件,2026-02,15,风险管理,traditional,持续下降,1,0.1143,0
硬件工程师,硬件,2026-03,16,风险管理,traditional,持续下降,1,0.1192,0
硬件工程师,硬件,2026-04,17,风险管理,traditional,持续下降,1,0.1104,0
硬件工程师,硬件,2026-05,18,风险管理,traditional,持续下降,2,0.1007,0
硬件工程师,硬件,2026-06,19,风险管理,traditional,持续下降,2,0.1000,0
硬件工程师,硬件,2026-07,20,风险管理,traditional,持续下降,2,0.0933,0
AI产品经理,产品,2024-12,1,LLM,new,持续下降,1,0.4906,0
AI产品经理,产品,2025-01,2,LLM,new,持续下降,2,0.4857,1
AI产品经理,产品,2025-02,3,LLM,new,持续下降,2,0.4214,1
AI产品经理,产品,2025-03,4,LLM,new,持续下降,1,0.4091,0
AI产品经理,产品,2025-04,5,LLM,new,持续下降,1,0.3818,0
AI产品经理,产品,2025-05,6,LLM,new,持续下降,1,0.3762,0
AI产品经理,产品,2025-06,7,LLM,new,持续下降,1,0.3289,0
AI产品经理,产品,2025-07,8,LLM,new,持续下降,1,0.3393,0
AI产品经理,产品,2025-08,9,LLM,new,持续下降,2,0.3138,1
AI产品经理,产品,2025-09,10,LLM,new,持续下降,2,0.3077,1
AI产品经理,产品,2025-10,11,LLM,new,持续下降,2,0.2871,1
AI产品经理,产品,2025-11,12,LLM,new,持续下降,2,0.2446,0
AI产品经理,产品,2025-12,13,LLM,new,持续下降,2,0.2387,0
AI产品经理,产品,2026-01,14,LLM,new,持续下降,3,0.2013,1
AI产品经理,产品,2026-02,15,LLM,new,持续下降,2,0.1819,0
AI产品经理,产品,2026-03,16,LLM,new,持续下降,1,0.1759,0
AI产品经理,产品,2026-04,17,LLM,new,持续下降,1,0.1611,0
AI产品经理,产品,2026-05,18,LLM,new,持续下降,1,0.1354,0
AI产品经理,产品,2026-06,19,LLM,new,持续下降,0,0.0000,0
AI产品经理,产品,2026-07,20,LLM,new,持续下降,2,0.1043,0
AI产品经理,产品,2024-12,1,Agent,new,持续上升,1,0.1458,0
AI产品经理,产品,2025-01,2,Agent,new,持续上升,2,0.1362,0
AI产品经理,产品,2025-02,3,Agent,new,持续上升,2,0.1480,0
AI产品经理,产品,2025-03,4,Agent,new,持续上升,1,0.1687,0
AI产品经理,产品,2025-04,5,Agent,new,持续上升,1,0.1781,0
AI产品经理,产品,2025-05,6,Agent,new,持续上升,1,0.1853,0
AI产品经理,产品,2025-06,7,Agent,new,持续上升,1,0.1918,0
AI产品经理,产品,2025-07,8,Agent,new,持续上升,1,0.1973,0
AI产品经理,产品,2025-08,9,Agent,new,持续上升,2,0.2029,0
AI产品经理,产品,2025-09,10,Agent,new,持续上升,2,0.2308,0
AI产品经理,产品,2025-10,11,Agent,new,持续上升,2,0.2228,0
AI产品经理,产品,2025-11,12,Agent,new,持续上升,2,0.2485,0
AI产品经理,产品,2025-12,13,Agent,new,持续上升,2,0.2779,1
AI产品经理,产品,2026-01,14,Agent,new,持续上升,3,0.2871,1
AI产品经理,产品,2026-02,15,Agent,new,持续上升,2,0.2952,1
AI产品经理,产品,2026-03,16,Agent,new,持续上升,1,0.3037,0
AI产品经理,产品,2026-04,17,Agent,new,持续上升,1,0.2963,0
AI产品经理,产品,2026-05,18,Agent,new,持续上升,1,0.3345,0
AI产品经理,产品,2026-06,19,Agent,new,持续上升,0,0.0000,0
AI产品经理,产品,2026-07,20,Agent,new,持续上升,2,0.3485,1
AI产品经理,产品,2024-12,1,Prompt Engineering,new,先上升后稳定,1,0.1115,0
AI产品经理,产品,2025-01,2,Prompt Engineering,new,先上升后稳定,2,0.1427,0
AI产品经理,产品,2025-02,3,Prompt Engineering,new,先上升后稳定,2,0.1555,0
AI产品经理,产品,2025-03,4,Prompt Engineering,new,先上升后稳定,1,0.1780,0
AI产品经理,产品,2025-04,5,Prompt Engineering,new,先上升后稳定,1,0.2230,0
AI产品经理,产品,2025-05,6,Prompt Engineering,new,先上升后稳定,1,0.2482,0
AI产品经理,产品,2025-06,7,Prompt Engineering,new,先上升后稳定,1,0.2760,0
AI产品经理,产品,2025-07,8,Prompt Engineering,new,先上升后稳定,1,0.2762,0
AI产品经理,产品,2025-08,9,Prompt Engineering,new,先上升后稳定,2,0.2937,1
AI产品经理,产品,2025-09,10,Prompt Engineering,new,先上升后稳定,2,0.3592,1
AI产品经理,产品,2025-10,11,Prompt Engineering,new,先上升后稳定,2,0.3746,1
AI产品经理,产品,2025-11,12,Prompt Engineering,new,先上升后稳定,2,0.3759,1
AI产品经理,产品,2025-12,13,Prompt Engineering,new,先上升后稳定,2,0.4178,1
AI产品经理,产品,2026-01,14,Prompt Engineering,new,先上升后稳定,3,0.3967,1
AI产品经理,产品,2026-02,15,Prompt Engineering,new,先上升后稳定,2,0.4066,1
AI产品经理,产品,2026-03,16,Prompt Engineering,new,先上升后稳定,1,0.4470,0
AI产品经理,产品,2026-04,17,Prompt Engineering,new,先上升后稳定,1,0.4273,0
AI产品经理,产品,2026-05,18,Prompt Engineering,new,先上升后稳定,1,0.4236,0
AI产品经理,产品,2026-06,19,Prompt Engineering,new,先上升后稳定,0,0.0000,0
AI产品经理,产品,2026-07,20,Prompt Engineering,new,先上升后稳定,2,0.4422,1
AI产品经理,产品,2024-12,1,RAG,new,间歇出现,1,0.1853,0
AI产品经理,产品,2025-01,2,RAG,new,间歇出现,2,0.1861,0
AI产品经理,产品,2025-02,3,RAG,new,间歇出现,2,0.0000,0
AI产品经理,产品,2025-03,4,RAG,new,间歇出现,1,0.0000,0
AI产品经理,产品,2025-04,5,RAG,new,间歇出现,1,0.1679,0
AI产品经理,产品,2025-05,6,RAG,new,间歇出现,1,0.2428,0
AI产品经理,产品,2025-06,7,RAG,new,间歇出现,1,0.0000,0
AI产品经理,产品,2025-07,8,RAG,new,间歇出现,1,0.0000,0
AI产品经理,产品,2025-08,9,RAG,new,间歇出现,2,0.2677,1
AI产品经理,产品,2025-09,10,RAG,new,间歇出现,2,0.2034,0
AI产品经理,产品,2025-10,11,RAG,new,间歇出现,2,0.0000,0
AI产品经理,产品,2025-11,12,RAG,new,间歇出现,2,0.0000,0
AI产品经理,产品,2025-12,13,RAG,new,间歇出现,2,0.2682,1
AI产品经理,产品,2026-01,14,RAG,new,间歇出现,3,0.3040,1
AI产品经理,产品,2026-02,15,RAG,new,间歇出现,2,0.0000,0
AI产品经理,产品,2026-03,16,RAG,new,间歇出现,1,0.0000,0
AI产品经理,产品,2026-04,17,RAG,new,间歇出现,1,0.2280,0
AI产品经理,产品,2026-05,18,RAG,new,间歇出现,1,0.3062,0
AI产品经理,产品,2026-06,19,RAG,new,间歇出现,0,0.0000,0
AI产品经理,产品,2026-07,20,RAG,new,间歇出现,2,0.0000,0
AI产品经理,产品,2024-12,1,模型训练,new,后期突增,1,0.0980,0
AI产品经理,产品,2025-01,2,模型训练,new,后期突增,2,0.1214,0
AI产品经理,产品,2025-02,3,模型训练,new,后期突增,2,0.0921,0
AI产品经理,产品,2025-03,4,模型训练,new,后期突增,1,0.1020,0
AI产品经理,产品,2025-04,5,模型训练,new,后期突增,1,0.1120,0
