month,standard_job,skill,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency
2026-04,通信工程师,Shell脚本,20,0,0.0,357,15,0.042017
2026-05,通信工程师,Shell脚本,23,0,0.0,380,15,0.039474
2026-06,通信工程师,Shell脚本,19,0,0.0,399,15,0.037594
2026-07,通信工程师,Shell脚本,20,0,0.0,419,15,0.0358
2024-12,通信工程师,Spark,20,1,0.05,20,1,0.05
2025-01,通信工程师,Spark,19,1,0.052632,39,2,0.051282
2025-02,通信工程师,Spark,23,0,0.0,62,2,0.032258
2025-03,通信工程师,Spark,21,1,0.047619,83,3,0.036145
2025-04,通信工程师,Spark,21,0,0.0,104,3,0.028846
2025-05,通信工程师,Spark,21,0,0.0,125,3,0.024
2025-06,通信工程师,Spark,21,0,0.0,146,3,0.020548
2025-07,通信工程师,Spark,22,0,0.0,168,3,0.017857
2025-08,通信工程师,Spark,23,2,0.086957,191,5,0.026178
2025-09,通信工程师,Spark,20,0,0.0,211,5,0.023697
2025-10,通信工程师,Spark,19,0,0.0,230,5,0.021739
2025-11,通信工程师,Spark,21,0,0.0,251,5,0.01992
2025-12,通信工程师,Spark,21,0,0.0,272,5,0.018382
2026-01,通信工程师,Spark,23,0,0.0,295,5,0.016949
2026-02,通信工程师,Spark,23,0,0.0,318,5,0.015723
2026-03,通信工程师,Spark,19,0,0.0,337,5,0.014837
2026-04,通信工程师,Spark,20,2,0.1,357,7,0.019608
2026-05,通信工程师,Spark,23,2,0.086957,380,9,0.023684
2026-06,通信工程师,Spark,19,1,0.052632,399,10,0.025063
2026-07,通信工程师,Spark,20,4,0.2,419,14,0.033413
2024-12,通信工程师,TensorFlow,20,14,0.7,20,14,0.7
2025-01,通信工程师,TensorFlow,19,15,0.789474,39,29,0.74359
2025-02,通信工程师,TensorFlow,23,15,0.652174,62,44,0.709677
2025-03,通信工程师,TensorFlow,21,12,0.571429,83,56,0.674699
2025-04,通信工程师,TensorFlow,21,12,0.571429,104,68,0.653846
2025-05,通信工程师,TensorFlow,21,13,0.619048,125,81,0.648
2025-06,通信工程师,TensorFlow,21,16,0.761905,146,97,0.664384
2025-07,通信工程师,TensorFlow,22,15,0.681818,168,112,0.666667
2025-08,通信工程师,TensorFlow,23,16,0.695652,191,128,0.670157
2025-09,通信工程师,TensorFlow,20,11,0.55,211,139,0.658768
2025-10,通信工程师,TensorFlow,19,12,0.631579,230,151,0.656522
2025-11,通信工程师,TensorFlow,21,14,0.666667,251,165,0.657371
2025-12,通信工程师,TensorFlow,21,9,0.428571,272,174,0.639706
2026-01,通信工程师,TensorFlow,23,15,0.652174,295,189,0.640678
2026-02,通信工程师,TensorFlow,23,12,0.521739,318,201,0.632075
2026-03,通信工程师,TensorFlow,19,10,0.526316,337,211,0.626113
2026-04,通信工程师,TensorFlow,20,12,0.6,357,223,0.62465
2026-05,通信工程师,TensorFlow,23,13,0.565217,380,236,0.621053
2026-06,通信工程师,TensorFlow,19,13,0.684211,399,249,0.62406
2026-07,通信工程师,TensorFlow,20,11,0.55,419,260,0.620525
2024-12,通信工程师,TensorRT-LLM,20,3,0.15,20,3,0.15
2025-01,通信工程师,TensorRT-LLM,19,6,0.315789,39,9,0.230769
2025-02,通信工程师,TensorRT-LLM,23,3,0.130435,62,12,0.193548
2025-03,通信工程师,TensorRT-LLM,21,6,0.285714,83,18,0.216867
2025-04,通信工程师,TensorRT-LLM,21,2,0.095238,104,20,0.192308
2025-05,通信工程师,TensorRT-LLM,21,2,0.095238,125,22,0.176
2025-06,通信工程师,TensorRT-LLM,21,1,0.047619,146,23,0.157534
2025-07,通信工程师,TensorRT-LLM,22,3,0.136364,168,26,0.154762
2025-08,通信工程师,TensorRT-LLM,23,2,0.086957,191,28,0.146597
2025-09,通信工程师,TensorRT-LLM,20,1,0.05,211,29,0.137441
2025-10,通信工程师,TensorRT-LLM,19,3,0.157895,230,32,0.13913
2025-11,通信工程师,TensorRT-LLM,21,0,0.0,251,32,0.12749
2025-12,通信工程师,TensorRT-LLM,21,1,0.047619,272,33,0.121324
2026-01,通信工程师,TensorRT-LLM,23,0,0.0,295,33,0.111864
2026-02,通信工程师,TensorRT-LLM,23,0,0.0,318,33,0.103774
2026-03,通信工程师,TensorRT-LLM,19,0,0.0,337,33,0.097923
2026-04,通信工程师,TensorRT-LLM,20,0,0.0,357,33,0.092437
2026-05,通信工程师,TensorRT-LLM,23,1,0.043478,380,34,0.089474
2026-06,通信工程师,TensorRT-LLM,19,0,0.0,399,34,0.085213
2026-07,通信工程师,TensorRT-LLM,20,0,0.0,419,34,0.081146
2024-12,通信工程师,仿真技术,20,1,0.05,20,1,0.05
2025-01,通信工程师,仿真技术,19,0,0.0,39,1,0.025641
2025-02,通信工程师,仿真技术,23,2,0.086957,62,3,0.048387
2025-03,通信工程师,仿真技术,21,2,0.095238,83,5,0.060241
2025-04,通信工程师,仿真技术,21,0,0.0,104,5,0.048077
2025-05,通信工程师,仿真技术,21,3,0.142857,125,8,0.064
2025-06,通信工程师,仿真技术,21,0,0.0,146,8,0.054795
2025-07,通信工程师,仿真技术,22,2,0.090909,168,10,0.059524
2025-08,通信工程师,仿真技术,23,2,0.086957,191,12,0.062827
2025-09,通信工程师,仿真技术,20,4,0.2,211,16,0.075829
2025-10,通信工程师,仿真技术,19,2,0.105263,230,18,0.078261
2025-11,通信工程师,仿真技术,21,5,0.238095,251,23,0.091633
2025-12,通信工程师,仿真技术,21,2,0.095238,272,25,0.091912
2026-01,通信工程师,仿真技术,23,1,0.043478,295,26,0.088136
2026-02,通信工程师,仿真技术,23,0,0.0,318,26,0.081761
2026-03,通信工程师,仿真技术,19,2,0.105263,337,28,0.083086
2026-04,通信工程师,仿真技术,20,0,0.0,357,28,0.078431
2026-05,通信工程师,仿真技术,23,0,0.0,380,28,0.073684
2026-06,通信工程师,仿真技术,19,1,0.052632,399,29,0.072682
2026-07,通信工程师,仿真技术,20,0,0.0,419,29,0.069212
2024-12,通信工程师,信号处理,20,11,0.55,20,11,0.55
2025-01,通信工程师,信号处理,19,9,0.473684,39,20,0.512821
2025-02,通信工程师,信号处理,23,13,0.565217,62,33,0.532258
2025-03,通信工程师,信号处理,21,11,0.52381,83,44,0.53012
2025-04,通信工程师,信号处理,21,10,0.47619,104,54,0.519231
2025-05,通信工程师,信号处理,21,11,0.52381,125,65,0.52
2025-06,通信工程师,信号处理,21,9,0.428571,146,74,0.506849
2025-07,通信工程师,信号处理,22,11,0.5,168,85,0.505952
2025-08,通信工程师,信号处理,23,13,0.565217,191,98,0.513089
2025-09,通信工程师,信号处理,20,9,0.45,211,107,0.507109
2025-10,通信工程师,信号处理,19,8,0.421053,230,115,0.5
2025-11,通信工程师,信号处理,21,10,0.47619,251,125,0.498008
2025-12,通信工程师,信号处理,21,12,0.571429,272,137,0.503676
2026-01,通信工程师,信号处理,23,12,0.521739,295,149,0.505085
2026-02,通信工程师,信号处理,23,11,0.478261,318,160,0.503145
2026-03,通信工程师,信号处理,19,10,0.526316,337,170,0.504451
2026-04,通信工程师,信号处理,20,10,0.5,357,180,0.504202
2026-05,通信工程师,信号处理,23,9,0.391304,380,189,0.497368
2026-06,通信工程师,信号处理,19,7,0.368421,399,196,0.491228
2026-07,通信工程师,信号处理,20,8,0.4,419,204,0.486874
2025-03,通信工程师,充电系统,21,2,0.095238,83,2,0.024096
2025-04,通信工程师,充电系统,21,1,0.047619,104,3,0.028846
2025-05,通信工程师,充电系统,21,0,0.0,125,3,0.024
2025-06,通信工程师,充电系统,21,1,0.047619,146,4,0.027397
2025-07,通信工程师,充电系统,22,1,0.045455,168,5,0.029762
2025-08,通信工程师,充电系统,23,0,0.0,191,5,0.026178
2025-09,通信工程师,充电系统,20,2,0.1,211,7,0.033175
2025-10,通信工程师,充电系统,19,1,0.052632,230,8,0.034783
2025-11,通信工程师,充电系统,21,0,0.0,251,8,0.031873
2025-12,通信工程师,充电系统,21,2,0.095238,272,10,0.036765
2026-01,通信工程师,充电系统,23,2,0.086957,295,12,0.040678
2026-02,通信工程师,充电系统,23,0,0.0,318,12,0.037736
2026-03,通信工程师,充电系统,19,0,0.0,337,12,0.035608
2026-04,通信工程师,充电系统,20,0,0.0,357,12,0.033613
2026-05,通信工程师,充电系统,23,1,0.043478,380,13,0.034211
2026-06,通信工程师,充电系统,19,1,0.052632,399,14,0.035088
2026-07,通信工程师,充电系统,20,2,0.1,419,16,0.038186
2024-12,通信工程师,内存管理,20,2,0.1,20,2,0.1
2025-01,通信工程师,内存管理,19,0,0.0,39,2,0.051282
2025-02,通信工程师,内存管理,23,1,0.043478,62,3,0.048387
2025-03,通信工程师,内存管理,21,0,0.0,83,3,0.036145
2025-04,通信工程师,内存管理,21,1,0.047619,104,4,0.038462
2025-05,通信工程师,内存管理,21,0,0.0,125,4,0.032
2025-06,通信工程师,内存管理,21,1,0.047619,146,5,0.034247
2025-07,通信工程师,内存管理,22,1,0.045455,168,6,0.035714
2025-08,通信工程师,内存管理,23,0,0.0,191,6,0.031414
2025-09,通信工程师,内存管理,20,0,0.0,211,6,0.028436
2025-10,通信工程师,内存管理,19,0,0.0,230,6,0.026087
2025-11,通信工程师,内存管理,21,0,0.0,251,6,0.023904
2025-12,通信工程师,内存管理,21,1,0.047619,272,7,0.025735
2026-01,通信工程师,内存管理,23,1,0.043478,295,8,0.027119
2026-02,通信工程师,内存管理,23,1,0.043478,318,9,0.028302
2026-03,通信工程师,内存管理,19,4,0.210526,337,13,0.038576
2026-04,通信工程师,内存管理,20,1,0.05,357,14,0.039216
2026-05,通信工程师,内存管理,23,1,0.043478,380,15,0.039474
2026-06,通信工程师,内存管理,19,1,0.052632,399,16,0.0401
2026-07,通信工程师,内存管理,20,0,0.0,419,16,0.038186
2025-02,通信工程师,分布式系统,23,1,0.043478,62,1,0.016129
2025-03,通信工程师,分布式系统,21,0,0.0,83,1,0.012048
2025-04,通信工程师,分布式系统,21,1,0.047619,104,2,0.019231
2025-05,通信工程师,分布式系统,21,2,0.095238,125,4,0.032
2025-06,通信工程师,分布式系统,21,1,0.047619,146,5,0.034247
2025-07,通信工程师,分布式系统,22,1,0.045455,168,6,0.035714
2025-08,通信工程师,分布式系统,23,2,0.086957,191,8,0.041885
2025-09,通信工程师,分布式系统,20,1,0.05,211,9,0.042654
2025-10,通信工程师,分布式系统,19,1,0.052632,230,10,0.043478
2025-11,通信工程师,分布式系统,21,1,0.047619,251,11,0.043825
2025-12,通信工程师,分布式系统,21,2,0.095238,272,13,0.047794
2026-01,通信工程师,分布式系统,23,1,0.043478,295,14,0.047458
2026-02,通信工程师,分布式系统,23,0,0.0,318,14,0.044025
2026-03,通信工程师,分布式系统,19,0,0.0,337,14,0.041543
2026-04,通信工程师,分布式系统,20,0,0.0,357,14,0.039216
2026-05,通信工程师,分布式系统,23,0,0.0,380,14,0.036842
2026-06,通信工程师,分布式系统,19,0,0.0,399,14,0.035088
2026-07,通信工程师,分布式系统,20,0,0.0,419,14,0.033413
2024-12,通信工程师,国产化适配,20,1,0.05,20,1,0.05
2025-01,通信工程师,国产化适配,19,1,0.052632,39,2,0.051282
2025-02,通信工程师,国产化适配,23,0,0.0,62,2,0.032258
2025-03,通信工程师,国产化适配,21,0,0.0,83,2,0.024096
2025-04,通信工程师,国产化适配,21,0,0.0,104,2,0.019231
2025-05,通信工程师,国产化适配,21,1,0.047619,125,3,0.024
2025-06,通信工程师,国产化适配,21,0,0.0,146,3,0.020548
2025-07,通信工程师,国产化适配,22,0,0.0,168,3,0.017857
2025-08,通信工程师,国产化适配,23,0,0.0,191,3,0.015707
2025-09,通信工程师,国产化适配,20,0,0.0,211,3,0.014218
2025-10,通信工程师,国产化适配,19,2,0.105263,230,5,0.021739
2025-11,通信工程师,国产化适配,21,0,0.0,251,5,0.01992
2025-12,通信工程师,国产化适配,21,0,0.0,272,5,0.018382
2026-01,通信工程师,国产化适配,23,1,0.043478,295,6,0.020339
2026-02,通信工程师,国产化适配,23,1,0.043478,318,7,0.022013
2026-03,通信工程师,国产化适配,19,0,0.0,337,7,0.020772
2026-04,通信工程师,国产化适配,20,0,0.0,357,7,0.019608
2026-05,通信工程师,国产化适配,23,0,0.0,380,7,0.018421
2026-06,通信工程师,国产化适配,19,0,0.0,399,7,0.017544
2026-07,通信工程师,国产化适配,20,1,0.05,419,8,0.019093
2024-12,通信工程师,异常检测,20,2,0.1,20,2,0.1
2025-01,通信工程师,异常检测,19,0,0.0,39,2,0.051282
2025-02,通信工程师,异常检测,23,0,0.0,62,2,0.032258
2025-03,通信工程师,异常检测,21,0,0.0,83,2,0.024096
2025-04,通信工程师,异常检测,21,0,0.0,104,2,0.019231
2025-05,通信工程师,异常检测,21,2,0.095238,125,4,0.032
2025-06,通信工程师,异常检测,21,0,0.0,146,4,0.027397
2025-07,通信工程师,异常检测,22,0,0.0,168,4,0.02381
2025-08,通信工程师,异常检测,23,0,0.0,191,4,0.020942
2025-09,通信工程师,异常检测,20,0,0.0,211,4,0.018957
2025-10,通信工程师,异常检测,19,1,0.052632,230,5,0.021739
2025-11,通信工程师,异常检测,21,0,0.0,251,5,0.01992
2025-12,通信工程师,异常检测,21,2,0.095238,272,7,0.025735
2026-01,通信工程师,异常检测,23,0,0.0,295,7,0.023729
2026-02,通信工程师,异常检测,23,1,0.043478,318,8,0.025157
2026-03,通信工程师,异常检测,19,1,0.052632,337,9,0.026706
2026-04,通信工程师,异常检测,20,1,0.05,357,10,0.028011
2026-05,通信工程师,异常检测,23,1,0.043478,380,11,0.028947
2026-06,通信工程师,异常检测,19,1,0.052632,399,12,0.030075
2026-07,通信工程师,异常检测,20,0,0.0,419,12,0.02864
2025-04,通信工程师,异构计算,21,1,0.047619,104,1,0.009615
2025-05,通信工程师,异构计算,21,0,0.0,125,1,0.008
2025-06,通信工程师,异构计算,21,0,0.0,146,1,0.006849
2025-07,通信工程师,异构计算,22,1,0.045455,168,2,0.011905
2025-08,通信工程师,异构计算,23,2,0.086957,191,4,0.020942
2025-09,通信工程师,异构计算,20,0,0.0,211,4,0.018957
2025-10,通信工程师,异构计算,19,0,0.0,230,4,0.017391
2025-11,通信工程师,异构计算,21,4,0.190476,251,8,0.031873
2025-12,通信工程师,异构计算,21,1,0.047619,272,9,0.033088
2026-01,通信工程师,异构计算,23,1,0.043478,295,10,0.033898
2026-02,通信工程师,异构计算,23,2,0.086957,318,12,0.037736
2026-03,通信工程师,异构计算,19,1,0.052632,337,13,0.038576
2026-04,通信工程师,异构计算,20,2,0.1,357,15,0.042017
2026-05,通信工程师,异构计算,23,1,0.043478,380,16,0.042105
2026-06,通信工程师,异构计算,19,3,0.157895,399,19,0.047619
2026-07,通信工程师,异构计算,20,2,0.1,419,21,0.050119
2025-01,通信工程师,操作系统,19,1,0.052632,39,1,0.025641
2025-02,通信工程师,操作系统,23,0,0.0,62,1,0.016129
2025-03,通信工程师,操作系统,21,3,0.142857,83,4,0.048193
2025-04,通信工程师,操作系统,21,0,0.0,104,4,0.038462
2025-05,通信工程师,操作系统,21,1,0.047619,125,5,0.04
2025-06,通信工程师,操作系统,21,2,0.095238,146,7,0.047945
2025-07,通信工程师,操作系统,22,2,0.090909,168,9,0.053571
2025-08,通信工程师,操作系统,23,3,0.130435,191,12,0.062827
2025-09,通信工程师,操作系统,20,2,0.1,211,14,0.066351
2025-10,通信工程师,操作系统,19,3,0.157895,230,17,0.073913
2025-11,通信工程师,操作系统,21,0,0.0,251,17,0.067729
2025-12,通信工程师,操作系统,21,3,0.142857,272,20,0.073529
2026-01,通信工程师,操作系统,23,1,0.043478,295,21,0.071186
2026-02,通信工程师,操作系统,23,1,0.043478,318,22,0.069182
2026-03,通信工程师,操作系统,19,1,0.052632,337,23,0.068249
2026-04,通信工程师,操作系统,20,3,0.15,357,26,0.072829
2026-05,通信工程师,操作系统,23,4,0.173913,380,30,0.078947
2026-06,通信工程师,操作系统,19,1,0.052632,399,31,0.077694
2026-07,通信工程师,操作系统,20,0,0.0,419,31,0.073986
2025-07,通信工程师,机器人与自动驾驶,22,2,0.090909,168,2,0.011905
2025-08,通信工程师,机器人与自动驾驶,23,0,0.0,191,2,0.010471
2025-09,通信工程师,机器人与自动驾驶,20,2,0.1,211,4,0.018957
2025-10,通信工程师,机器人与自动驾驶,19,0,0.0,230,4,0.017391
2025-11,通信工程师,机器人与自动驾驶,21,2,0.095238,251,6,0.023904
2025-12,通信工程师,机器人与自动驾驶,21,0,0.0,272,6,0.022059
2026-01,通信工程师,机器人与自动驾驶,23,2,0.086957,295,8,0.027119
2026-02,通信工程师,机器人与自动驾驶,23,2,0.086957,318,10,0.031447
2026-03,通信工程师,机器人与自动驾驶,19,1,0.052632,337,11,0.032641
2026-04,通信工程师,机器人与自动驾驶,20,1,0.05,357,12,0.033613
2026-05,通信工程师,机器人与自动驾驶,23,4,0.173913,380,16,0.042105
2026-06,通信工程师,机器人与自动驾驶,19,2,0.105263,399,18,0.045113
2026-07,通信工程师,机器人与自动驾驶,20,0,0.0,419,18,0.042959
2024-12,通信工程师,模型压缩,20,9,0.45,20,9,0.45
2025-01,通信工程师,模型压缩,19,8,0.421053,39,17,0.435897
2025-02,通信工程师,模型压缩,23,12,0.521739,62,29,0.467742
2025-03,通信工程师,模型压缩,21,14,0.666667,83,43,0.518072
2025-04,通信工程师,模型压缩,21,9,0.428571,104,52,0.5
2025-05,通信工程师,模型压缩,21,11,0.52381,125,63,0.504
2025-06,通信工程师,模型压缩,21,8,0.380952,146,71,0.486301
2025-07,通信工程师,模型压缩,22,9,0.409091,168,80,0.47619
2025-08,通信工程师,模型压缩,23,11,0.478261,191,91,0.47644
2025-09,通信工程师,模型压缩,20,11,0.55,211,102,0.483412
2025-10,通信工程师,模型压缩,19,6,0.315789,230,108,0.469565
2025-11,通信工程师,模型压缩,21,8,0.380952,251,116,0.462151
2025-12,通信工程师,模型压缩,21,10,0.47619,272,126,0.463235
2026-01,通信工程师,模型压缩,23,9,0.391304,295,135,0.457627
2026-02,通信工程师,模型压缩,23,11,0.478261,318,146,0.459119
2026-03,通信工程师,模型压缩,19,8,0.421053,337,154,0.456973
2026-04,通信工程师,模型压缩,20,12,0.6,357,166,0.464986
2026-05,通信工程师,模型压缩,23,12,0.521739,380,178,0.468421
2026-06,通信工程师,模型压缩,19,9,0.473684,399,187,0.468672
2026-07,通信工程师,模型压缩,20,13,0.65,419,200,0.477327
2025-03,通信工程师,模型训练,21,1,0.047619,83,1,0.012048
2025-04,通信工程师,模型训练,21,2,0.095238,104,3,0.028846
2025-05,通信工程师,模型训练,21,4,0.190476,125,7,0.056
2025-06,通信工程师,模型训练,21,4,0.190476,146,11,0.075342
2025-07,通信工程师,模型训练,22,6,0.272727,168,17,0.10119
2025-08,通信工程师,模型训练,23,9,0.391304,191,26,0.136126
2025-09,通信工程师,模型训练,20,8,0.4,211,34,0.161137
2025-10,通信工程师,模型训练,19,5,0.263158,230,39,0.169565
2025-11,通信工程师,模型训练,21,5,0.238095,251,44,0.175299
2025-12,通信工程师,模型训练,21,4,0.190476,272,48,0.176471
2026-01,通信工程师,模型训练,23,2,0.086957,295,50,0.169492
2026-02,通信工程师,模型训练,23,6,0.26087,318,56,0.176101
2026-03,通信工程师,模型训练,19,2,0.105263,337,58,0.172107
2026-04,通信工程师,模型训练,20,2,0.1,357,60,0.168067
2026-05,通信工程师,模型训练,23,0,0.0,380,60,0.157895
2026-06,通信工程师,模型训练,19,4,0.210526,399,64,0.160401
2026-07,通信工程师,模型训练,20,1,0.05,419,65,0.155131
2024-12,通信工程师,汇编语言,20,1,0.05,20,1,0.05
2025-01,通信工程师,汇编语言,19,0,0.0,39,1,0.025641
2025-02,通信工程师,汇编语言,23,0,0.0,62,1,0.016129
2025-03,通信工程师,汇编语言,21,2,0.095238,83,3,0.036145
2025-04,通信工程师,汇编语言,21,1,0.047619,104,4,0.038462
2025-05,通信工程师,汇编语言,21,0,0.0,125,4,0.032
2025-06,通信工程师,汇编语言,21,3,0.142857,146,7,0.047945
2025-07,通信工程师,汇编语言,22,3,0.136364,168,10,0.059524
2025-08,通信工程师,汇编语言,23,3,0.130435,191,13,0.068063
2025-09,通信工程师,汇编语言,20,2,0.1,211,15,0.07109
2025-10,通信工程师,汇编语言,19,0,0.0,230,15,0.065217
2025-11,通信工程师,汇编语言,21,3,0.142857,251,18,0.071713
2025-12,通信工程师,汇编语言,21,0,0.0,272,18,0.066176
2026-01,通信工程师,汇编语言,23,4,0.173913,295,22,0.074576
2026-02,通信工程师,汇编语言,23,0,0.0,318,22,0.069182
2026-03,通信工程师,汇编语言,19,2,0.105263,337,24,0.071217
2026-04,通信工程师,汇编语言,20,1,0.05,357,25,0.070028
2026-05,通信工程师,汇编语言,23,3,0.130435,380,28,0.073684
2026-06,通信工程师,汇编语言,19,3,0.157895,399,31,0.077694
2026-07,通信工程师,汇编语言,20,2,0.1,419,33,0.078759
2024-12,通信工程师,深度学习,20,11,0.55,20,11,0.55
2025-01,通信工程师,深度学习,19,9,0.473684,39,20,0.512821
2025-02,通信工程师,深度学习,23,12,0.521739,62,32,0.516129
2025-03,通信工程师,深度学习,21,10,0.47619,83,42,0.506024
2025-04,通信工程师,深度学习,21,10,0.47619,104,52,0.5
2025-05,通信工程师,深度学习,21,11,0.52381,125,63,0.504
2025-06,通信工程师,深度学习,21,14,0.666667,146,77,0.527397
2025-07,通信工程师,深度学习,22,10,0.454545,168,87,0.517857
2025-08,通信工程师,深度学习,23,13,0.565217,191,100,0.52356
2025-09,通信工程师,深度学习,20,10,0.5,211,110,0.521327
2025-10,通信工程师,深度学习,19,9,0.473684,230,119,0.517391
2025-11,通信工程师,深度学习,21,11,0.52381,251,130,0.517928
2025-12,通信工程师,深度学习,21,14,0.666667,272,144,0.529412
2026-01,通信工程师,深度学习,23,13,0.565217,295,157,0.532203
2026-02,通信工程师,深度学习,23,13,0.565217,318,170,0.534591
2026-03,通信工程师,深度学习,19,9,0.473684,337,179,0.531157
2026-04,通信工程师,深度学习,20,12,0.6,357,191,0.535014
2026-05,通信工程师,深度学习,23,10,0.434783,380,201,0.528947
2026-06,通信工程师,深度学习,19,9,0.473684,399,210,0.526316
2026-07,通信工程师,深度学习,20,9,0.45,419,219,0.522673
2024-12,通信工程师,游戏与图形开发,20,3,0.15,20,3,0.15
2025-01,通信工程师,游戏与图形开发,19,1,0.052632,39,4,0.102564
2025-02,通信工程师,游戏与图形开发,23,0,0.0,62,4,0.064516
2025-03,通信工程师,游戏与图形开发,21,0,0.0,83,4,0.048193
2025-04,通信工程师,游戏与图形开发,21,0,0.0,104,4,0.038462
2025-05,通信工程师,游戏与图形开发,21,1,0.047619,125,5,0.04
2025-06,通信工程师,游戏与图形开发,21,3,0.142857,146,8,0.054795
2025-07,通信工程师,游戏与图形开发,22,0,0.0,168,8,0.047619
2025-08,通信工程师,游戏与图形开发,23,0,0.0,191,8,0.041885
2025-09,通信工程师,游戏与图形开发,20,0,0.0,211,8,0.037915
2025-10,通信工程师,游戏与图形开发,19,1,0.052632,230,9,0.03913
2025-11,通信工程师,游戏与图形开发,21,0,0.0,251,9,0.035857
2025-12,通信工程师,游戏与图形开发,21,0,0.0,272,9,0.033088
2026-01,通信工程师,游戏与图形开发,23,0,0.0,295,9,0.030508
2026-02,通信工程师,游戏与图形开发,23,0,0.0,318,9,0.028302
2026-03,通信工程师,游戏与图形开发,19,2,0.105263,337,11,0.032641
2026-04,通信工程师,游戏与图形开发,20,1,0.05,357,12,0.033613
2026-05,通信工程师,游戏与图形开发,23,0,0.0,380,12,0.031579
2026-06,通信工程师,游戏与图形开发,19,0,0.0,399,12,0.030075
2026-07,通信工程师,游戏与图形开发,20,0,0.0,419,12,0.02864
2025-01,通信工程师,算法工程,19,1,0.052632,39,1,0.025641
2025-02,通信工程师,算法工程,23,0,0.0,62,1,0.016129
2025-03,通信工程师,算法工程,21,1,0.047619,83,2,0.024096
2025-04,通信工程师,算法工程,21,2,0.095238,104,4,0.038462
2025-05,通信工程师,算法工程,21,1,0.047619,125,5,0.04
2025-06,通信工程师,算法工程,21,1,0.047619,146,6,0.041096
2025-07,通信工程师,算法工程,22,2,0.090909,168,8,0.047619
2025-08,通信工程师,算法工程,23,2,0.086957,191,10,0.052356
2025-09,通信工程师,算法工程,20,1,0.05,211,11,0.052133
2025-10,通信工程师,算法工程,19,0,0.0,230,11,0.047826
2025-11,通信工程师,算法工程,21,4,0.190476,251,15,0.059761
2025-12,通信工程师,算法工程,21,2,0.095238,272,17,0.0625
2026-01,通信工程师,算法工程,23,2,0.086957,295,19,0.064407
2026-02,通信工程师,算法工程,23,1,0.043478,318,20,0.062893
2026-03,通信工程师,算法工程,19,0,0.0,337,20,0.059347
2026-04,通信工程师,算法工程,20,0,0.0,357,20,0.056022
2026-05,通信工程师,算法工程,23,1,0.043478,380,21,0.055263
2026-06,通信工程师,算法工程,19,0,0.0,399,21,0.052632
2026-07,通信工程师,算法工程,20,1,0.05,419,22,0.052506
2025-05,通信工程师,网络编程,21,1,0.047619,125,1,0.008
2025-06,通信工程师,网络编程,21,4,0.190476,146,5,0.034247
2025-07,通信工程师,网络编程,22,1,0.045455,168,6,0.035714
2025-08,通信工程师,网络编程,23,1,0.043478,191,7,0.036649
2025-09,通信工程师,网络编程,20,1,0.05,211,8,0.037915
2025-10,通信工程师,网络编程,19,0,0.0,230,8,0.034783
2025-11,通信工程师,网络编程,21,0,0.0,251,8,0.031873
2025-12,通信工程师,网络编程,21,0,0.0,272,8,0.029412
2026-01,通信工程师,网络编程,23,0,0.0,295,8,0.027119
2026-02,通信工程师,网络编程,23,0,0.0,318,8,0.025157
2026-03,通信工程师,网络编程,19,1,0.052632,337,9,0.026706
2026-04,通信工程师,网络编程,20,2,0.1,357,11,0.030812
2026-05,通信工程师,网络编程,23,1,0.043478,380,12,0.031579
2026-06,通信工程师,网络编程,19,1,0.052632,399,13,0.032581
2026-07,通信工程师,网络编程,20,1,0.05,419,14,0.033413
2024-12,通信工程师,触觉技术,20,2,0.1,20,2,0.1
2025-01,通信工程师,触觉技术,19,1,0.052632,39,3,0.076923
2025-02,通信工程师,触觉技术,23,2,0.086957,62,5,0.080645
2025-03,通信工程师,触觉技术,21,0,0.0,83,5,0.060241
2025-04,通信工程师,触觉技术,21,2,0.095238,104,7,0.067308
2025-05,通信工程师,触觉技术,21,1,0.047619,125,8,0.064
2025-06,通信工程师,触觉技术,21,2,0.095238,146,10,0.068493
2025-07,通信工程师,触觉技术,22,1,0.045455,168,11,0.065476
2025-08,通信工程师,触觉技术,23,1,0.043478,191,12,0.062827
2025-09,通信工程师,触觉技术,20,0,0.0,211,12,0.056872
2025-10,通信工程师,触觉技术,19,2,0.105263,230,14,0.06087
2025-11,通信工程师,触觉技术,21,1,0.047619,251,15,0.059761
2025-12,通信工程师,触觉技术,21,0,0.0,272,15,0.055147
2026-01,通信工程师,触觉技术,23,0,0.0,295,15,0.050847
2026-02,通信工程师,触觉技术,23,0,0.0,318,15,0.04717
2026-03,通信工程师,触觉技术,19,0,0.0,337,15,0.04451
2026-04,通信工程师,触觉技术,20,2,0.1,357,17,0.047619
2026-05,通信工程师,触觉技术,23,0,0.0,380,17,0.044737
2026-06,通信工程师,触觉技术,19,1,0.052632,399,18,0.045113
2026-07,通信工程师,触觉技术,20,2,0.1,419,20,0.047733
2024-12,通信工程师,计算机体系结构,20,8,0.4,20,8,0.4
2025-01,通信工程师,计算机体系结构,19,12,0.631579,39,20,0.512821
2025-02,通信工程师,计算机体系结构,23,13,0.565217,62,33,0.532258
2025-03,通信工程师,计算机体系结构,21,14,0.666667,83,47,0.566265
2025-04,通信工程师,计算机体系结构,21,10,0.47619,104,57,0.548077
