month,skill,kg_display_skill,standard_job,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,job_first_seen_month,skill_first_seen_month,months_since_skill_first_seen,is_first_seen_job,is_new_job_for_skill,covered_job_count_this_month,cumulative_covered_job_count,monthly_frequency_change,cumulative_frequency_change,is_left_censored,updated_at
2025-06,软硬件协同,硬件与芯片,自动驾驶算法工程师,23,0,0.0,149,3,0.020134,2024-12,2024-12,6,1,0,5,10,0.0,-0.003676,1,2026-08-08T05:14:20+00:00
2025-07,软硬件协同,硬件与芯片,自动驾驶算法工程师,21,1,0.047619,170,4,0.023529,2024-12,2024-12,7,1,0,5,10,0.047619,0.003395,1,2026-08-08T05:14:20+00:00
2025-08,软硬件协同,硬件与芯片,自动驾驶算法工程师,21,1,0.047619,191,5,0.026178,2024-12,2024-12,8,1,0,8,10,0.0,0.002649,1,2026-08-08T05:14:20+00:00
2025-09,软硬件协同,硬件与芯片,自动驾驶算法工程师,23,1,0.043478,214,6,0.028037,2024-12,2024-12,9,1,0,3,10,-0.004141,0.001859,1,2026-08-08T05:14:20+00:00
2025-10,软硬件协同,硬件与芯片,自动驾驶算法工程师,23,2,0.086957,237,8,0.033755,2024-12,2024-12,10,1,0,5,10,0.043479,0.005718,1,2026-08-08T05:14:20+00:00
2025-11,软硬件协同,硬件与芯片,自动驾驶算法工程师,21,0,0.0,258,8,0.031008,2024-12,2024-12,11,1,0,2,10,-0.086957,-0.002747,1,2026-08-08T05:14:20+00:00
2025-12,软硬件协同,硬件与芯片,自动驾驶算法工程师,21,0,0.0,279,8,0.028674,2024-12,2024-12,12,1,0,6,10,0.0,-0.002334,1,2026-08-08T05:14:20+00:00
2026-01,软硬件协同,硬件与芯片,自动驾驶算法工程师,21,1,0.047619,300,9,0.03,2024-12,2024-12,13,1,0,5,10,0.047619,0.001326,1,2026-08-08T05:14:20+00:00
2026-02,软硬件协同,硬件与芯片,自动驾驶算法工程师,23,1,0.043478,323,10,0.03096,2024-12,2024-12,14,1,0,4,10,-0.004141,0.00096,1,2026-08-08T05:14:20+00:00
2026-03,软硬件协同,硬件与芯片,自动驾驶算法工程师,19,1,0.052632,342,11,0.032164,2024-12,2024-12,15,1,0,5,10,0.009154,0.001204,1,2026-08-08T05:14:20+00:00
2026-04,软硬件协同,硬件与芯片,自动驾驶算法工程师,19,1,0.052632,361,12,0.033241,2024-12,2024-12,16,1,0,3,10,0.0,0.001077,1,2026-08-08T05:14:20+00:00
2026-05,软硬件协同,硬件与芯片,自动驾驶算法工程师,19,0,0.0,380,12,0.031579,2024-12,2024-12,17,1,0,4,10,-0.052632,-0.001662,1,2026-08-08T05:14:20+00:00
2026-06,软硬件协同,硬件与芯片,自动驾驶算法工程师,20,0,0.0,400,12,0.03,2024-12,2024-12,18,1,0,4,10,0.0,-0.001579,1,2026-08-08T05:14:20+00:00
2026-07,软硬件协同,硬件与芯片,自动驾驶算法工程师,23,1,0.043478,423,13,0.030733,2024-12,2024-12,19,1,0,4,10,0.043478,0.000733,1,2026-08-08T05:14:20+00:00
2025-01,软硬件协同,硬件与芯片,芯片设计工程师,21,2,0.095238,40,2,0.05,2025-01,2024-12,1,0,1,6,8,0.095238,0.05,1,2026-08-08T05:14:20+00:00
2025-02,软硬件协同,硬件与芯片,芯片设计工程师,22,0,0.0,62,2,0.032258,2025-01,2024-12,2,0,0,8,9,-0.095238,-0.017742,1,2026-08-08T05:14:20+00:00
2025-03,软硬件协同,硬件与芯片,芯片设计工程师,23,0,0.0,85,2,0.023529,2025-01,2024-12,3,0,0,5,10,0.0,-0.008729,1,2026-08-08T05:14:20+00:00
2025-04,软硬件协同,硬件与芯片,芯片设计工程师,22,0,0.0,107,2,0.018692,2025-01,2024-12,4,0,0,6,10,0.0,-0.004837,1,2026-08-08T05:14:20+00:00
2025-05,软硬件协同,硬件与芯片,芯片设计工程师,22,0,0.0,129,2,0.015504,2025-01,2024-12,5,0,0,4,10,0.0,-0.003188,1,2026-08-08T05:14:20+00:00
2025-06,软硬件协同,硬件与芯片,芯片设计工程师,23,0,0.0,152,2,0.013158,2025-01,2024-12,6,0,0,5,10,0.0,-0.002346,1,2026-08-08T05:14:20+00:00
2025-07,软硬件协同,硬件与芯片,芯片设计工程师,22,0,0.0,174,2,0.011494,2025-01,2024-12,7,0,0,5,10,0.0,-0.001664,1,2026-08-08T05:14:20+00:00
2025-08,软硬件协同,硬件与芯片,芯片设计工程师,22,1,0.045455,196,3,0.015306,2025-01,2024-12,8,0,0,8,10,0.045455,0.003812,1,2026-08-08T05:14:20+00:00
2025-09,软硬件协同,硬件与芯片,芯片设计工程师,21,0,0.0,217,3,0.013825,2025-01,2024-12,9,0,0,3,10,-0.045455,-0.001481,1,2026-08-08T05:14:20+00:00
2025-10,软硬件协同,硬件与芯片,芯片设计工程师,20,1,0.05,237,4,0.016878,2025-01,2024-12,10,0,0,5,10,0.05,0.003053,1,2026-08-08T05:14:20+00:00
2025-11,软硬件协同,硬件与芯片,芯片设计工程师,19,0,0.0,256,4,0.015625,2025-01,2024-12,11,0,0,2,10,-0.05,-0.001253,1,2026-08-08T05:14:20+00:00
2025-12,软硬件协同,硬件与芯片,芯片设计工程师,19,1,0.052632,275,5,0.018182,2025-01,2024-12,12,0,0,6,10,0.052632,0.002557,1,2026-08-08T05:14:20+00:00
2026-01,软硬件协同,硬件与芯片,芯片设计工程师,19,0,0.0,294,5,0.017007,2025-01,2024-12,13,0,0,5,10,-0.052632,-0.001175,1,2026-08-08T05:14:20+00:00
2026-02,软硬件协同,硬件与芯片,芯片设计工程师,23,0,0.0,317,5,0.015773,2025-01,2024-12,14,0,0,4,10,0.0,-0.001234,1,2026-08-08T05:14:20+00:00
2026-03,软硬件协同,硬件与芯片,芯片设计工程师,22,1,0.045455,339,6,0.017699,2025-01,2024-12,15,0,0,5,10,0.045455,0.001926,1,2026-08-08T05:14:20+00:00
2026-04,软硬件协同,硬件与芯片,芯片设计工程师,21,0,0.0,360,6,0.016667,2025-01,2024-12,16,0,0,3,10,-0.045455,-0.001032,1,2026-08-08T05:14:20+00:00
2026-05,软硬件协同,硬件与芯片,芯片设计工程师,22,0,0.0,382,6,0.015707,2025-01,2024-12,17,0,0,4,10,0.0,-0.00096,1,2026-08-08T05:14:20+00:00
2026-06,软硬件协同,硬件与芯片,芯片设计工程师,23,0,0.0,405,6,0.014815,2025-01,2024-12,18,0,0,4,10,0.0,-0.000892,1,2026-08-08T05:14:20+00:00
2026-07,软硬件协同,硬件与芯片,芯片设计工程师,22,0,0.0,427,6,0.014052,2025-01,2024-12,19,0,0,4,10,0.0,-0.000763,1,2026-08-08T05:14:20+00:00
2024-12,软硬件协同,硬件与芯片,芯片验证工程师,22,3,0.136364,22,3,0.136364,2024-12,2024-12,0,1,1,4,4,0.136364,0.136364,1,2026-08-08T05:14:20+00:00
2025-01,软硬件协同,硬件与芯片,芯片验证工程师,20,1,0.05,42,4,0.095238,2024-12,2024-12,1,1,0,6,8,-0.086364,-0.041126,1,2026-08-08T05:14:20+00:00
2025-02,软硬件协同,硬件与芯片,芯片验证工程师,21,1,0.047619,63,5,0.079365,2024-12,2024-12,2,1,0,8,9,-0.002381,-0.015873,1,2026-08-08T05:14:20+00:00
2025-03,软硬件协同,硬件与芯片,芯片验证工程师,21,0,0.0,84,5,0.059524,2024-12,2024-12,3,1,0,5,10,-0.047619,-0.019841,1,2026-08-08T05:14:20+00:00
2025-04,软硬件协同,硬件与芯片,芯片验证工程师,20,1,0.05,104,6,0.057692,2024-12,2024-12,4,1,0,6,10,0.05,-0.001832,1,2026-08-08T05:14:20+00:00
2025-05,软硬件协同,硬件与芯片,芯片验证工程师,22,0,0.0,126,6,0.047619,2024-12,2024-12,5,1,0,4,10,-0.05,-0.010073,1,2026-08-08T05:14:20+00:00
2025-06,软硬件协同,硬件与芯片,芯片验证工程师,22,1,0.045455,148,7,0.047297,2024-12,2024-12,6,1,0,5,10,0.045455,-0.000322,1,2026-08-08T05:14:20+00:00
2025-07,软硬件协同,硬件与芯片,芯片验证工程师,23,1,0.043478,171,8,0.046784,2024-12,2024-12,7,1,0,5,10,-0.001977,-0.000513,1,2026-08-08T05:14:20+00:00
2025-08,软硬件协同,硬件与芯片,芯片验证工程师,20,1,0.05,191,9,0.04712,2024-12,2024-12,8,1,0,8,10,0.006522,0.000336,1,2026-08-08T05:14:20+00:00
2025-09,软硬件协同,硬件与芯片,芯片验证工程师,20,0,0.0,211,9,0.042654,2024-12,2024-12,9,1,0,3,10,-0.05,-0.004466,1,2026-08-08T05:14:20+00:00
2025-10,软硬件协同,硬件与芯片,芯片验证工程师,19,0,0.0,230,9,0.03913,2024-12,2024-12,10,1,0,5,10,0.0,-0.003524,1,2026-08-08T05:14:20+00:00
2025-11,软硬件协同,硬件与芯片,芯片验证工程师,23,0,0.0,253,9,0.035573,2024-12,2024-12,11,1,0,2,10,0.0,-0.003557,1,2026-08-08T05:14:20+00:00
2025-12,软硬件协同,硬件与芯片,芯片验证工程师,19,0,0.0,272,9,0.033088,2024-12,2024-12,12,1,0,6,10,0.0,-0.002485,1,2026-08-08T05:14:20+00:00
2026-01,软硬件协同,硬件与芯片,芯片验证工程师,19,0,0.0,291,9,0.030928,2024-12,2024-12,13,1,0,5,10,0.0,-0.00216,1,2026-08-08T05:14:20+00:00
2026-02,软硬件协同,硬件与芯片,芯片验证工程师,21,0,0.0,312,9,0.028846,2024-12,2024-12,14,1,0,4,10,0.0,-0.002082,1,2026-08-08T05:14:20+00:00
2026-03,软硬件协同,硬件与芯片,芯片验证工程师,20,0,0.0,332,9,0.027108,2024-12,2024-12,15,1,0,5,10,0.0,-0.001738,1,2026-08-08T05:14:20+00:00
2026-04,软硬件协同,硬件与芯片,芯片验证工程师,22,0,0.0,354,9,0.025424,2024-12,2024-12,16,1,0,3,10,0.0,-0.001684,1,2026-08-08T05:14:20+00:00
2026-05,软硬件协同,硬件与芯片,芯片验证工程师,19,0,0.0,373,9,0.024129,2024-12,2024-12,17,1,0,4,10,0.0,-0.001295,1,2026-08-08T05:14:20+00:00
2026-06,软硬件协同,硬件与芯片,芯片验证工程师,22,0,0.0,395,9,0.022785,2024-12,2024-12,18,1,0,4,10,0.0,-0.001344,1,2026-08-08T05:14:20+00:00
2026-07,软硬件协同,硬件与芯片,芯片验证工程师,23,0,0.0,418,9,0.021531,2024-12,2024-12,19,1,0,4,10,0.0,-0.001254,1,2026-08-08T05:14:20+00:00
2024-12,软硬件协同,硬件与芯片,质量工程师,22,1,0.045455,22,1,0.045455,2024-12,2024-12,0,1,1,4,4,0.045455,0.045455,1,2026-08-08T05:14:20+00:00
2025-01,软硬件协同,硬件与芯片,质量工程师,23,1,0.043478,45,2,0.044444,2024-12,2024-12,1,1,0,6,8,-0.001977,-0.001011,1,2026-08-08T05:14:20+00:00
2025-02,软硬件协同,硬件与芯片,质量工程师,21,5,0.238095,66,7,0.106061,2024-12,2024-12,2,1,0,8,9,0.194617,0.061617,1,2026-08-08T05:14:20+00:00
2025-03,软硬件协同,硬件与芯片,质量工程师,21,3,0.142857,87,10,0.114943,2024-12,2024-12,3,1,0,5,10,-0.095238,0.008882,1,2026-08-08T05:14:20+00:00
2025-04,软硬件协同,硬件与芯片,质量工程师,23,8,0.347826,110,18,0.163636,2024-12,2024-12,4,1,0,6,10,0.204969,0.048693,1,2026-08-08T05:14:20+00:00
2025-05,软硬件协同,硬件与芯片,质量工程师,23,5,0.217391,133,23,0.172932,2024-12,2024-12,5,1,0,4,10,-0.130435,0.009296,1,2026-08-08T05:14:20+00:00
2025-06,软硬件协同,硬件与芯片,质量工程师,21,0,0.0,154,23,0.149351,2024-12,2024-12,6,1,0,5,10,-0.217391,-0.023581,1,2026-08-08T05:14:20+00:00
2025-07,软硬件协同,硬件与芯片,质量工程师,23,3,0.130435,177,26,0.146893,2024-12,2024-12,7,1,0,5,10,0.130435,-0.002458,1,2026-08-08T05:14:20+00:00
2025-08,软硬件协同,硬件与芯片,质量工程师,21,3,0.142857,198,29,0.146465,2024-12,2024-12,8,1,0,8,10,0.012422,-0.000428,1,2026-08-08T05:14:20+00:00
2025-09,软硬件协同,硬件与芯片,质量工程师,20,1,0.05,218,30,0.137615,2024-12,2024-12,9,1,0,3,10,-0.092857,-0.00885,1,2026-08-08T05:14:20+00:00
2025-10,软硬件协同,硬件与芯片,质量工程师,19,1,0.052632,237,31,0.130802,2024-12,2024-12,10,1,0,5,10,0.002632,-0.006813,1,2026-08-08T05:14:20+00:00
2025-11,软硬件协同,硬件与芯片,质量工程师,23,3,0.130435,260,34,0.130769,2024-12,2024-12,11,1,0,2,10,0.077803,-3.3e-05,1,2026-08-08T05:14:20+00:00
2025-12,软硬件协同,硬件与芯片,质量工程师,20,3,0.15,280,37,0.132143,2024-12,2024-12,12,1,0,6,10,0.019565,0.001374,1,2026-08-08T05:14:20+00:00
2026-01,软硬件协同,硬件与芯片,质量工程师,19,2,0.105263,299,39,0.130435,2024-12,2024-12,13,1,0,5,10,-0.044737,-0.001708,1,2026-08-08T05:14:20+00:00
2026-02,软硬件协同,硬件与芯片,质量工程师,19,1,0.052632,318,40,0.125786,2024-12,2024-12,14,1,0,4,10,-0.052631,-0.004649,1,2026-08-08T05:14:20+00:00
2026-03,软硬件协同,硬件与芯片,质量工程师,20,2,0.1,338,42,0.12426,2024-12,2024-12,15,1,0,5,10,0.047368,-0.001526,1,2026-08-08T05:14:20+00:00
2026-04,软硬件协同,硬件与芯片,质量工程师,23,6,0.26087,361,48,0.132964,2024-12,2024-12,16,1,0,3,10,0.16087,0.008704,1,2026-08-08T05:14:20+00:00
2026-05,软硬件协同,硬件与芯片,质量工程师,23,1,0.043478,384,49,0.127604,2024-12,2024-12,17,1,0,4,10,-0.217392,-0.00536,1,2026-08-08T05:14:20+00:00
2026-06,软硬件协同,硬件与芯片,质量工程师,20,3,0.15,404,52,0.128713,2024-12,2024-12,18,1,0,4,10,0.106522,0.001109,1,2026-08-08T05:14:20+00:00
2026-07,软硬件协同,硬件与芯片,质量工程师,22,2,0.090909,426,54,0.126761,2024-12,2024-12,19,1,0,4,10,-0.059091,-0.001952,1,2026-08-08T05:14:20+00:00
2025-01,通信技术,通信与网络,AI Agent算法工程师,23,1,0.043478,42,1,0.02381,2025-01,2024-12,1,0,1,14,14,0.043478,0.02381,1,2026-08-08T05:14:20+00:00
2025-02,通信技术,通信与网络,AI Agent算法工程师,22,0,0.0,64,1,0.015625,2025-01,2024-12,2,0,0,15,17,-0.043478,-0.008185,1,2026-08-08T05:14:20+00:00
2025-03,通信技术,通信与网络,AI Agent算法工程师,23,0,0.0,87,1,0.011494,2025-01,2024-12,3,0,0,10,17,0.0,-0.004131,1,2026-08-08T05:14:20+00:00
2025-04,通信技术,通信与网络,AI Agent算法工程师,19,0,0.0,106,1,0.009434,2025-01,2024-12,4,0,0,14,17,0.0,-0.00206,1,2026-08-08T05:14:20+00:00
2025-05,通信技术,通信与网络,AI Agent算法工程师,22,0,0.0,128,1,0.007812,2025-01,2024-12,5,0,0,13,17,0.0,-0.001622,1,2026-08-08T05:14:20+00:00
2025-06,通信技术,通信与网络,AI Agent算法工程师,23,0,0.0,151,1,0.006623,2025-01,2024-12,6,0,0,11,17,0.0,-0.001189,1,2026-08-08T05:14:20+00:00
2025-07,通信技术,通信与网络,AI Agent算法工程师,23,0,0.0,174,1,0.005747,2025-01,2024-12,7,0,0,8,17,0.0,-0.000876,1,2026-08-08T05:14:20+00:00
2025-08,通信技术,通信与网络,AI Agent算法工程师,23,0,0.0,197,1,0.005076,2025-01,2024-12,8,0,0,10,17,0.0,-0.000671,1,2026-08-08T05:14:20+00:00
2025-09,通信技术,通信与网络,AI Agent算法工程师,23,0,0.0,220,1,0.004545,2025-01,2024-12,9,0,0,10,17,0.0,-0.000531,1,2026-08-08T05:14:20+00:00
2025-10,通信技术,通信与网络,AI Agent算法工程师,19,0,0.0,239,1,0.004184,2025-01,2024-12,10,0,0,9,17,0.0,-0.000361,1,2026-08-08T05:14:20+00:00
2025-11,通信技术,通信与网络,AI Agent算法工程师,22,0,0.0,261,1,0.003831,2025-01,2024-12,11,0,0,11,17,0.0,-0.000353,1,2026-08-08T05:14:20+00:00
2025-12,通信技术,通信与网络,AI Agent算法工程师,19,0,0.0,280,1,0.003571,2025-01,2024-12,12,0,0,11,17,0.0,-0.00026,1,2026-08-08T05:14:20+00:00
2026-01,通信技术,通信与网络,AI Agent算法工程师,19,0,0.0,299,1,0.003344,2025-01,2024-12,13,0,0,11,17,0.0,-0.000227,1,2026-08-08T05:14:20+00:00
2026-02,通信技术,通信与网络,AI Agent算法工程师,23,0,0.0,322,1,0.003106,2025-01,2024-12,14,0,0,10,17,0.0,-0.000238,1,2026-08-08T05:14:20+00:00
2026-03,通信技术,通信与网络,AI Agent算法工程师,20,0,0.0,342,1,0.002924,2025-01,2024-12,15,0,0,9,17,0.0,-0.000182,1,2026-08-08T05:14:20+00:00
2026-04,通信技术,通信与网络,AI Agent算法工程师,22,0,0.0,364,1,0.002747,2025-01,2024-12,16,0,0,9,17,0.0,-0.000177,1,2026-08-08T05:14:20+00:00
2026-05,通信技术,通信与网络,AI Agent算法工程师,20,0,0.0,384,1,0.002604,2025-01,2024-12,17,0,0,10,17,0.0,-0.000143,1,2026-08-08T05:14:20+00:00
2026-06,通信技术,通信与网络,AI Agent算法工程师,21,0,0.0,405,1,0.002469,2025-01,2024-12,18,0,0,9,17,0.0,-0.000135,1,2026-08-08T05:14:20+00:00
2026-07,通信技术,通信与网络,AI Agent算法工程师,22,0,0.0,427,1,0.002342,2025-01,2024-12,19,0,0,10,17,0.0,-0.000127,1,2026-08-08T05:14:20+00:00
2025-02,通信技术,通信与网络,Android开发工程师,20,1,0.05,61,1,0.016393,2025-02,2024-12,2,0,1,15,17,0.05,0.016393,1,2026-08-08T05:14:20+00:00
2025-03,通信技术,通信与网络,Android开发工程师,19,0,0.0,80,1,0.0125,2025-02,2024-12,3,0,0,10,17,-0.05,-0.003893,1,2026-08-08T05:14:20+00:00
2025-04,通信技术,通信与网络,Android开发工程师,20,0,0.0,100,1,0.01,2025-02,2024-12,4,0,0,14,17,0.0,-0.0025,1,2026-08-08T05:14:20+00:00
2025-05,通信技术,通信与网络,Android开发工程师,23,0,0.0,123,1,0.00813,2025-02,2024-12,5,0,0,13,17,0.0,-0.00187,1,2026-08-08T05:14:20+00:00
2025-06,通信技术,通信与网络,Android开发工程师,21,0,0.0,144,1,0.006944,2025-02,2024-12,6,0,0,11,17,0.0,-0.001186,1,2026-08-08T05:14:20+00:00
2025-07,通信技术,通信与网络,Android开发工程师,19,0,0.0,163,1,0.006135,2025-02,2024-12,7,0,0,8,17,0.0,-0.000809,1,2026-08-08T05:14:20+00:00
2025-08,通信技术,通信与网络,Android开发工程师,23,1,0.043478,186,2,0.010753,2025-02,2024-12,8,0,0,10,17,0.043478,0.004618,1,2026-08-08T05:14:20+00:00
2025-09,通信技术,通信与网络,Android开发工程师,20,0,0.0,206,2,0.009709,2025-02,2024-12,9,0,0,10,17,-0.043478,-0.001044,1,2026-08-08T05:14:20+00:00
2025-10,通信技术,通信与网络,Android开发工程师,22,1,0.045455,228,3,0.013158,2025-02,2024-12,10,0,0,9,17,0.045455,0.003449,1,2026-08-08T05:14:20+00:00
2025-11,通信技术,通信与网络,Android开发工程师,20,0,0.0,248,3,0.012097,2025-02,2024-12,11,0,0,11,17,-0.045455,-0.001061,1,2026-08-08T05:14:20+00:00
2025-12,通信技术,通信与网络,Android开发工程师,21,0,0.0,269,3,0.011152,2025-02,2024-12,12,0,0,11,17,0.0,-0.000945,1,2026-08-08T05:14:20+00:00
2026-01,通信技术,通信与网络,Android开发工程师,21,0,0.0,290,3,0.010345,2025-02,2024-12,13,0,0,11,17,0.0,-0.000807,1,2026-08-08T05:14:20+00:00
2026-02,通信技术,通信与网络,Android开发工程师,20,0,0.0,310,3,0.009677,2025-02,2024-12,14,0,0,10,17,0.0,-0.000668,1,2026-08-08T05:14:20+00:00
2026-03,通信技术,通信与网络,Android开发工程师,20,1,0.05,330,4,0.012121,2025-02,2024-12,15,0,0,9,17,0.05,0.002444,1,2026-08-08T05:14:20+00:00
2026-04,通信技术,通信与网络,Android开发工程师,20,0,0.0,350,4,0.011429,2025-02,2024-12,16,0,0,9,17,-0.05,-0.000692,1,2026-08-08T05:14:20+00:00
2026-05,通信技术,通信与网络,Android开发工程师,22,0,0.0,372,4,0.010753,2025-02,2024-12,17,0,0,10,17,0.0,-0.000676,1,2026-08-08T05:14:20+00:00
2026-06,通信技术,通信与网络,Android开发工程师,23,0,0.0,395,4,0.010127,2025-02,2024-12,18,0,0,9,17,0.0,-0.000626,1,2026-08-08T05:14:20+00:00
2026-07,通信技术,通信与网络,Android开发工程师,21,1,0.047619,416,5,0.012019,2025-02,2024-12,19,0,0,10,17,0.047619,0.001892,1,2026-08-08T05:14:20+00:00
2025-01,通信技术,通信与网络,C++开发工程师,21,1,0.047619,42,1,0.02381,2025-01,2024-12,1,0,1,14,14,0.047619,0.02381,1,2026-08-08T05:14:20+00:00
2025-02,通信技术,通信与网络,C++开发工程师,23,3,0.130435,65,4,0.061538,2025-01,2024-12,2,0,0,15,17,0.082816,0.037728,1,2026-08-08T05:14:20+00:00
2025-03,通信技术,通信与网络,C++开发工程师,22,1,0.045455,87,5,0.057471,2025-01,2024-12,3,0,0,10,17,-0.08498,-0.004067,1,2026-08-08T05:14:20+00:00
2025-04,通信技术,通信与网络,C++开发工程师,19,4,0.210526,106,9,0.084906,2025-01,2024-12,4,0,0,14,17,0.165071,0.027435,1,2026-08-08T05:14:20+00:00
2025-05,通信技术,通信与网络,C++开发工程师,23,1,0.043478,129,10,0.077519,2025-01,2024-12,5,0,0,13,17,-0.167048,-0.007387,1,2026-08-08T05:14:20+00:00
2025-06,通信技术,通信与网络,C++开发工程师,19,1,0.052632,148,11,0.074324,2025-01,2024-12,6,0,0,11,17,0.009154,-0.003195,1,2026-08-08T05:14:20+00:00
2025-07,通信技术,通信与网络,C++开发工程师,22,3,0.136364,170,14,0.082353,2025-01,2024-12,7,0,0,8,17,0.083732,0.008029,1,2026-08-08T05:14:20+00:00
2025-08,通信技术,通信与网络,C++开发工程师,20,3,0.15,190,17,0.089474,2025-01,2024-12,8,0,0,10,17,0.013636,0.007121,1,2026-08-08T05:14:20+00:00
2025-09,通信技术,通信与网络,C++开发工程师,19,1,0.052632,209,18,0.086124,2025-01,2024-12,9,0,0,10,17,-0.097368,-0.00335,1,2026-08-08T05:14:20+00:00
2025-10,通信技术,通信与网络,C++开发工程师,19,1,0.052632,228,19,0.083333,2025-01,2024-12,10,0,0,9,17,0.0,-0.002791,1,2026-08-08T05:14:20+00:00
2025-11,通信技术,通信与网络,C++开发工程师,23,3,0.130435,251,22,0.087649,2025-01,2024-12,11,0,0,11,17,0.077803,0.004316,1,2026-08-08T05:14:20+00:00
2025-12,通信技术,通信与网络,C++开发工程师,21,5,0.238095,272,27,0.099265,2025-01,2024-12,12,0,0,11,17,0.10766,0.011616,1,2026-08-08T05:14:20+00:00
2026-01,通信技术,通信与网络,C++开发工程师,21,2,0.095238,293,29,0.098976,2025-01,2024-12,13,0,0,11,17,-0.142857,-0.000289,1,2026-08-08T05:14:20+00:00
2026-02,通信技术,通信与网络,C++开发工程师,21,8,0.380952,314,37,0.117834,2025-01,2024-12,14,0,0,10,17,0.285714,0.018858,1,2026-08-08T05:14:20+00:00
2026-03,通信技术,通信与网络,C++开发工程师,21,2,0.095238,335,39,0.116418,2025-01,2024-12,15,0,0,9,17,-0.285714,-0.001416,1,2026-08-08T05:14:20+00:00
2026-04,通信技术,通信与网络,C++开发工程师,21,0,0.0,356,39,0.109551,2025-01,2024-12,16,0,0,9,17,-0.095238,-0.006867,1,2026-08-08T05:14:20+00:00
2026-05,通信技术,通信与网络,C++开发工程师,22,3,0.136364,378,42,0.111111,2025-01,2024-12,17,0,0,10,17,0.136364,0.00156,1,2026-08-08T05:14:20+00:00
2026-06,通信技术,通信与网络,C++开发工程师,23,4,0.173913,401,46,0.114713,2025-01,2024-12,18,0,0,9,17,0.037549,0.003602,1,2026-08-08T05:14:20+00:00
2026-07,通信技术,通信与网络,C++开发工程师,20,1,0.05,421,47,0.111639,2025-01,2024-12,19,0,0,10,17,-0.123913,-0.003074,1,2026-08-08T05:14:20+00:00
2024-12,通信技术,通信与网络,Python开发工程师,23,1,0.043478,23,1,0.043478,2024-12,2024-12,0,1,1,10,10,0.043478,0.043478,1,2026-08-08T05:14:20+00:00
2025-01,通信技术,通信与网络,Python开发工程师,23,2,0.086957,46,3,0.065217,2024-12,2024-12,1,1,0,14,14,0.043479,0.021739,1,2026-08-08T05:14:20+00:00
2025-02,通信技术,通信与网络,Python开发工程师,22,1,0.045455,68,4,0.058824,2024-12,2024-12,2,1,0,15,17,-0.041502,-0.006393,1,2026-08-08T05:14:20+00:00
2025-03,通信技术,通信与网络,Python开发工程师,19,2,0.105263,87,6,0.068966,2024-12,2024-12,3,1,0,10,17,0.059808,0.010142,1,2026-08-08T05:14:20+00:00
2025-04,通信技术,通信与网络,Python开发工程师,22,2,0.090909,109,8,0.073394,2024-12,2024-12,4,1,0,14,17,-0.014354,0.004428,1,2026-08-08T05:14:20+00:00
2025-05,通信技术,通信与网络,Python开发工程师,21,1,0.047619,130,9,0.069231,2024-12,2024-12,5,1,0,13,17,-0.04329,-0.004163,1,2026-08-08T05:14:20+00:00
2025-06,通信技术,通信与网络,Python开发工程师,22,3,0.136364,152,12,0.078947,2024-12,2024-12,6,1,0,11,17,0.088745,0.009716,1,2026-08-08T05:14:20+00:00
2025-07,通信技术,通信与网络,Python开发工程师,20,3,0.15,172,15,0.087209,2024-12,2024-12,7,1,0,8,17,0.013636,0.008262,1,2026-08-08T05:14:20+00:00
2025-08,通信技术,通信与网络,Python开发工程师,20,1,0.05,192,16,0.083333,2024-12,2024-12,8,1,0,10,17,-0.1,-0.003876,1,2026-08-08T05:14:20+00:00
2025-09,通信技术,通信与网络,Python开发工程师,23,1,0.043478,215,17,0.07907,2024-12,2024-12,9,1,0,10,17,-0.006522,-0.004263,1,2026-08-08T05:14:20+00:00
2025-10,通信技术,通信与网络,Python开发工程师,23,0,0.0,238,17,0.071429,2024-12,2024-12,10,1,0,9,17,-0.043478,-0.007641,1,2026-08-08T05:14:20+00:00
2025-11,通信技术,通信与网络,Python开发工程师,19,2,0.105263,257,19,0.07393,2024-12,2024-12,11,1,0,11,17,0.105263,0.002501,1,2026-08-08T05:14:20+00:00
2025-12,通信技术,通信与网络,Python开发工程师,20,1,0.05,277,20,0.072202,2024-12,2024-12,12,1,0,11,17,-0.055263,-0.001728,1,2026-08-08T05:14:20+00:00
2026-01,通信技术,通信与网络,Python开发工程师,22,1,0.045455,299,21,0.070234,2024-12,2024-12,13,1,0,11,17,-0.004545,-0.001968,1,2026-08-08T05:14:20+00:00
2026-02,通信技术,通信与网络,Python开发工程师,19,1,0.052632,318,22,0.069182,2024-12,2024-12,14,1,0,10,17,0.007177,-0.001052,1,2026-08-08T05:14:20+00:00
2026-03,通信技术,通信与网络,Python开发工程师,19,1,0.052632,337,23,0.068249,2024-12,2024-12,15,1,0,9,17,0.0,-0.000933,1,2026-08-08T05:14:20+00:00
2026-04,通信技术,通信与网络,Python开发工程师,19,0,0.0,356,23,0.064607,2024-12,2024-12,16,1,0,9,17,-0.052632,-0.003642,1,2026-08-08T05:14:20+00:00
2026-05,通信技术,通信与网络,Python开发工程师,20,2,0.1,376,25,0.066489,2024-12,2024-12,17,1,0,10,17,0.1,0.001882,1,2026-08-08T05:14:20+00:00
