month,skill,kg_display_skill,standard_job,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,job_first_seen_month,skill_first_seen_month,months_since_skill_first_seen,is_first_seen_job,is_new_job_for_skill,covered_job_count_this_month,cumulative_covered_job_count,monthly_frequency_change,cumulative_frequency_change,is_left_censored,updated_at
2025-07,自动化运维,系统与运维,软件架构师,3,0,0.0,20,2,0.1,2025-01,2025-01,6,1,0,0,0,0.0,-0.017647,0,2026-08-08T05:27:55+00:00
2025-08,自动化运维,系统与运维,软件架构师,2,0,0.0,22,2,0.090909,2025-01,2025-01,7,1,0,0,0,0.0,-0.009091,0,2026-08-08T05:27:55+00:00
2025-09,自动化运维,系统与运维,软件架构师,3,0,0.0,25,2,0.08,2025-01,2025-01,8,1,0,0,0,0.0,-0.010909,0,2026-08-08T05:27:55+00:00
2025-10,自动化运维,系统与运维,软件架构师,2,0,0.0,27,2,0.074074,2025-01,2025-01,9,1,0,0,0,0.0,-0.005926,0,2026-08-08T05:27:55+00:00
2025-11,自动化运维,系统与运维,软件架构师,2,0,0.0,29,2,0.068966,2025-01,2025-01,10,1,0,0,0,0.0,-0.005108,0,2026-08-08T05:27:55+00:00
2025-12,自动化运维,系统与运维,软件架构师,2,0,0.0,31,2,0.064516,2025-01,2025-01,11,1,0,0,0,0.0,-0.00445,0,2026-08-08T05:27:55+00:00
2026-01,自动化运维,系统与运维,软件架构师,2,0,0.0,33,2,0.060606,2025-01,2025-01,12,1,0,0,0,0.0,-0.00391,0,2026-08-08T05:27:55+00:00
2026-02,自动化运维,系统与运维,软件架构师,2,0,0.0,35,2,0.057143,2025-01,2025-01,13,1,0,0,0,0.0,-0.003463,0,2026-08-08T05:27:55+00:00
2026-03,自动化运维,系统与运维,软件架构师,2,0,0.0,37,2,0.054054,2025-01,2025-01,14,1,0,0,0,0.0,-0.003089,0,2026-08-08T05:27:55+00:00
2026-04,自动化运维,系统与运维,软件架构师,3,0,0.0,40,2,0.05,2025-01,2025-01,15,1,0,0,0,0.0,-0.004054,0,2026-08-08T05:27:55+00:00
2026-05,自动化运维,系统与运维,软件架构师,3,0,0.0,43,2,0.046512,2025-01,2025-01,16,1,0,0,0,0.0,-0.003488,0,2026-08-08T05:27:55+00:00
2026-06,自动化运维,系统与运维,软件架构师,2,0,0.0,45,2,0.044444,2025-01,2025-01,17,1,0,0,0,0.0,-0.002068,0,2026-08-08T05:27:55+00:00
2026-07,自动化运维,系统与运维,软件架构师,2,0,0.0,47,2,0.042553,2025-01,2025-01,18,1,0,0,0,0.0,-0.001891,0,2026-08-08T05:27:55+00:00
2025-06,自然语言处理,AI,C++开发工程师,3,2,0.666667,10,2,0.2,2025-06,2025-06,0,1,1,1,1,0.666667,0.2,0,2026-08-08T05:27:55+00:00
2025-07,自然语言处理,AI,C++开发工程师,2,0,0.0,12,2,0.166667,2025-06,2025-06,1,1,0,0,0,-0.666667,-0.033333,0,2026-08-08T05:27:55+00:00
2025-08,自然语言处理,AI,C++开发工程师,2,0,0.0,14,2,0.142857,2025-06,2025-06,2,1,0,0,0,0.0,-0.02381,0,2026-08-08T05:27:55+00:00
2025-09,自然语言处理,AI,C++开发工程师,3,0,0.0,17,2,0.117647,2025-06,2025-06,3,1,0,0,0,0.0,-0.02521,0,2026-08-08T05:27:55+00:00
2025-10,自然语言处理,AI,C++开发工程师,3,0,0.0,20,2,0.1,2025-06,2025-06,4,1,0,0,0,0.0,-0.017647,0,2026-08-08T05:27:55+00:00
2025-11,自然语言处理,AI,C++开发工程师,3,0,0.0,23,2,0.086957,2025-06,2025-06,5,1,0,0,0,0.0,-0.013043,0,2026-08-08T05:27:55+00:00
2025-12,自然语言处理,AI,C++开发工程师,3,0,0.0,26,2,0.076923,2025-06,2025-06,6,1,0,0,0,0.0,-0.010034,0,2026-08-08T05:27:55+00:00
2026-01,自然语言处理,AI,C++开发工程师,2,0,0.0,28,2,0.071429,2025-06,2025-06,7,1,0,0,0,0.0,-0.005494,0,2026-08-08T05:27:55+00:00
2026-02,自然语言处理,AI,C++开发工程师,2,0,0.0,30,2,0.066667,2025-06,2025-06,8,1,0,0,0,0.0,-0.004762,0,2026-08-08T05:27:55+00:00
2026-03,自然语言处理,AI,C++开发工程师,2,0,0.0,32,2,0.0625,2025-06,2025-06,9,1,0,0,0,0.0,-0.004167,0,2026-08-08T05:27:55+00:00
2026-04,自然语言处理,AI,C++开发工程师,2,0,0.0,34,2,0.058824,2025-06,2025-06,10,1,0,1,2,0.0,-0.003676,0,2026-08-08T05:27:55+00:00
2026-05,自然语言处理,AI,C++开发工程师,2,0,0.0,36,2,0.055556,2025-06,2025-06,11,1,0,0,0,0.0,-0.003268,0,2026-08-08T05:27:55+00:00
2026-06,自然语言处理,AI,C++开发工程师,1,0,0.0,37,2,0.054054,2025-06,2025-06,12,1,0,0,0,0.0,-0.001502,0,2026-08-08T05:27:55+00:00
2026-07,自然语言处理,AI,C++开发工程师,1,0,0.0,38,2,0.052632,2025-06,2025-06,13,1,0,0,0,0.0,-0.001422,0,2026-08-08T05:27:55+00:00
2026-04,自然语言处理,AI,算法研究员,2,1,0.5,31,1,0.032258,2026-04,2025-06,10,0,1,1,2,0.5,0.032258,0,2026-08-08T05:27:55+00:00
2026-05,自然语言处理,AI,算法研究员,2,0,0.0,33,1,0.030303,2026-04,2025-06,11,0,0,0,0,-0.5,-0.001955,0,2026-08-08T05:27:55+00:00
2026-06,自然语言处理,AI,算法研究员,3,0,0.0,36,1,0.027778,2026-04,2025-06,12,0,0,0,0,0.0,-0.002525,0,2026-08-08T05:27:55+00:00
2026-07,自然语言处理,AI,算法研究员,3,0,0.0,39,1,0.025641,2026-04,2025-06,13,0,0,0,0,0.0,-0.002137,0,2026-08-08T05:27:55+00:00
2024-12,触觉技术,交互体验,机器人软件工程师,1,1,1.0,1,1,1.0,2024-12,2024-12,0,1,1,1,1,1.0,1.0,1,2026-08-08T05:27:55+00:00
2025-01,触觉技术,交互体验,机器人软件工程师,1,1,1.0,2,2,1.0,2024-12,2024-12,1,1,0,1,1,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-02,触觉技术,交互体验,机器人软件工程师,1,1,1.0,3,3,1.0,2024-12,2024-12,2,1,0,1,1,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-03,触觉技术,交互体验,机器人软件工程师,1,1,1.0,4,4,1.0,2024-12,2024-12,3,1,0,1,1,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-04,触觉技术,交互体验,机器人软件工程师,1,1,1.0,5,5,1.0,2024-12,2024-12,4,1,0,1,1,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-05,触觉技术,交互体验,机器人软件工程师,1,1,1.0,6,6,1.0,2024-12,2024-12,5,1,0,1,1,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-07,触觉技术,交互体验,机器人软件工程师,1,1,1.0,7,7,1.0,2024-12,2024-12,7,1,0,1,1,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-12,触觉技术,交互体验,机器人软件工程师,1,1,1.0,8,8,1.0,2024-12,2024-12,12,1,0,1,1,0.0,0.0,1,2026-08-08T05:27:55+00:00
2026-01,触觉技术,交互体验,机器人软件工程师,1,1,1.0,9,9,1.0,2024-12,2024-12,13,1,0,1,1,0.0,0.0,1,2026-08-08T05:27:55+00:00
2026-03,触觉技术,交互体验,机器人软件工程师,1,1,1.0,10,10,1.0,2024-12,2024-12,15,1,0,1,1,0.0,0.0,1,2026-08-08T05:27:55+00:00
2026-04,触觉技术,交互体验,机器人软件工程师,1,1,1.0,11,11,1.0,2024-12,2024-12,16,1,0,1,1,0.0,0.0,1,2026-08-08T05:27:55+00:00
2026-05,触觉技术,交互体验,机器人软件工程师,1,1,1.0,12,12,1.0,2024-12,2024-12,17,1,0,1,1,0.0,0.0,1,2026-08-08T05:27:55+00:00
2026-06,触觉技术,交互体验,机器人软件工程师,1,1,1.0,13,13,1.0,2024-12,2024-12,18,1,0,1,1,0.0,0.0,1,2026-08-08T05:27:55+00:00
2026-07,触觉技术,交互体验,机器人软件工程师,1,1,1.0,14,14,1.0,2024-12,2024-12,19,1,0,1,1,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-10,计算机体系结构,硬件与芯片,iOS开发工程师,2,1,0.5,30,1,0.033333,2025-10,2024-12,10,0,1,4,7,0.5,0.033333,1,2026-08-08T05:27:55+00:00
2025-11,计算机体系结构,硬件与芯片,iOS开发工程师,2,0,0.0,32,1,0.03125,2025-10,2024-12,11,0,0,2,7,-0.5,-0.002083,1,2026-08-08T05:27:55+00:00
2025-12,计算机体系结构,硬件与芯片,iOS开发工程师,1,0,0.0,33,1,0.030303,2025-10,2024-12,12,0,0,4,7,0.0,-0.000947,1,2026-08-08T05:27:55+00:00
2026-01,计算机体系结构,硬件与芯片,iOS开发工程师,2,1,0.5,35,2,0.057143,2025-10,2024-12,13,0,0,4,7,0.5,0.02684,1,2026-08-08T05:27:55+00:00
2026-02,计算机体系结构,硬件与芯片,iOS开发工程师,1,0,0.0,36,2,0.055556,2025-10,2024-12,14,0,0,3,7,-0.5,-0.001587,1,2026-08-08T05:27:55+00:00
2026-03,计算机体系结构,硬件与芯片,iOS开发工程师,1,0,0.0,37,2,0.054054,2025-10,2024-12,15,0,0,4,9,0.0,-0.001502,1,2026-08-08T05:27:55+00:00
2026-04,计算机体系结构,硬件与芯片,iOS开发工程师,1,0,0.0,38,2,0.052632,2025-10,2024-12,16,0,0,5,10,0.0,-0.001422,1,2026-08-08T05:27:55+00:00
2026-05,计算机体系结构,硬件与芯片,iOS开发工程师,2,0,0.0,40,2,0.05,2025-10,2024-12,17,0,0,2,10,0.0,-0.002632,1,2026-08-08T05:27:55+00:00
2026-06,计算机体系结构,硬件与芯片,iOS开发工程师,2,0,0.0,42,2,0.047619,2025-10,2024-12,18,0,0,5,10,0.0,-0.002381,1,2026-08-08T05:27:55+00:00
2026-07,计算机体系结构,硬件与芯片,iOS开发工程师,1,0,0.0,43,2,0.046512,2025-10,2024-12,19,0,0,5,10,0.0,-0.001107,1,2026-08-08T05:27:55+00:00
2026-03,计算机体系结构,硬件与芯片,客户端开发工程师,4,1,0.25,48,1,0.020833,2026-03,2024-12,15,0,1,4,9,0.25,0.020833,1,2026-08-08T05:27:55+00:00
2026-04,计算机体系结构,硬件与芯片,客户端开发工程师,4,0,0.0,52,1,0.019231,2026-03,2024-12,16,0,0,5,10,-0.25,-0.001602,1,2026-08-08T05:27:55+00:00
2026-06,计算机体系结构,硬件与芯片,客户端开发工程师,2,0,0.0,54,1,0.018519,2026-03,2024-12,18,0,0,5,10,0.0,-0.000712,1,2026-08-08T05:27:55+00:00
2026-07,计算机体系结构,硬件与芯片,客户端开发工程师,2,0,0.0,56,1,0.017857,2026-03,2024-12,19,0,0,5,10,0.0,-0.000662,1,2026-08-08T05:27:55+00:00
2024-12,计算机体系结构,硬件与芯片,嵌入式软件工程师,3,1,0.333333,3,1,0.333333,2024-12,2024-12,0,1,1,4,4,0.333333,0.333333,1,2026-08-08T05:27:55+00:00
2025-01,计算机体系结构,硬件与芯片,嵌入式软件工程师,2,0,0.0,5,1,0.2,2024-12,2024-12,1,1,0,3,4,-0.333333,-0.133333,1,2026-08-08T05:27:55+00:00
2025-02,计算机体系结构,硬件与芯片,嵌入式软件工程师,2,1,0.5,7,2,0.285714,2024-12,2024-12,2,1,0,4,5,0.5,0.085714,1,2026-08-08T05:27:55+00:00
2025-03,计算机体系结构,硬件与芯片,嵌入式软件工程师,2,0,0.0,9,2,0.222222,2024-12,2024-12,3,1,0,2,5,-0.5,-0.063492,1,2026-08-08T05:27:55+00:00
2025-04,计算机体系结构,硬件与芯片,嵌入式软件工程师,2,0,0.0,11,2,0.181818,2024-12,2024-12,4,1,0,2,5,0.0,-0.040404,1,2026-08-08T05:27:55+00:00
2025-05,计算机体系结构,硬件与芯片,嵌入式软件工程师,2,1,0.5,13,3,0.230769,2024-12,2024-12,5,1,0,3,5,0.5,0.048951,1,2026-08-08T05:27:55+00:00
2025-06,计算机体系结构,硬件与芯片,嵌入式软件工程师,2,1,0.5,15,4,0.266667,2024-12,2024-12,6,1,0,4,6,0.0,0.035898,1,2026-08-08T05:27:55+00:00
2025-07,计算机体系结构,硬件与芯片,嵌入式软件工程师,2,1,0.5,17,5,0.294118,2024-12,2024-12,7,1,0,3,6,0.0,0.027451,1,2026-08-08T05:27:55+00:00
2025-08,计算机体系结构,硬件与芯片,嵌入式软件工程师,1,0,0.0,18,5,0.277778,2024-12,2024-12,8,1,0,2,6,-0.5,-0.01634,1,2026-08-08T05:27:55+00:00
2025-10,计算机体系结构,硬件与芯片,嵌入式软件工程师,1,0,0.0,19,5,0.263158,2024-12,2024-12,10,1,0,4,7,0.0,-0.01462,1,2026-08-08T05:27:55+00:00
2025-11,计算机体系结构,硬件与芯片,嵌入式软件工程师,1,0,0.0,20,5,0.25,2024-12,2024-12,11,1,0,2,7,0.0,-0.013158,1,2026-08-08T05:27:55+00:00
2025-12,计算机体系结构,硬件与芯片,嵌入式软件工程师,1,0,0.0,21,5,0.238095,2024-12,2024-12,12,1,0,4,7,0.0,-0.011905,1,2026-08-08T05:27:55+00:00
2026-01,计算机体系结构,硬件与芯片,嵌入式软件工程师,2,0,0.0,23,5,0.217391,2024-12,2024-12,13,1,0,4,7,0.0,-0.020704,1,2026-08-08T05:27:55+00:00
2026-02,计算机体系结构,硬件与芯片,嵌入式软件工程师,2,0,0.0,25,5,0.2,2024-12,2024-12,14,1,0,3,7,0.0,-0.017391,1,2026-08-08T05:27:55+00:00
2026-03,计算机体系结构,硬件与芯片,嵌入式软件工程师,1,0,0.0,26,5,0.192308,2024-12,2024-12,15,1,0,4,9,0.0,-0.007692,1,2026-08-08T05:27:55+00:00
2026-04,计算机体系结构,硬件与芯片,嵌入式软件工程师,2,0,0.0,28,5,0.178571,2024-12,2024-12,16,1,0,5,10,0.0,-0.013737,1,2026-08-08T05:27:55+00:00
2026-05,计算机体系结构,硬件与芯片,嵌入式软件工程师,2,0,0.0,30,5,0.166667,2024-12,2024-12,17,1,0,2,10,0.0,-0.011904,1,2026-08-08T05:27:55+00:00
2026-06,计算机体系结构,硬件与芯片,嵌入式软件工程师,1,0,0.0,31,5,0.16129,2024-12,2024-12,18,1,0,5,10,0.0,-0.005377,1,2026-08-08T05:27:55+00:00
2026-07,计算机体系结构,硬件与芯片,嵌入式软件工程师,1,0,0.0,32,5,0.15625,2024-12,2024-12,19,1,0,5,10,0.0,-0.00504,1,2026-08-08T05:27:55+00:00
2024-12,计算机体系结构,硬件与芯片,服务器工程师,1,1,1.0,1,1,1.0,2024-12,2024-12,0,1,1,4,4,1.0,1.0,1,2026-08-08T05:27:55+00:00
2025-01,计算机体系结构,硬件与芯片,服务器工程师,2,1,0.5,3,2,0.666667,2024-12,2024-12,1,1,0,3,4,-0.5,-0.333333,1,2026-08-08T05:27:55+00:00
2025-02,计算机体系结构,硬件与芯片,服务器工程师,1,1,1.0,4,3,0.75,2024-12,2024-12,2,1,0,4,5,0.5,0.083333,1,2026-08-08T05:27:55+00:00
2025-03,计算机体系结构,硬件与芯片,服务器工程师,1,1,1.0,5,4,0.8,2024-12,2024-12,3,1,0,2,5,0.0,0.05,1,2026-08-08T05:27:55+00:00
2025-04,计算机体系结构,硬件与芯片,服务器工程师,1,1,1.0,6,5,0.833333,2024-12,2024-12,4,1,0,2,5,0.0,0.033333,1,2026-08-08T05:27:55+00:00
2025-05,计算机体系结构,硬件与芯片,服务器工程师,1,1,1.0,7,6,0.857143,2024-12,2024-12,5,1,0,3,5,0.0,0.02381,1,2026-08-08T05:27:55+00:00
2025-06,计算机体系结构,硬件与芯片,服务器工程师,2,1,0.5,9,7,0.777778,2024-12,2024-12,6,1,0,4,6,-0.5,-0.079365,1,2026-08-08T05:27:55+00:00
2025-08,计算机体系结构,硬件与芯片,服务器工程师,3,1,0.333333,12,8,0.666667,2024-12,2024-12,8,1,0,2,6,-0.166667,-0.111111,1,2026-08-08T05:27:55+00:00
2025-09,计算机体系结构,硬件与芯片,服务器工程师,2,1,0.5,14,9,0.642857,2024-12,2024-12,9,1,0,2,6,0.166667,-0.02381,1,2026-08-08T05:27:55+00:00
2025-10,计算机体系结构,硬件与芯片,服务器工程师,3,1,0.333333,17,10,0.588235,2024-12,2024-12,10,1,0,4,7,-0.166667,-0.054622,1,2026-08-08T05:27:55+00:00
2025-11,计算机体系结构,硬件与芯片,服务器工程师,3,2,0.666667,20,12,0.6,2024-12,2024-12,11,1,0,2,7,0.333334,0.011765,1,2026-08-08T05:27:55+00:00
2025-12,计算机体系结构,硬件与芯片,服务器工程师,3,1,0.333333,23,13,0.565217,2024-12,2024-12,12,1,0,4,7,-0.333334,-0.034783,1,2026-08-08T05:27:55+00:00
2026-01,计算机体系结构,硬件与芯片,服务器工程师,2,1,0.5,25,14,0.56,2024-12,2024-12,13,1,0,4,7,0.166667,-0.005217,1,2026-08-08T05:27:55+00:00
2026-02,计算机体系结构,硬件与芯片,服务器工程师,2,1,0.5,27,15,0.555556,2024-12,2024-12,14,1,0,3,7,0.0,-0.004444,1,2026-08-08T05:27:55+00:00
2026-03,计算机体系结构,硬件与芯片,服务器工程师,2,1,0.5,29,16,0.551724,2024-12,2024-12,15,1,0,4,9,0.0,-0.003832,1,2026-08-08T05:27:55+00:00
2026-04,计算机体系结构,硬件与芯片,服务器工程师,3,1,0.333333,32,17,0.53125,2024-12,2024-12,16,1,0,5,10,-0.166667,-0.020474,1,2026-08-08T05:27:55+00:00
2026-05,计算机体系结构,硬件与芯片,服务器工程师,3,2,0.666667,35,19,0.542857,2024-12,2024-12,17,1,0,2,10,0.333334,0.011607,1,2026-08-08T05:27:55+00:00
2026-06,计算机体系结构,硬件与芯片,服务器工程师,3,2,0.666667,38,21,0.552632,2024-12,2024-12,18,1,0,5,10,0.0,0.009775,1,2026-08-08T05:27:55+00:00
2026-07,计算机体系结构,硬件与芯片,服务器工程师,3,1,0.333333,41,22,0.536585,2024-12,2024-12,19,1,0,5,10,-0.333334,-0.016047,1,2026-08-08T05:27:55+00:00
2026-04,计算机体系结构,硬件与芯片,硬件工程师,3,1,0.333333,29,1,0.034483,2026-04,2024-12,16,0,1,5,10,0.333333,0.034483,1,2026-08-08T05:27:55+00:00
2026-05,计算机体系结构,硬件与芯片,硬件工程师,3,0,0.0,32,1,0.03125,2026-04,2024-12,17,0,0,2,10,-0.333333,-0.003233,1,2026-08-08T05:27:55+00:00
2026-06,计算机体系结构,硬件与芯片,硬件工程师,4,1,0.25,36,2,0.055556,2026-04,2024-12,18,0,0,5,10,0.25,0.024306,1,2026-08-08T05:27:55+00:00
2025-02,计算机体系结构,硬件与芯片,自动驾驶算法工程师,2,1,0.5,6,1,0.166667,2025-02,2024-12,2,0,1,4,5,0.5,0.166667,1,2026-08-08T05:27:55+00:00
2025-03,计算机体系结构,硬件与芯片,自动驾驶算法工程师,1,0,0.0,7,1,0.142857,2025-02,2024-12,3,0,0,2,5,-0.5,-0.02381,1,2026-08-08T05:27:55+00:00
2025-04,计算机体系结构,硬件与芯片,自动驾驶算法工程师,2,0,0.0,9,1,0.111111,2025-02,2024-12,4,0,0,2,5,0.0,-0.031746,1,2026-08-08T05:27:55+00:00
2025-05,计算机体系结构,硬件与芯片,自动驾驶算法工程师,1,0,0.0,10,1,0.1,2025-02,2024-12,5,0,0,3,5,0.0,-0.011111,1,2026-08-08T05:27:55+00:00
2025-06,计算机体系结构,硬件与芯片,自动驾驶算法工程师,1,0,0.0,11,1,0.090909,2025-02,2024-12,6,0,0,4,6,0.0,-0.009091,1,2026-08-08T05:27:55+00:00
2025-07,计算机体系结构,硬件与芯片,自动驾驶算法工程师,1,0,0.0,12,1,0.083333,2025-02,2024-12,7,0,0,3,6,0.0,-0.007576,1,2026-08-08T05:27:55+00:00
2025-08,计算机体系结构,硬件与芯片,自动驾驶算法工程师,1,0,0.0,13,1,0.076923,2025-02,2024-12,8,0,0,2,6,0.0,-0.00641,1,2026-08-08T05:27:55+00:00
2025-09,计算机体系结构,硬件与芯片,自动驾驶算法工程师,2,0,0.0,15,1,0.066667,2025-02,2024-12,9,0,0,2,6,0.0,-0.010256,1,2026-08-08T05:27:55+00:00
2025-10,计算机体系结构,硬件与芯片,自动驾驶算法工程师,1,0,0.0,16,1,0.0625,2025-02,2024-12,10,0,0,4,7,0.0,-0.004167,1,2026-08-08T05:27:55+00:00
2025-11,计算机体系结构,硬件与芯片,自动驾驶算法工程师,2,0,0.0,18,1,0.055556,2025-02,2024-12,11,0,0,2,7,0.0,-0.006944,1,2026-08-08T05:27:55+00:00
2025-12,计算机体系结构,硬件与芯片,自动驾驶算法工程师,2,0,0.0,20,1,0.05,2025-02,2024-12,12,0,0,4,7,0.0,-0.005556,1,2026-08-08T05:27:55+00:00
2026-01,计算机体系结构,硬件与芯片,自动驾驶算法工程师,2,1,0.5,22,2,0.090909,2025-02,2024-12,13,0,0,4,7,0.5,0.040909,1,2026-08-08T05:27:55+00:00
2026-02,计算机体系结构,硬件与芯片,自动驾驶算法工程师,2,0,0.0,24,2,0.083333,2025-02,2024-12,14,0,0,3,7,-0.5,-0.007576,1,2026-08-08T05:27:55+00:00
2026-03,计算机体系结构,硬件与芯片,自动驾驶算法工程师,2,0,0.0,26,2,0.076923,2025-02,2024-12,15,0,0,4,9,0.0,-0.00641,1,2026-08-08T05:27:55+00:00
2026-04,计算机体系结构,硬件与芯片,自动驾驶算法工程师,2,1,0.5,28,3,0.107143,2025-02,2024-12,16,0,0,5,10,0.5,0.03022,1,2026-08-08T05:27:55+00:00
2026-06,计算机体系结构,硬件与芯片,自动驾驶算法工程师,3,1,0.333333,31,4,0.129032,2025-02,2024-12,18,0,0,5,10,-0.166667,0.021889,1,2026-08-08T05:27:55+00:00
2026-07,计算机体系结构,硬件与芯片,自动驾驶算法工程师,3,1,0.333333,34,5,0.147059,2025-02,2024-12,19,0,0,5,10,0.0,0.018027,1,2026-08-08T05:27:55+00:00
2024-12,计算机体系结构,硬件与芯片,芯片设计工程师,2,1,0.5,2,1,0.5,2024-12,2024-12,0,1,1,4,4,0.5,0.5,1,2026-08-08T05:27:55+00:00
2025-01,计算机体系结构,硬件与芯片,芯片设计工程师,1,1,1.0,3,2,0.666667,2024-12,2024-12,1,1,0,3,4,0.5,0.166667,1,2026-08-08T05:27:55+00:00
2025-02,计算机体系结构,硬件与芯片,芯片设计工程师,1,1,1.0,4,3,0.75,2024-12,2024-12,2,1,0,4,5,0.0,0.083333,1,2026-08-08T05:27:55+00:00
2025-03,计算机体系结构,硬件与芯片,芯片设计工程师,2,1,0.5,6,4,0.666667,2024-12,2024-12,3,1,0,2,5,-0.5,-0.083333,1,2026-08-08T05:27:55+00:00
2025-04,计算机体系结构,硬件与芯片,芯片设计工程师,2,1,0.5,8,5,0.625,2024-12,2024-12,4,1,0,2,5,0.0,-0.041667,1,2026-08-08T05:27:55+00:00
2025-05,计算机体系结构,硬件与芯片,芯片设计工程师,2,1,0.5,10,6,0.6,2024-12,2024-12,5,1,0,3,5,0.0,-0.025,1,2026-08-08T05:27:55+00:00
2025-06,计算机体系结构,硬件与芯片,芯片设计工程师,2,1,0.5,12,7,0.583333,2024-12,2024-12,6,1,0,4,6,0.0,-0.016667,1,2026-08-08T05:27:55+00:00
2025-07,计算机体系结构,硬件与芯片,芯片设计工程师,3,1,0.333333,15,8,0.533333,2024-12,2024-12,7,1,0,3,6,-0.166667,-0.05,1,2026-08-08T05:27:55+00:00
2025-08,计算机体系结构,硬件与芯片,芯片设计工程师,3,1,0.333333,18,9,0.5,2024-12,2024-12,8,1,0,2,6,0.0,-0.033333,1,2026-08-08T05:27:55+00:00
2025-09,计算机体系结构,硬件与芯片,芯片设计工程师,3,1,0.333333,21,10,0.47619,2024-12,2024-12,9,1,0,2,6,0.0,-0.02381,1,2026-08-08T05:27:55+00:00
2025-10,计算机体系结构,硬件与芯片,芯片设计工程师,3,1,0.333333,24,11,0.458333,2024-12,2024-12,10,1,0,4,7,0.0,-0.017857,1,2026-08-08T05:27:55+00:00
2025-11,计算机体系结构,硬件与芯片,芯片设计工程师,3,1,0.333333,27,12,0.444444,2024-12,2024-12,11,1,0,2,7,0.0,-0.013889,1,2026-08-08T05:27:55+00:00
2025-12,计算机体系结构,硬件与芯片,芯片设计工程师,4,2,0.5,31,14,0.451613,2024-12,2024-12,12,1,0,4,7,0.166667,0.007169,1,2026-08-08T05:27:55+00:00
2026-01,计算机体系结构,硬件与芯片,芯片设计工程师,3,1,0.333333,34,15,0.441176,2024-12,2024-12,13,1,0,4,7,-0.166667,-0.010437,1,2026-08-08T05:27:55+00:00
2026-02,计算机体系结构,硬件与芯片,芯片设计工程师,4,2,0.5,38,17,0.447368,2024-12,2024-12,14,1,0,3,7,0.166667,0.006192,1,2026-08-08T05:27:55+00:00
2026-03,计算机体系结构,硬件与芯片,芯片设计工程师,3,1,0.333333,41,18,0.439024,2024-12,2024-12,15,1,0,4,9,-0.166667,-0.008344,1,2026-08-08T05:27:55+00:00
2026-04,计算机体系结构,硬件与芯片,芯片设计工程师,3,1,0.333333,44,19,0.431818,2024-12,2024-12,16,1,0,5,10,0.0,-0.007206,1,2026-08-08T05:27:55+00:00
2026-05,计算机体系结构,硬件与芯片,芯片设计工程师,2,1,0.5,46,20,0.434783,2024-12,2024-12,17,1,0,2,10,0.166667,0.002965,1,2026-08-08T05:27:55+00:00
2026-06,计算机体系结构,硬件与芯片,芯片设计工程师,2,1,0.5,48,21,0.4375,2024-12,2024-12,18,1,0,5,10,0.0,0.002717,1,2026-08-08T05:27:55+00:00
2026-07,计算机体系结构,硬件与芯片,芯片设计工程师,1,1,1.0,49,22,0.44898,2024-12,2024-12,19,1,0,5,10,0.5,0.01148,1,2026-08-08T05:27:55+00:00
2026-03,计算机体系结构,硬件与芯片,芯片验证工程师,2,1,0.5,26,1,0.038462,2026-03,2024-12,15,0,1,4,9,0.5,0.038462,1,2026-08-08T05:27:55+00:00
2026-04,计算机体系结构,硬件与芯片,芯片验证工程师,2,0,0.0,28,1,0.035714,2026-03,2024-12,16,0,0,5,10,-0.5,-0.002748,1,2026-08-08T05:27:55+00:00
2026-05,计算机体系结构,硬件与芯片,芯片验证工程师,3,0,0.0,31,1,0.032258,2026-03,2024-12,17,0,0,2,10,0.0,-0.003456,1,2026-08-08T05:27:55+00:00
2026-06,计算机体系结构,硬件与芯片,芯片验证工程师,3,0,0.0,34,1,0.029412,2026-03,2024-12,18,0,0,5,10,0.0,-0.002846,1,2026-08-08T05:27:55+00:00
2026-07,计算机体系结构,硬件与芯片,芯片验证工程师,4,1,0.25,38,2,0.052632,2026-03,2024-12,19,0,0,5,10,0.25,0.02322,1,2026-08-08T05:27:55+00:00
2024-12,计算机体系结构,硬件与芯片,通信工程师,3,3,1.0,3,3,1.0,2024-12,2024-12,0,1,1,4,4,1.0,1.0,1,2026-08-08T05:27:55+00:00
2025-01,计算机体系结构,硬件与芯片,通信工程师,2,2,1.0,5,5,1.0,2024-12,2024-12,1,1,0,3,4,0.0,0.0,1,2026-08-08T05:27:55+00:00
2025-07,计算机体系结构,硬件与芯片,通信工程师,2,1,0.5,7,6,0.857143,2024-12,2024-12,7,1,0,3,6,-0.5,-0.142857,1,2026-08-08T05:27:55+00:00
2025-10,计算机体系结构,硬件与芯片,通信工程师,2,2,1.0,9,8,0.888889,2024-12,2024-12,10,1,0,4,7,0.5,0.031746,1,2026-08-08T05:27:55+00:00
2025-12,计算机体系结构,硬件与芯片,通信工程师,3,2,0.666667,12,10,0.833333,2024-12,2024-12,12,1,0,4,7,-0.333333,-0.055556,1,2026-08-08T05:27:55+00:00
