month,skill,kg_display_skill,standard_job,monthly_jd_count,monthly_skill_count,monthly_skill_frequency,cumulative_jd_count,cumulative_skill_count,cumulative_skill_frequency,job_first_seen_month,skill_first_seen_month,months_since_skill_first_seen,is_first_seen_job,is_new_job_for_skill,covered_job_count_this_month,cumulative_covered_job_count,monthly_frequency_change,cumulative_frequency_change,is_left_censored,updated_at
2025-10,网络工程,网络与基础设施,政府信息化建设与管理岗,73,1,0.013699,215,21,0.097674,2023-10,2023-10,24,1,0,8,11,-0.039872,-0.043171,1,2026-08-06T03:30:35+00:00
2023-10,网络工程,网络与基础设施,政府信息系统运维岗,109,24,0.220183,109,24,0.220183,2023-10,2023-10,0,1,1,8,8,0.220183,0.220183,1,2026-08-06T03:30:35+00:00
2024-10,网络工程,网络与基础设施,政府信息系统运维岗,246,80,0.325203,355,104,0.292958,2023-10,2023-10,12,1,0,9,11,0.10502,0.072775,1,2026-08-06T03:30:35+00:00
2025-10,网络工程,网络与基础设施,政府信息系统运维岗,230,88,0.382609,585,192,0.328205,2023-10,2023-10,24,1,0,8,11,0.057406,0.035247,1,2026-08-06T03:30:35+00:00
2023-10,网络工程,网络与基础设施,政府数字监管与科技执法岗,34,8,0.235294,34,8,0.235294,2023-10,2023-10,0,1,1,8,8,0.235294,0.235294,1,2026-08-06T03:30:35+00:00
2024-10,网络工程,网络与基础设施,政府数字监管与科技执法岗,36,19,0.527778,70,27,0.385714,2023-10,2023-10,12,1,0,9,11,0.292484,0.15042,1,2026-08-06T03:30:35+00:00
2025-10,网络工程,网络与基础设施,政府数字监管与科技执法岗,39,28,0.717949,109,55,0.504587,2023-10,2023-10,24,1,0,8,11,0.190171,0.118873,1,2026-08-06T03:30:35+00:00
2023-10,网络工程,网络与基础设施,政府数据治理与统计分析岗,631,74,0.117274,631,74,0.117274,2023-10,2023-10,0,1,1,8,8,0.117274,0.117274,1,2026-08-06T03:30:35+00:00
2024-10,网络工程,网络与基础设施,政府数据治理与统计分析岗,638,104,0.163009,1269,178,0.140268,2023-10,2023-10,12,1,0,9,11,0.045735,0.022994,1,2026-08-06T03:30:35+00:00
2025-10,网络工程,网络与基础设施,政府数据治理与统计分析岗,408,53,0.129902,1677,231,0.137746,2023-10,2023-10,24,1,0,8,11,-0.033107,-0.002522,1,2026-08-06T03:30:35+00:00
2024-10,网络工程,网络与基础设施,政府智能化与自动化技术岗,6,1,0.166667,10,1,0.1,2024-10,2023-10,12,0,1,9,11,0.166667,0.1,1,2026-08-06T03:30:35+00:00
2025-10,网络工程,网络与基础设施,政府智能化与自动化技术岗,6,0,0.0,16,1,0.0625,2024-10,2023-10,24,0,0,8,11,-0.166667,-0.0375,1,2026-08-06T03:30:35+00:00
2024-10,网络工程,网络与基础设施,政府电子数据取证与情报技术岗,1,1,1.0,5,1,0.2,2024-10,2023-10,12,0,1,9,11,1.0,0.2,1,2026-08-06T03:30:35+00:00
2025-10,网络工程,网络与基础设施,政府电子数据取证与情报技术岗,5,2,0.4,10,3,0.3,2024-10,2023-10,24,0,0,8,11,-0.6,0.1,1,2026-08-06T03:30:35+00:00
2023-10,网络工程,网络与基础设施,政府网络与数据安全岗,38,7,0.184211,38,7,0.184211,2023-10,2023-10,0,1,1,8,8,0.184211,0.184211,1,2026-08-06T03:30:35+00:00
2024-10,网络工程,网络与基础设施,政府网络与数据安全岗,44,9,0.204545,82,16,0.195122,2023-10,2023-10,12,1,0,9,11,0.020334,0.010911,1,2026-08-06T03:30:35+00:00
2025-10,网络工程,网络与基础设施,政府网络与数据安全岗,26,2,0.076923,108,18,0.166667,2023-10,2023-10,24,1,0,8,11,-0.127622,-0.028455,1,2026-08-06T03:30:35+00:00
2023-10,网络工程,网络与基础设施,政府网络与通信运维岗,13,2,0.153846,13,2,0.153846,2023-10,2023-10,0,1,1,8,8,0.153846,0.153846,1,2026-08-06T03:30:35+00:00
2024-10,网络工程,网络与基础设施,政府网络与通信运维岗,8,0,0.0,21,2,0.095238,2023-10,2023-10,12,1,0,9,11,-0.153846,-0.058608,1,2026-08-06T03:30:35+00:00
2025-10,网络工程,网络与基础设施,政府网络与通信运维岗,11,0,0.0,32,2,0.0625,2023-10,2023-10,24,1,0,8,11,0.0,-0.032738,1,2026-08-06T03:30:35+00:00
2023-10,网络工程,网络与基础设施,政府警务信息技术保障岗,40,5,0.125,40,5,0.125,2023-10,2023-10,0,1,1,8,8,0.125,0.125,1,2026-08-06T03:30:35+00:00
2024-10,网络工程,网络与基础设施,政府警务信息技术保障岗,24,0,0.0,64,5,0.078125,2023-10,2023-10,12,1,0,9,11,-0.125,-0.046875,1,2026-08-06T03:30:35+00:00
2025-10,网络工程,网络与基础设施,政府警务信息技术保障岗,24,4,0.166667,88,9,0.102273,2023-10,2023-10,24,1,0,8,11,0.166667,0.024148,1,2026-08-06T03:30:35+00:00
2024-10,网络工程,网络与基础设施,政府通信电子技术岗,11,2,0.181818,18,2,0.111111,2024-10,2023-10,12,0,1,9,11,0.181818,0.111111,1,2026-08-06T03:30:35+00:00
2025-10,网络工程,网络与基础设施,政府通信电子技术岗,2,0,0.0,20,2,0.1,2024-10,2023-10,24,0,0,8,11,-0.181818,-0.011111,1,2026-08-06T03:30:35+00:00
2023-10,网络工程,网络与基础设施,政府通用计算机技术岗,37,15,0.405405,37,15,0.405405,2023-10,2023-10,0,1,1,8,8,0.405405,0.405405,1,2026-08-06T03:30:35+00:00
2024-10,网络工程,网络与基础设施,政府通用计算机技术岗,38,11,0.289474,75,26,0.346667,2023-10,2023-10,12,1,0,9,11,-0.115931,-0.058738,1,2026-08-06T03:30:35+00:00
2025-10,网络工程,网络与基础设施,政府通用计算机技术岗,35,13,0.371429,110,39,0.354545,2023-10,2023-10,24,1,0,8,11,0.081955,0.007878,1,2026-08-06T03:30:35+00:00
2023-10,网络空间安全,网络与安全,政府信息化建设与管理岗,86,13,0.151163,86,13,0.151163,2023-10,2023-10,0,1,1,11,11,0.151163,0.151163,1,2026-08-06T03:30:35+00:00
2024-10,网络空间安全,网络与安全,政府信息化建设与管理岗,56,7,0.125,142,20,0.140845,2023-10,2023-10,12,1,0,9,11,-0.026163,-0.010318,1,2026-08-06T03:30:35+00:00
2025-10,网络空间安全,网络与安全,政府信息化建设与管理岗,73,11,0.150685,215,31,0.144186,2023-10,2023-10,24,1,0,12,12,0.025685,0.003341,1,2026-08-06T03:30:35+00:00
2023-10,网络空间安全,网络与安全,政府信息系统开发岗,5,4,0.8,5,4,0.8,2023-10,2023-10,0,1,1,11,11,0.8,0.8,1,2026-08-06T03:30:35+00:00
2024-10,网络空间安全,网络与安全,政府信息系统开发岗,13,3,0.230769,18,7,0.388889,2023-10,2023-10,12,1,0,9,11,-0.569231,-0.411111,1,2026-08-06T03:30:35+00:00
2025-10,网络空间安全,网络与安全,政府信息系统开发岗,4,2,0.5,22,9,0.409091,2023-10,2023-10,24,1,0,12,12,0.269231,0.020202,1,2026-08-06T03:30:35+00:00
2023-10,网络空间安全,网络与安全,政府信息系统运维岗,109,5,0.045872,109,5,0.045872,2023-10,2023-10,0,1,1,11,11,0.045872,0.045872,1,2026-08-06T03:30:35+00:00
2024-10,网络空间安全,网络与安全,政府信息系统运维岗,246,89,0.361789,355,94,0.264789,2023-10,2023-10,12,1,0,9,11,0.315917,0.218917,1,2026-08-06T03:30:35+00:00
2025-10,网络空间安全,网络与安全,政府信息系统运维岗,230,48,0.208696,585,142,0.242735,2023-10,2023-10,24,1,0,12,12,-0.153093,-0.022054,1,2026-08-06T03:30:35+00:00
2023-10,网络空间安全,网络与安全,政府数字监管与科技执法岗,34,5,0.147059,34,5,0.147059,2023-10,2023-10,0,1,1,11,11,0.147059,0.147059,1,2026-08-06T03:30:35+00:00
2024-10,网络空间安全,网络与安全,政府数字监管与科技执法岗,36,12,0.333333,70,17,0.242857,2023-10,2023-10,12,1,0,9,11,0.186274,0.095798,1,2026-08-06T03:30:35+00:00
2025-10,网络空间安全,网络与安全,政府数字监管与科技执法岗,39,14,0.358974,109,31,0.284404,2023-10,2023-10,24,1,0,12,12,0.025641,0.041547,1,2026-08-06T03:30:35+00:00
2023-10,网络空间安全,网络与安全,政府数据治理与统计分析岗,631,12,0.019017,631,12,0.019017,2023-10,2023-10,0,1,1,11,11,0.019017,0.019017,1,2026-08-06T03:30:35+00:00
2024-10,网络空间安全,网络与安全,政府数据治理与统计分析岗,638,55,0.086207,1269,67,0.052797,2023-10,2023-10,12,1,0,9,11,0.06719,0.03378,1,2026-08-06T03:30:35+00:00
2025-10,网络空间安全,网络与安全,政府数据治理与统计分析岗,408,33,0.080882,1677,100,0.05963,2023-10,2023-10,24,1,0,12,12,-0.005325,0.006833,1,2026-08-06T03:30:35+00:00
2025-10,网络空间安全,网络与安全,政府智能化与自动化技术岗,6,1,0.166667,16,1,0.0625,2025-10,2023-10,24,0,1,12,12,0.166667,0.0625,1,2026-08-06T03:30:35+00:00
2023-10,网络空间安全,网络与安全,政府电子数据取证与情报技术岗,4,3,0.75,4,3,0.75,2023-10,2023-10,0,1,1,11,11,0.75,0.75,1,2026-08-06T03:30:35+00:00
2024-10,网络空间安全,网络与安全,政府电子数据取证与情报技术岗,1,0,0.0,5,3,0.6,2023-10,2023-10,12,1,0,9,11,-0.75,-0.15,1,2026-08-06T03:30:35+00:00
2025-10,网络空间安全,网络与安全,政府电子数据取证与情报技术岗,5,1,0.2,10,4,0.4,2023-10,2023-10,24,1,0,12,12,0.2,-0.2,1,2026-08-06T03:30:35+00:00
2023-10,网络空间安全,网络与安全,政府网络与数据安全岗,38,17,0.447368,38,17,0.447368,2023-10,2023-10,0,1,1,11,11,0.447368,0.447368,1,2026-08-06T03:30:35+00:00
2024-10,网络空间安全,网络与安全,政府网络与数据安全岗,44,20,0.454545,82,37,0.45122,2023-10,2023-10,12,1,0,9,11,0.007177,0.003852,1,2026-08-06T03:30:35+00:00
2025-10,网络空间安全,网络与安全,政府网络与数据安全岗,26,10,0.384615,108,47,0.435185,2023-10,2023-10,24,1,0,12,12,-0.06993,-0.016035,1,2026-08-06T03:30:35+00:00
2023-10,网络空间安全,网络与安全,政府网络与通信运维岗,13,5,0.384615,13,5,0.384615,2023-10,2023-10,0,1,1,11,11,0.384615,0.384615,1,2026-08-06T03:30:35+00:00
2024-10,网络空间安全,网络与安全,政府网络与通信运维岗,8,4,0.5,21,9,0.428571,2023-10,2023-10,12,1,0,9,11,0.115385,0.043956,1,2026-08-06T03:30:35+00:00
2025-10,网络空间安全,网络与安全,政府网络与通信运维岗,11,4,0.363636,32,13,0.40625,2023-10,2023-10,24,1,0,12,12,-0.136364,-0.022321,1,2026-08-06T03:30:35+00:00
2023-10,网络空间安全,网络与安全,政府警务信息技术保障岗,40,2,0.05,40,2,0.05,2023-10,2023-10,0,1,1,11,11,0.05,0.05,1,2026-08-06T03:30:35+00:00
2024-10,网络空间安全,网络与安全,政府警务信息技术保障岗,24,1,0.041667,64,3,0.046875,2023-10,2023-10,12,1,0,9,11,-0.008333,-0.003125,1,2026-08-06T03:30:35+00:00
2025-10,网络空间安全,网络与安全,政府警务信息技术保障岗,24,13,0.541667,88,16,0.181818,2023-10,2023-10,24,1,0,12,12,0.5,0.134943,1,2026-08-06T03:30:35+00:00
2023-10,网络空间安全,网络与安全,政府通信电子技术岗,7,2,0.285714,7,2,0.285714,2023-10,2023-10,0,1,1,11,11,0.285714,0.285714,1,2026-08-06T03:30:35+00:00
2024-10,网络空间安全,网络与安全,政府通信电子技术岗,11,0,0.0,18,2,0.111111,2023-10,2023-10,12,1,0,9,11,-0.285714,-0.174603,1,2026-08-06T03:30:35+00:00
2025-10,网络空间安全,网络与安全,政府通信电子技术岗,2,2,1.0,20,4,0.2,2023-10,2023-10,24,1,0,12,12,1.0,0.088889,1,2026-08-06T03:30:35+00:00
2023-10,网络空间安全,网络与安全,政府通用计算机技术岗,37,5,0.135135,37,5,0.135135,2023-10,2023-10,0,1,1,11,11,0.135135,0.135135,1,2026-08-06T03:30:35+00:00
2024-10,网络空间安全,网络与安全,政府通用计算机技术岗,38,8,0.210526,75,13,0.173333,2023-10,2023-10,12,1,0,9,11,0.075391,0.038198,1,2026-08-06T03:30:35+00:00
2025-10,网络空间安全,网络与安全,政府通用计算机技术岗,35,11,0.314286,110,24,0.218182,2023-10,2023-10,24,1,0,12,12,0.10376,0.044849,1,2026-08-06T03:30:35+00:00
2025-10,网络运维,网络与基础设施,政府信息系统运维岗,230,1,0.004348,585,1,0.001709,2025-10,2023-10,24,0,1,4,6,0.004348,0.001709,1,2026-08-06T03:30:35+00:00
2023-10,网络运维,网络与基础设施,政府数据治理与统计分析岗,631,1,0.001585,631,1,0.001585,2023-10,2023-10,0,1,1,3,3,0.001585,0.001585,1,2026-08-06T03:30:35+00:00
2024-10,网络运维,网络与基础设施,政府数据治理与统计分析岗,638,0,0.0,1269,1,0.000788,2023-10,2023-10,12,1,0,2,3,-0.001585,-0.000797,1,2026-08-06T03:30:35+00:00
2025-10,网络运维,网络与基础设施,政府数据治理与统计分析岗,408,2,0.004902,1677,3,0.001789,2023-10,2023-10,24,1,0,4,6,0.004902,0.001001,1,2026-08-06T03:30:35+00:00
2023-10,网络运维,网络与基础设施,政府网络与数据安全岗,38,1,0.026316,38,1,0.026316,2023-10,2023-10,0,1,1,3,3,0.026316,0.026316,1,2026-08-06T03:30:35+00:00
2024-10,网络运维,网络与基础设施,政府网络与数据安全岗,44,1,0.022727,82,2,0.02439,2023-10,2023-10,12,1,0,2,3,-0.003589,-0.001926,1,2026-08-06T03:30:35+00:00
2025-10,网络运维,网络与基础设施,政府网络与数据安全岗,26,0,0.0,108,2,0.018519,2023-10,2023-10,24,1,0,4,6,-0.022727,-0.005871,1,2026-08-06T03:30:35+00:00
2025-10,网络运维,网络与基础设施,政府网络与通信运维岗,11,1,0.090909,32,1,0.03125,2025-10,2023-10,24,0,1,4,6,0.090909,0.03125,1,2026-08-06T03:30:35+00:00
2025-10,网络运维,网络与基础设施,政府警务信息技术保障岗,24,3,0.125,88,3,0.034091,2025-10,2023-10,24,0,1,4,6,0.125,0.034091,1,2026-08-06T03:30:35+00:00
2023-10,网络运维,网络与基础设施,政府通用计算机技术岗,37,8,0.216216,37,8,0.216216,2023-10,2023-10,0,1,1,3,3,0.216216,0.216216,1,2026-08-06T03:30:35+00:00
2024-10,网络运维,网络与基础设施,政府通用计算机技术岗,38,2,0.052632,75,10,0.133333,2023-10,2023-10,12,1,0,2,3,-0.163584,-0.082883,1,2026-08-06T03:30:35+00:00
2025-10,网络运维,网络与基础设施,政府通用计算机技术岗,35,0,0.0,110,10,0.090909,2023-10,2023-10,24,1,0,4,6,-0.052632,-0.042424,1,2026-08-06T03:30:35+00:00
2023-10,自动化,智能化技术,政府信息化建设与管理岗,86,10,0.116279,86,10,0.116279,2023-10,2023-10,0,1,1,10,10,0.116279,0.116279,1,2026-08-06T03:30:35+00:00
2024-10,自动化,智能化技术,政府信息化建设与管理岗,56,4,0.071429,142,14,0.098592,2023-10,2023-10,12,1,0,9,11,-0.04485,-0.017687,1,2026-08-06T03:30:35+00:00
2025-10,自动化,智能化技术,政府信息化建设与管理岗,73,1,0.013699,215,15,0.069767,2023-10,2023-10,24,1,0,7,11,-0.05773,-0.028825,1,2026-08-06T03:30:35+00:00
2023-10,自动化,智能化技术,政府信息系统开发岗,5,3,0.6,5,3,0.6,2023-10,2023-10,0,1,1,10,10,0.6,0.6,1,2026-08-06T03:30:35+00:00
2024-10,自动化,智能化技术,政府信息系统开发岗,13,7,0.538462,18,10,0.555556,2023-10,2023-10,12,1,0,9,11,-0.061538,-0.044444,1,2026-08-06T03:30:35+00:00
2025-10,自动化,智能化技术,政府信息系统开发岗,4,1,0.25,22,11,0.5,2023-10,2023-10,24,1,0,7,11,-0.288462,-0.055556,1,2026-08-06T03:30:35+00:00
2023-10,自动化,智能化技术,政府信息系统运维岗,109,12,0.110092,109,12,0.110092,2023-10,2023-10,0,1,1,10,10,0.110092,0.110092,1,2026-08-06T03:30:35+00:00
2024-10,自动化,智能化技术,政府信息系统运维岗,246,1,0.004065,355,13,0.03662,2023-10,2023-10,12,1,0,9,11,-0.106027,-0.073472,1,2026-08-06T03:30:35+00:00
2025-10,自动化,智能化技术,政府信息系统运维岗,230,3,0.013043,585,16,0.02735,2023-10,2023-10,24,1,0,7,11,0.008978,-0.00927,1,2026-08-06T03:30:35+00:00
2023-10,自动化,智能化技术,政府数字监管与科技执法岗,34,2,0.058824,34,2,0.058824,2023-10,2023-10,0,1,1,10,10,0.058824,0.058824,1,2026-08-06T03:30:35+00:00
2024-10,自动化,智能化技术,政府数字监管与科技执法岗,36,1,0.027778,70,3,0.042857,2023-10,2023-10,12,1,0,9,11,-0.031046,-0.015967,1,2026-08-06T03:30:35+00:00
2025-10,自动化,智能化技术,政府数字监管与科技执法岗,39,0,0.0,109,3,0.027523,2023-10,2023-10,24,1,0,7,11,-0.027778,-0.015334,1,2026-08-06T03:30:35+00:00
2023-10,自动化,智能化技术,政府数据治理与统计分析岗,631,15,0.023772,631,15,0.023772,2023-10,2023-10,0,1,1,10,10,0.023772,0.023772,1,2026-08-06T03:30:35+00:00
2024-10,自动化,智能化技术,政府数据治理与统计分析岗,638,35,0.054859,1269,50,0.039401,2023-10,2023-10,12,1,0,9,11,0.031087,0.015629,1,2026-08-06T03:30:35+00:00
2025-10,自动化,智能化技术,政府数据治理与统计分析岗,408,6,0.014706,1677,56,0.033393,2023-10,2023-10,24,1,0,7,11,-0.040153,-0.006008,1,2026-08-06T03:30:35+00:00
2023-10,自动化,智能化技术,政府智能化与自动化技术岗,4,3,0.75,4,3,0.75,2023-10,2023-10,0,1,1,10,10,0.75,0.75,1,2026-08-06T03:30:35+00:00
2024-10,自动化,智能化技术,政府智能化与自动化技术岗,6,1,0.166667,10,4,0.4,2023-10,2023-10,12,1,0,9,11,-0.583333,-0.35,1,2026-08-06T03:30:35+00:00
2025-10,自动化,智能化技术,政府智能化与自动化技术岗,6,2,0.333333,16,6,0.375,2023-10,2023-10,24,1,0,7,11,0.166666,-0.025,1,2026-08-06T03:30:35+00:00
2023-10,自动化,智能化技术,政府电子数据取证与情报技术岗,4,1,0.25,4,1,0.25,2023-10,2023-10,0,1,1,10,10,0.25,0.25,1,2026-08-06T03:30:35+00:00
2024-10,自动化,智能化技术,政府电子数据取证与情报技术岗,1,0,0.0,5,1,0.2,2023-10,2023-10,12,1,0,9,11,-0.25,-0.05,1,2026-08-06T03:30:35+00:00
2025-10,自动化,智能化技术,政府电子数据取证与情报技术岗,5,0,0.0,10,1,0.1,2023-10,2023-10,24,1,0,7,11,0.0,-0.1,1,2026-08-06T03:30:35+00:00
2023-10,自动化,智能化技术,政府网络与数据安全岗,38,2,0.052632,38,2,0.052632,2023-10,2023-10,0,1,1,10,10,0.052632,0.052632,1,2026-08-06T03:30:35+00:00
2024-10,自动化,智能化技术,政府网络与数据安全岗,44,2,0.045455,82,4,0.04878,2023-10,2023-10,12,1,0,9,11,-0.007177,-0.003852,1,2026-08-06T03:30:35+00:00
2025-10,自动化,智能化技术,政府网络与数据安全岗,26,0,0.0,108,4,0.037037,2023-10,2023-10,24,1,0,7,11,-0.045455,-0.011743,1,2026-08-06T03:30:35+00:00
2024-10,自动化,智能化技术,政府警务信息技术保障岗,24,1,0.041667,64,1,0.015625,2024-10,2023-10,12,0,1,9,11,0.041667,0.015625,1,2026-08-06T03:30:35+00:00
2025-10,自动化,智能化技术,政府警务信息技术保障岗,24,10,0.416667,88,11,0.125,2024-10,2023-10,24,0,0,7,11,0.375,0.109375,1,2026-08-06T03:30:35+00:00
2023-10,自动化,智能化技术,政府通信电子技术岗,7,1,0.142857,7,1,0.142857,2023-10,2023-10,0,1,1,10,10,0.142857,0.142857,1,2026-08-06T03:30:35+00:00
2024-10,自动化,智能化技术,政府通信电子技术岗,11,0,0.0,18,1,0.055556,2023-10,2023-10,12,1,0,9,11,-0.142857,-0.087301,1,2026-08-06T03:30:35+00:00
2025-10,自动化,智能化技术,政府通信电子技术岗,2,0,0.0,20,1,0.05,2023-10,2023-10,24,1,0,7,11,0.0,-0.005556,1,2026-08-06T03:30:35+00:00
2023-10,自动化,智能化技术,政府通用计算机技术岗,37,1,0.027027,37,1,0.027027,2023-10,2023-10,0,1,1,10,10,0.027027,0.027027,1,2026-08-06T03:30:35+00:00
2024-10,自动化,智能化技术,政府通用计算机技术岗,38,1,0.026316,75,2,0.026667,2023-10,2023-10,12,1,0,9,11,-0.000711,-0.00036,1,2026-08-06T03:30:35+00:00
2025-10,自动化,智能化技术,政府通用计算机技术岗,35,1,0.028571,110,3,0.027273,2023-10,2023-10,24,1,0,7,11,0.002255,0.000606,1,2026-08-06T03:30:35+00:00
2024-10,计算机科学与技术,计算机基础,政府人工智能专利审查与技术监管岗,1,1,1.0,1,1,1.0,2024-10,2023-10,12,0,1,13,15,1.0,1.0,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府信息化审计岗,1,1,1.0,1,1,1.0,2023-10,2023-10,0,1,1,14,14,1.0,1.0,1,2026-08-06T03:30:35+00:00
2025-10,计算机科学与技术,计算机基础,政府信息化审计岗,1,0,0.0,2,1,0.5,2023-10,2023-10,24,1,0,12,15,-1.0,-0.5,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府信息化建设与管理岗,86,68,0.790698,86,68,0.790698,2023-10,2023-10,0,1,1,14,14,0.790698,0.790698,1,2026-08-06T03:30:35+00:00
2024-10,计算机科学与技术,计算机基础,政府信息化建设与管理岗,56,51,0.910714,142,119,0.838028,2023-10,2023-10,12,1,0,13,15,0.120016,0.04733,1,2026-08-06T03:30:35+00:00
2025-10,计算机科学与技术,计算机基础,政府信息化建设与管理岗,73,72,0.986301,215,191,0.888372,2023-10,2023-10,24,1,0,12,15,0.075587,0.050344,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府信息系统开发岗,5,5,1.0,5,5,1.0,2023-10,2023-10,0,1,1,14,14,1.0,1.0,1,2026-08-06T03:30:35+00:00
2024-10,计算机科学与技术,计算机基础,政府信息系统开发岗,13,11,0.846154,18,16,0.888889,2023-10,2023-10,12,1,0,13,15,-0.153846,-0.111111,1,2026-08-06T03:30:35+00:00
2025-10,计算机科学与技术,计算机基础,政府信息系统开发岗,4,3,0.75,22,19,0.863636,2023-10,2023-10,24,1,0,12,15,-0.096154,-0.025253,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府信息系统运维岗,109,90,0.825688,109,90,0.825688,2023-10,2023-10,0,1,1,14,14,0.825688,0.825688,1,2026-08-06T03:30:35+00:00
2024-10,计算机科学与技术,计算机基础,政府信息系统运维岗,246,245,0.995935,355,335,0.943662,2023-10,2023-10,12,1,0,13,15,0.170247,0.117974,1,2026-08-06T03:30:35+00:00
2025-10,计算机科学与技术,计算机基础,政府信息系统运维岗,230,227,0.986957,585,562,0.960684,2023-10,2023-10,24,1,0,12,15,-0.008978,0.017022,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府地理信息与空间数据技术岗,5,1,0.2,5,1,0.2,2023-10,2023-10,0,1,1,14,14,0.2,0.2,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府数字监管与科技执法岗,34,24,0.705882,34,24,0.705882,2023-10,2023-10,0,1,1,14,14,0.705882,0.705882,1,2026-08-06T03:30:35+00:00
2024-10,计算机科学与技术,计算机基础,政府数字监管与科技执法岗,36,31,0.861111,70,55,0.785714,2023-10,2023-10,12,1,0,13,15,0.155229,0.079832,1,2026-08-06T03:30:35+00:00
2025-10,计算机科学与技术,计算机基础,政府数字监管与科技执法岗,39,30,0.769231,109,85,0.779817,2023-10,2023-10,24,1,0,12,15,-0.09188,-0.005897,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府数据治理与统计分析岗,631,538,0.852615,631,538,0.852615,2023-10,2023-10,0,1,1,14,14,0.852615,0.852615,1,2026-08-06T03:30:35+00:00
2024-10,计算机科学与技术,计算机基础,政府数据治理与统计分析岗,638,488,0.76489,1269,1026,0.808511,2023-10,2023-10,12,1,0,13,15,-0.087725,-0.044104,1,2026-08-06T03:30:35+00:00
2025-10,计算机科学与技术,计算机基础,政府数据治理与统计分析岗,408,323,0.791667,1677,1349,0.804413,2023-10,2023-10,24,1,0,12,15,0.026777,-0.004098,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府智能化与自动化技术岗,4,4,1.0,4,4,1.0,2023-10,2023-10,0,1,1,14,14,1.0,1.0,1,2026-08-06T03:30:35+00:00
2024-10,计算机科学与技术,计算机基础,政府智能化与自动化技术岗,6,5,0.833333,10,9,0.9,2023-10,2023-10,12,1,0,13,15,-0.166667,-0.1,1,2026-08-06T03:30:35+00:00
2025-10,计算机科学与技术,计算机基础,政府智能化与自动化技术岗,6,4,0.666667,16,13,0.8125,2023-10,2023-10,24,1,0,12,15,-0.166666,-0.0875,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府电子数据取证与情报技术岗,4,3,0.75,4,3,0.75,2023-10,2023-10,0,1,1,14,14,0.75,0.75,1,2026-08-06T03:30:35+00:00
2024-10,计算机科学与技术,计算机基础,政府电子数据取证与情报技术岗,1,1,1.0,5,4,0.8,2023-10,2023-10,12,1,0,13,15,0.25,0.05,1,2026-08-06T03:30:35+00:00
2025-10,计算机科学与技术,计算机基础,政府电子数据取证与情报技术岗,5,5,1.0,10,9,0.9,2023-10,2023-10,24,1,0,12,15,0.0,0.1,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府网络与数据安全岗,38,26,0.684211,38,26,0.684211,2023-10,2023-10,0,1,1,14,14,0.684211,0.684211,1,2026-08-06T03:30:35+00:00
2024-10,计算机科学与技术,计算机基础,政府网络与数据安全岗,44,27,0.613636,82,53,0.646341,2023-10,2023-10,12,1,0,13,15,-0.070575,-0.03787,1,2026-08-06T03:30:35+00:00
2025-10,计算机科学与技术,计算机基础,政府网络与数据安全岗,26,17,0.653846,108,70,0.648148,2023-10,2023-10,24,1,0,12,15,0.04021,0.001807,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府网络与通信运维岗,13,12,0.923077,13,12,0.923077,2023-10,2023-10,0,1,1,14,14,0.923077,0.923077,1,2026-08-06T03:30:35+00:00
2024-10,计算机科学与技术,计算机基础,政府网络与通信运维岗,8,8,1.0,21,20,0.952381,2023-10,2023-10,12,1,0,13,15,0.076923,0.029304,1,2026-08-06T03:30:35+00:00
2025-10,计算机科学与技术,计算机基础,政府网络与通信运维岗,11,11,1.0,32,31,0.96875,2023-10,2023-10,24,1,0,12,15,0.0,0.016369,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府警务信息技术保障岗,40,37,0.925,40,37,0.925,2023-10,2023-10,0,1,1,14,14,0.925,0.925,1,2026-08-06T03:30:35+00:00
2024-10,计算机科学与技术,计算机基础,政府警务信息技术保障岗,24,24,1.0,64,61,0.953125,2023-10,2023-10,12,1,0,13,15,0.075,0.028125,1,2026-08-06T03:30:35+00:00
2025-10,计算机科学与技术,计算机基础,政府警务信息技术保障岗,24,19,0.791667,88,80,0.909091,2023-10,2023-10,24,1,0,12,15,-0.208333,-0.044034,1,2026-08-06T03:30:35+00:00
2023-10,计算机科学与技术,计算机基础,政府通信电子技术岗,7,6,0.857143,7,6,0.857143,2023-10,2023-10,0,1,1,14,14,0.857143,0.857143,1,2026-08-06T03:30:35+00:00
