"job_id","month","job_title","government_agency","government_department","assigned_standard_category","assigned_standard_job","assignment_status","assignment_score","assignment_margin","matched_keywords_json","candidate_scores_json","assignment_reason"
"GOV-2026-137103-400110137030","2025-10","任丘调查队一级科员(1)","国家统计局河北调查总队","国家统计局河北调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","7","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 3, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机科学与技术"", ""软件工程"", ""网络工程""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137103-400110137031","2025-10","任丘调查队一级科员(2)","国家统计局河北调查总队","国家统计局河北调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","7","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 3, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机科学与技术"", ""软件工程"", ""网络工程""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137103-400110137035","2025-10","任泽调查队一级科员","国家统计局河北调查总队","国家统计局河北调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","10","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137103-400110137037","2025-10","武安调查队一级科员","国家统计局河北调查总队","国家统计局河北调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","8","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""软件工程"", ""网络工程""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137105-400110105001","2025-10","呼和浩特调查队业务科室四级主任科员（1）","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137105-400110105002","2025-10","呼和浩特调查队业务科室四级主任科员（2）","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137105-400110105005","2025-10","鄂尔多斯调查队业务科室四级主任科员","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137105-400110105008","2025-10","乌海调查队业务科室一级科员（3）","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","8","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""密码"", ""保密""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137105-400110105015","2025-10","库伦调查队一级科员","国家统计局内蒙古调查总队","国家统计局内蒙古调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","8","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 2, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""密码"", ""保密""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137106-400110106001","2025-10","辽宁调查总队综合处室二级主任科员及以下（1）","国家统计局辽宁调查总队","国家统计局辽宁调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","5","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计调查""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计调查""], ""weight"": 5}]}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""网络安全""], ""weight"": 5}]}, {""standard_job"": ""政府信息化建设与管理岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""信息化建设""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137106-400110106042","2025-10","辽阳县调查队一级科员","国家统计局辽宁调查总队","国家统计局辽宁调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137106-400110106045","2025-10","喀左调查队一级科员","国家统计局辽宁调查总队","国家统计局辽宁调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","5","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计调查""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计调查""], ""weight"": 5}]}, {""standard_job"": ""政府网络与数据安全岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""网络安全""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137108-400110108004","2025-10","哈尔滨调查队业务处室四级主任科员","国家统计局黑龙江调查总队","国家统计局黑龙江调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137108-400110108006","2025-10","牡丹江调查队业务科一级科员","国家统计局黑龙江调查总队","国家统计局黑龙江调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137108-400110108008","2025-10","双鸭山调查队业务科一级科员","国家统计局黑龙江调查总队","国家统计局黑龙江调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137108-400110108011","2025-10","巴彦调查队一级科员","国家统计局黑龙江调查总队","国家统计局黑龙江调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137108-400110108013","2025-10","肇源调查队一级科员","国家统计局黑龙江调查总队","国家统计局黑龙江调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137109-400110109006","2025-10","上海调查总队业务处室一级主任科员及以下","国家统计局上海调查总队","国家统计局上海调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计调查""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计调查""], ""weight"": 5}]}, {""standard_job"": ""政府地理信息与空间数据技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""遥感""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137109-400110109007","2025-10","浦东调查队业务处室四级主任科员","国家统计局上海调查总队","国家统计局上海调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计调查""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计调查""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机科学与技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137110-400110135002","2025-10","南京调查队综合处室一级科员（1）","国家统计局江苏调查总队","国家统计局江苏调查总队","数据与统计","政府数据治理与统计分析岗","assigned","16","15","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 16, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137110-400110135003","2025-10","南京调查队综合处室一级科员（2）","国家统计局江苏调查总队","国家统计局江苏调查总队","数据与统计","政府数据治理与统计分析岗","assigned","16","15","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 16, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137110-400110135005","2025-10","溧阳调查队一级科员","国家统计局江苏调查总队","国家统计局江苏调查总队","数据与统计","政府数据治理与统计分析岗","assigned","11","10","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 11, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137110-400110135006","2025-10","海门调查队一级科员","国家统计局江苏调查总队","国家统计局江苏调查总队","数据与统计","政府数据治理与统计分析岗","assigned","11","10","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 11, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137110-400110135007","2025-10","建湖调查队一级科员","国家统计局江苏调查总队","国家统计局江苏调查总队","数据与统计","政府数据治理与统计分析岗","assigned","11","10","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 11, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137110-400110135008","2025-10","兴化调查队一级科员","国家统计局江苏调查总队","国家统计局江苏调查总队","数据与统计","政府数据治理与统计分析岗","assigned","11","10","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 11, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""大数据""], ""weight"": 1}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""数据科学与大数据技术""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137111-400110111011","2025-10","台州调查队业务处室四级主任科员及以下","国家统计局浙江调查总队","国家统计局浙江调查总队","数据与统计","政府数据治理与统计分析岗","assigned","15","7","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 15, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析"", ""统计调查""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 8, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""计算机应用""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""计算机类"", ""计算机科学与技术"", ""软件工程""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137111-400110111013","2025-10","上虞调查队一级科员","国家统计局浙江调查总队","国家统计局浙江调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","9","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 1, ""evidence"": [{""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府警务信息技术保障岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
"GOV-2026-137111-400110111014","2025-10","临海调查队一级科员","国家统计局浙江调查总队","国家统计局浙江调查总队","数据与统计","政府数据治理与统计分析岗","assigned","10","4","[{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]","[{""standard_job"": ""政府数据治理与统计分析岗"", ""score"": 10, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""数据处理"", ""统计分析""], ""weight"": 5}]}, {""standard_job"": ""政府通用计算机技术岗"", ""score"": 6, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""计算机应用""], ""weight"": 5}, {""field"": ""job_requirement"", ""keywords"": [""计算机类""], ""weight"": 1}]}, {""standard_job"": ""政府网络与通信运维岗"", ""score"": 5, ""evidence"": [{""field"": ""job_responsibility"", ""keywords"": [""网络管理""], ""weight"": 5}]}, {""standard_job"": ""政府电子数据取证与情报技术岗"", ""score"": 0, ""evidence"": []}, {""standard_job"": ""政府信息化审计岗"", ""score"": 0, ""evidence"": []}]","seed taxonomy keyword rule"
