standard_job,standard_category,month,month_index,skill,kg_display_skill,skill_stage,skill_plan_role,skill_trend_type,planned_jd_count,skill_probability,expected_skill_count
运维工程师,基础设施,2025-04,5,异构计算,硬件与芯片,new,trend,先上升后下降,2,0.1829,0
运维工程师,基础设施,2025-05,6,异构计算,硬件与芯片,new,trend,先上升后下降,2,0.2040,0
运维工程师,基础设施,2025-06,7,异构计算,硬件与芯片,new,trend,先上升后下降,2,0.2293,0
运维工程师,基础设施,2025-07,8,异构计算,硬件与芯片,new,trend,先上升后下降,2,0.2758,1
运维工程师,基础设施,2025-08,9,异构计算,硬件与芯片,new,trend,先上升后下降,0,0.0000,0
运维工程师,基础设施,2025-09,10,异构计算,硬件与芯片,new,trend,先上升后下降,2,0.2970,1
运维工程师,基础设施,2025-10,11,异构计算,硬件与芯片,new,trend,先上升后下降,2,0.2998,1
运维工程师,基础设施,2025-11,12,异构计算,硬件与芯片,new,trend,先上升后下降,2,0.2806,1
运维工程师,基础设施,2025-12,13,异构计算,硬件与芯片,new,trend,先上升后下降,1,0.2476,0
运维工程师,基础设施,2026-01,14,异构计算,硬件与芯片,new,trend,先上升后下降,2,0.2420,0
运维工程师,基础设施,2026-02,15,异构计算,硬件与芯片,new,trend,先上升后下降,2,0.2092,0
运维工程师,基础设施,2026-03,16,异构计算,硬件与芯片,new,trend,先上升后下降,3,0.1909,1
运维工程师,基础设施,2026-04,17,异构计算,硬件与芯片,new,trend,先上升后下降,3,0.1986,1
运维工程师,基础设施,2026-05,18,异构计算,硬件与芯片,new,trend,先上升后下降,2,0.1822,0
运维工程师,基础设施,2026-06,19,异构计算,硬件与芯片,new,trend,先上升后下降,1,0.1586,0
运维工程师,基础设施,2026-07,20,异构计算,硬件与芯片,new,trend,先上升后下降,2,0.1429,0
运维工程师,基础设施,2024-12,1,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,2,0.0761,0
运维工程师,基础设施,2025-01,2,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,2,0.1017,0
运维工程师,基础设施,2025-02,3,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,3,0.1078,0
运维工程师,基础设施,2025-03,4,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,3,0.1386,0
运维工程师,基础设施,2025-04,5,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,2,0.1543,0
运维工程师,基础设施,2025-05,6,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,2,0.1668,0
运维工程师,基础设施,2025-06,7,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,2,0.1868,0
运维工程师,基础设施,2025-07,8,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,2,0.2090,0
运维工程师,基础设施,2025-08,9,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,0,0.0000,0
运维工程师,基础设施,2025-09,10,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,2,0.2386,0
运维工程师,基础设施,2025-10,11,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,2,0.2466,0
运维工程师,基础设施,2025-11,12,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,2,0.2627,1
运维工程师,基础设施,2025-12,13,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,1,0.2986,0
运维工程师,基础设施,2026-01,14,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,2,0.2517,1
运维工程师,基础设施,2026-02,15,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,2,0.2366,0
运维工程师,基础设施,2026-03,16,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,3,0.2327,1
运维工程师,基础设施,2026-04,17,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,3,0.1878,1
运维工程师,基础设施,2026-05,18,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,2,0.1729,0
运维工程师,基础设施,2026-06,19,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,1,0.1563,0
运维工程师,基础设施,2026-07,20,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后下降,2,0.1208,0
运维工程师,基础设施,2024-12,1,模型压缩,大模型,new,trend,后期突增,2,0.0777,0
运维工程师,基础设施,2025-01,2,模型压缩,大模型,new,trend,后期突增,2,0.0694,0
运维工程师,基础设施,2025-02,3,模型压缩,大模型,new,trend,后期突增,3,0.0671,0
运维工程师,基础设施,2025-03,4,模型压缩,大模型,new,trend,后期突增,3,0.0630,0
运维工程师,基础设施,2025-04,5,模型压缩,大模型,new,trend,后期突增,2,0.0903,0
运维工程师,基础设施,2025-05,6,模型压缩,大模型,new,trend,后期突增,2,0.0743,0
运维工程师,基础设施,2025-06,7,模型压缩,大模型,new,trend,后期突增,2,0.0666,0
运维工程师,基础设施,2025-07,8,模型压缩,大模型,new,trend,后期突增,2,0.0755,0
运维工程师,基础设施,2025-08,9,模型压缩,大模型,new,trend,后期突增,0,0.0000,0
运维工程师,基础设施,2025-09,10,模型压缩,大模型,new,trend,后期突增,2,0.0848,0
运维工程师,基础设施,2025-10,11,模型压缩,大模型,new,trend,后期突增,2,0.0840,0
运维工程师,基础设施,2025-11,12,模型压缩,大模型,new,trend,后期突增,2,0.0772,0
运维工程师,基础设施,2025-12,13,模型压缩,大模型,new,trend,后期突增,1,0.0594,0
运维工程师,基础设施,2026-01,14,模型压缩,大模型,new,trend,后期突增,2,0.0678,0
运维工程师,基础设施,2026-02,15,模型压缩,大模型,new,trend,后期突增,2,0.0767,0
运维工程师,基础设施,2026-03,16,模型压缩,大模型,new,trend,后期突增,3,0.0901,0
运维工程师,基础设施,2026-04,17,模型压缩,大模型,new,trend,后期突增,3,0.1267,0
运维工程师,基础设施,2026-05,18,模型压缩,大模型,new,trend,后期突增,2,0.2080,0
运维工程师,基础设施,2026-06,19,模型压缩,大模型,new,trend,后期突增,1,0.2469,0
运维工程师,基础设施,2026-07,20,模型压缩,大模型,new,trend,后期突增,2,0.3006,1
运维工程师,基础设施,2024-12,1,Python,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-01,2,Python,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-02,3,Python,编程语言,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2025-03,4,Python,编程语言,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2025-04,5,Python,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-05,6,Python,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-06,7,Python,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-07,8,Python,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-08,9,Python,编程语言,traditional,core,稳定型,0,0.0000,0
运维工程师,基础设施,2025-09,10,Python,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-10,11,Python,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-11,12,Python,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-12,13,Python,编程语言,traditional,core,稳定型,1,0.6200,1
运维工程师,基础设施,2026-01,14,Python,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2026-02,15,Python,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2026-03,16,Python,编程语言,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2026-04,17,Python,编程语言,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2026-05,18,Python,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2026-06,19,Python,编程语言,traditional,core,稳定型,1,0.6200,1
运维工程师,基础设施,2026-07,20,Python,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2024-12,1,SRE,系统与运维,traditional,core,先上升后稳定,2,0.6200,1
运维工程师,基础设施,2025-01,2,SRE,系统与运维,traditional,core,先上升后稳定,2,0.6200,1
运维工程师,基础设施,2025-02,3,SRE,系统与运维,traditional,core,先上升后稳定,3,0.6200,2
运维工程师,基础设施,2025-03,4,SRE,系统与运维,traditional,core,先上升后稳定,3,0.6200,2
运维工程师,基础设施,2025-04,5,SRE,系统与运维,traditional,core,先上升后稳定,2,0.6200,1
运维工程师,基础设施,2025-05,6,SRE,系统与运维,traditional,core,先上升后稳定,2,0.6200,1
运维工程师,基础设施,2025-06,7,SRE,系统与运维,traditional,core,先上升后稳定,2,0.6200,1
运维工程师,基础设施,2025-07,8,SRE,系统与运维,traditional,core,先上升后稳定,2,0.6200,1
运维工程师,基础设施,2025-08,9,SRE,系统与运维,traditional,core,先上升后稳定,0,0.0000,0
运维工程师,基础设施,2025-09,10,SRE,系统与运维,traditional,core,先上升后稳定,2,0.6200,1
运维工程师,基础设施,2025-10,11,SRE,系统与运维,traditional,core,先上升后稳定,2,0.6200,1
运维工程师,基础设施,2025-11,12,SRE,系统与运维,traditional,core,先上升后稳定,2,0.6200,1
运维工程师,基础设施,2025-12,13,SRE,系统与运维,traditional,core,先上升后稳定,1,0.6200,1
运维工程师,基础设施,2026-01,14,SRE,系统与运维,traditional,core,先上升后稳定,2,0.6200,1
运维工程师,基础设施,2026-02,15,SRE,系统与运维,traditional,core,先上升后稳定,2,0.6200,1
运维工程师,基础设施,2026-03,16,SRE,系统与运维,traditional,core,先上升后稳定,3,0.6200,2
运维工程师,基础设施,2026-04,17,SRE,系统与运维,traditional,core,先上升后稳定,3,0.6200,2
运维工程师,基础设施,2026-05,18,SRE,系统与运维,traditional,core,先上升后稳定,2,0.6200,1
运维工程师,基础设施,2026-06,19,SRE,系统与运维,traditional,core,先上升后稳定,1,0.6200,1
运维工程师,基础设施,2026-07,20,SRE,系统与运维,traditional,core,先上升后稳定,2,0.6200,1
运维工程师,基础设施,2024-12,1,Go,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-01,2,Go,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-02,3,Go,编程语言,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2025-03,4,Go,编程语言,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2025-04,5,Go,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-05,6,Go,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-06,7,Go,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-07,8,Go,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-08,9,Go,编程语言,traditional,core,稳定型,0,0.0000,0
运维工程师,基础设施,2025-09,10,Go,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-10,11,Go,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-11,12,Go,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-12,13,Go,编程语言,traditional,core,稳定型,1,0.6200,1
运维工程师,基础设施,2026-01,14,Go,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2026-02,15,Go,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2026-03,16,Go,编程语言,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2026-04,17,Go,编程语言,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2026-05,18,Go,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2026-06,19,Go,编程语言,traditional,core,稳定型,1,0.6200,1
运维工程师,基础设施,2026-07,20,Go,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2024-12,1,Linux,系统与运维,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-01,2,Linux,系统与运维,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-02,3,Linux,系统与运维,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2025-03,4,Linux,系统与运维,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2025-04,5,Linux,系统与运维,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-05,6,Linux,系统与运维,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-06,7,Linux,系统与运维,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-07,8,Linux,系统与运维,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-08,9,Linux,系统与运维,traditional,core,稳定型,0,0.0000,0
运维工程师,基础设施,2025-09,10,Linux,系统与运维,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-10,11,Linux,系统与运维,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-11,12,Linux,系统与运维,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-12,13,Linux,系统与运维,traditional,core,稳定型,1,0.6200,1
运维工程师,基础设施,2026-01,14,Linux,系统与运维,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2026-02,15,Linux,系统与运维,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2026-03,16,Linux,系统与运维,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2026-04,17,Linux,系统与运维,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2026-05,18,Linux,系统与运维,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2026-06,19,Linux,系统与运维,traditional,core,稳定型,1,0.6200,1
运维工程师,基础设施,2026-07,20,Linux,系统与运维,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2024-12,1,Shell脚本,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-01,2,Shell脚本,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-02,3,Shell脚本,编程语言,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2025-03,4,Shell脚本,编程语言,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2025-04,5,Shell脚本,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-05,6,Shell脚本,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-06,7,Shell脚本,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-07,8,Shell脚本,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-08,9,Shell脚本,编程语言,traditional,core,稳定型,0,0.0000,0
运维工程师,基础设施,2025-09,10,Shell脚本,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-10,11,Shell脚本,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-11,12,Shell脚本,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2025-12,13,Shell脚本,编程语言,traditional,core,稳定型,1,0.6200,1
运维工程师,基础设施,2026-01,14,Shell脚本,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2026-02,15,Shell脚本,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2026-03,16,Shell脚本,编程语言,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2026-04,17,Shell脚本,编程语言,traditional,core,稳定型,3,0.6200,2
运维工程师,基础设施,2026-05,18,Shell脚本,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2026-06,19,Shell脚本,编程语言,traditional,core,稳定型,1,0.6200,1
运维工程师,基础设施,2026-07,20,Shell脚本,编程语言,traditional,core,稳定型,2,0.6200,1
运维工程师,基础设施,2024-12,1,Java,编程语言,traditional,core,稳定型,2,0.6048,1
运维工程师,基础设施,2025-01,2,Java,编程语言,traditional,core,稳定型,2,0.6048,1
运维工程师,基础设施,2025-02,3,Java,编程语言,traditional,core,稳定型,3,0.6048,2
运维工程师,基础设施,2025-03,4,Java,编程语言,traditional,core,稳定型,3,0.6048,2
运维工程师,基础设施,2025-04,5,Java,编程语言,traditional,core,稳定型,2,0.6048,1
运维工程师,基础设施,2025-05,6,Java,编程语言,traditional,core,稳定型,2,0.6048,1
运维工程师,基础设施,2025-06,7,Java,编程语言,traditional,core,稳定型,2,0.6048,1
运维工程师,基础设施,2025-07,8,Java,编程语言,traditional,core,稳定型,2,0.6048,1
运维工程师,基础设施,2025-08,9,Java,编程语言,traditional,core,稳定型,0,0.0000,0
运维工程师,基础设施,2025-09,10,Java,编程语言,traditional,core,稳定型,2,0.6048,1
运维工程师,基础设施,2025-10,11,Java,编程语言,traditional,core,稳定型,2,0.6048,1
运维工程师,基础设施,2025-11,12,Java,编程语言,traditional,core,稳定型,2,0.6048,1
运维工程师,基础设施,2025-12,13,Java,编程语言,traditional,core,稳定型,1,0.6048,1
运维工程师,基础设施,2026-01,14,Java,编程语言,traditional,core,稳定型,2,0.6048,1
运维工程师,基础设施,2026-02,15,Java,编程语言,traditional,core,稳定型,2,0.6048,1
运维工程师,基础设施,2026-03,16,Java,编程语言,traditional,core,稳定型,3,0.6048,2
运维工程师,基础设施,2026-04,17,Java,编程语言,traditional,core,稳定型,3,0.6048,2
运维工程师,基础设施,2026-05,18,Java,编程语言,traditional,core,稳定型,2,0.6048,1
运维工程师,基础设施,2026-06,19,Java,编程语言,traditional,core,稳定型,1,0.6048,1
运维工程师,基础设施,2026-07,20,Java,编程语言,traditional,core,稳定型,2,0.6048,1
运维工程师,基础设施,2024-12,1,Kubernetes,系统与运维,traditional,core,持续上升,2,0.5722,1
运维工程师,基础设施,2025-01,2,Kubernetes,系统与运维,traditional,core,持续上升,2,0.5722,1
运维工程师,基础设施,2025-02,3,Kubernetes,系统与运维,traditional,core,持续上升,3,0.5722,2
运维工程师,基础设施,2025-03,4,Kubernetes,系统与运维,traditional,core,持续上升,3,0.5722,2
运维工程师,基础设施,2025-04,5,Kubernetes,系统与运维,traditional,core,持续上升,2,0.5722,1
运维工程师,基础设施,2025-05,6,Kubernetes,系统与运维,traditional,core,持续上升,2,0.5722,1
运维工程师,基础设施,2025-06,7,Kubernetes,系统与运维,traditional,core,持续上升,2,0.5722,1
运维工程师,基础设施,2025-07,8,Kubernetes,系统与运维,traditional,core,持续上升,2,0.5722,1
运维工程师,基础设施,2025-08,9,Kubernetes,系统与运维,traditional,core,持续上升,0,0.0000,0
运维工程师,基础设施,2025-09,10,Kubernetes,系统与运维,traditional,core,持续上升,2,0.5722,1
运维工程师,基础设施,2025-10,11,Kubernetes,系统与运维,traditional,core,持续上升,2,0.5722,1
运维工程师,基础设施,2025-11,12,Kubernetes,系统与运维,traditional,core,持续上升,2,0.5722,1
运维工程师,基础设施,2025-12,13,Kubernetes,系统与运维,traditional,core,持续上升,1,0.5722,1
运维工程师,基础设施,2026-01,14,Kubernetes,系统与运维,traditional,core,持续上升,2,0.5722,1
运维工程师,基础设施,2026-02,15,Kubernetes,系统与运维,traditional,core,持续上升,2,0.5722,1
运维工程师,基础设施,2026-03,16,Kubernetes,系统与运维,traditional,core,持续上升,3,0.5722,2
运维工程师,基础设施,2026-04,17,Kubernetes,系统与运维,traditional,core,持续上升,3,0.5722,2
运维工程师,基础设施,2026-05,18,Kubernetes,系统与运维,traditional,core,持续上升,2,0.5722,1
运维工程师,基础设施,2026-06,19,Kubernetes,系统与运维,traditional,core,持续上升,1,0.5722,1
运维工程师,基础设施,2026-07,20,Kubernetes,系统与运维,traditional,core,持续上升,2,0.5722,1
运维工程师,基础设施,2024-12,1,C/C++,编程语言,traditional,core,稳定型,2,0.5583,1
运维工程师,基础设施,2025-01,2,C/C++,编程语言,traditional,core,稳定型,2,0.5583,1
运维工程师,基础设施,2025-02,3,C/C++,编程语言,traditional,core,稳定型,3,0.5583,2
运维工程师,基础设施,2025-03,4,C/C++,编程语言,traditional,core,稳定型,3,0.5583,2
运维工程师,基础设施,2025-04,5,C/C++,编程语言,traditional,core,稳定型,2,0.5583,1
运维工程师,基础设施,2025-05,6,C/C++,编程语言,traditional,core,稳定型,2,0.5583,1
运维工程师,基础设施,2025-06,7,C/C++,编程语言,traditional,core,稳定型,2,0.5583,1
运维工程师,基础设施,2025-07,8,C/C++,编程语言,traditional,core,稳定型,2,0.5583,1
运维工程师,基础设施,2025-08,9,C/C++,编程语言,traditional,core,稳定型,0,0.0000,0
运维工程师,基础设施,2025-09,10,C/C++,编程语言,traditional,core,稳定型,2,0.5583,1
运维工程师,基础设施,2025-10,11,C/C++,编程语言,traditional,core,稳定型,2,0.5583,1
运维工程师,基础设施,2025-11,12,C/C++,编程语言,traditional,core,稳定型,2,0.5583,1
运维工程师,基础设施,2025-12,13,C/C++,编程语言,traditional,core,稳定型,1,0.5583,1
运维工程师,基础设施,2026-01,14,C/C++,编程语言,traditional,core,稳定型,2,0.5583,1
运维工程师,基础设施,2026-02,15,C/C++,编程语言,traditional,core,稳定型,2,0.5583,1
运维工程师,基础设施,2026-03,16,C/C++,编程语言,traditional,core,稳定型,3,0.5583,2
运维工程师,基础设施,2026-04,17,C/C++,编程语言,traditional,core,稳定型,3,0.5583,2
运维工程师,基础设施,2026-05,18,C/C++,编程语言,traditional,core,稳定型,2,0.5583,1
运维工程师,基础设施,2026-06,19,C/C++,编程语言,traditional,core,稳定型,1,0.5583,1
运维工程师,基础设施,2026-07,20,C/C++,编程语言,traditional,core,稳定型,2,0.5583,1
运维工程师,基础设施,2024-12,1,Docker,系统与运维,traditional,core,先上升后稳定,2,0.5119,1
运维工程师,基础设施,2025-01,2,Docker,系统与运维,traditional,core,先上升后稳定,2,0.5119,1
运维工程师,基础设施,2025-02,3,Docker,系统与运维,traditional,core,先上升后稳定,3,0.5119,2
运维工程师,基础设施,2025-03,4,Docker,系统与运维,traditional,core,先上升后稳定,3,0.5119,2
运维工程师,基础设施,2025-04,5,Docker,系统与运维,traditional,core,先上升后稳定,2,0.5119,1
运维工程师,基础设施,2025-05,6,Docker,系统与运维,traditional,core,先上升后稳定,2,0.5119,1
运维工程师,基础设施,2025-06,7,Docker,系统与运维,traditional,core,先上升后稳定,2,0.5119,1
运维工程师,基础设施,2025-07,8,Docker,系统与运维,traditional,core,先上升后稳定,2,0.5119,1
运维工程师,基础设施,2025-08,9,Docker,系统与运维,traditional,core,先上升后稳定,0,0.0000,0
运维工程师,基础设施,2025-09,10,Docker,系统与运维,traditional,core,先上升后稳定,2,0.5119,1
运维工程师,基础设施,2025-10,11,Docker,系统与运维,traditional,core,先上升后稳定,2,0.5119,1
运维工程师,基础设施,2025-11,12,Docker,系统与运维,traditional,core,先上升后稳定,2,0.5119,1
运维工程师,基础设施,2025-12,13,Docker,系统与运维,traditional,core,先上升后稳定,1,0.5119,1
运维工程师,基础设施,2026-01,14,Docker,系统与运维,traditional,core,先上升后稳定,2,0.5119,1
运维工程师,基础设施,2026-02,15,Docker,系统与运维,traditional,core,先上升后稳定,2,0.5119,1
运维工程师,基础设施,2026-03,16,Docker,系统与运维,traditional,core,先上升后稳定,3,0.5119,2
运维工程师,基础设施,2026-04,17,Docker,系统与运维,traditional,core,先上升后稳定,3,0.5119,2
运维工程师,基础设施,2026-05,18,Docker,系统与运维,traditional,core,先上升后稳定,2,0.5119,1
运维工程师,基础设施,2026-06,19,Docker,系统与运维,traditional,core,先上升后稳定,1,0.5119,1
运维工程师,基础设施,2026-07,20,Docker,系统与运维,traditional,core,先上升后稳定,2,0.5119,1
运维工程师,基础设施,2024-12,1,网络技术,通信与网络,traditional,core,稳定型,2,0.5119,1
运维工程师,基础设施,2025-01,2,网络技术,通信与网络,traditional,core,稳定型,2,0.5119,1
运维工程师,基础设施,2025-02,3,网络技术,通信与网络,traditional,core,稳定型,3,0.5119,2
运维工程师,基础设施,2025-03,4,网络技术,通信与网络,traditional,core,稳定型,3,0.5119,2
运维工程师,基础设施,2025-04,5,网络技术,通信与网络,traditional,core,稳定型,2,0.5119,1
运维工程师,基础设施,2025-05,6,网络技术,通信与网络,traditional,core,稳定型,2,0.5119,1
运维工程师,基础设施,2025-06,7,网络技术,通信与网络,traditional,core,稳定型,2,0.5119,1
运维工程师,基础设施,2025-07,8,网络技术,通信与网络,traditional,core,稳定型,2,0.5119,1
运维工程师,基础设施,2025-08,9,网络技术,通信与网络,traditional,core,稳定型,0,0.0000,0
运维工程师,基础设施,2025-09,10,网络技术,通信与网络,traditional,core,稳定型,2,0.5119,1
运维工程师,基础设施,2025-10,11,网络技术,通信与网络,traditional,core,稳定型,2,0.5119,1
运维工程师,基础设施,2025-11,12,网络技术,通信与网络,traditional,core,稳定型,2,0.5119,1
运维工程师,基础设施,2025-12,13,网络技术,通信与网络,traditional,core,稳定型,1,0.5119,1
运维工程师,基础设施,2026-01,14,网络技术,通信与网络,traditional,core,稳定型,2,0.5119,1
运维工程师,基础设施,2026-02,15,网络技术,通信与网络,traditional,core,稳定型,2,0.5119,1
运维工程师,基础设施,2026-03,16,网络技术,通信与网络,traditional,core,稳定型,3,0.5119,2
运维工程师,基础设施,2026-04,17,网络技术,通信与网络,traditional,core,稳定型,3,0.5119,2
运维工程师,基础设施,2026-05,18,网络技术,通信与网络,traditional,core,稳定型,2,0.5119,1
运维工程师,基础设施,2026-06,19,网络技术,通信与网络,traditional,core,稳定型,1,0.5119,1
运维工程师,基础设施,2026-07,20,网络技术,通信与网络,traditional,core,稳定型,2,0.5119,1
运维工程师,基础设施,2024-12,1,TCP/IP,系统与运维,traditional,core,先上升后稳定,2,0.4840,1
运维工程师,基础设施,2025-01,2,TCP/IP,系统与运维,traditional,core,先上升后稳定,2,0.4840,1
运维工程师,基础设施,2025-02,3,TCP/IP,系统与运维,traditional,core,先上升后稳定,3,0.4840,1
运维工程师,基础设施,2025-03,4,TCP/IP,系统与运维,traditional,core,先上升后稳定,3,0.4840,1
运维工程师,基础设施,2025-04,5,TCP/IP,系统与运维,traditional,core,先上升后稳定,2,0.4840,1
运维工程师,基础设施,2025-05,6,TCP/IP,系统与运维,traditional,core,先上升后稳定,2,0.4840,1
运维工程师,基础设施,2025-06,7,TCP/IP,系统与运维,traditional,core,先上升后稳定,2,0.4840,1
运维工程师,基础设施,2025-07,8,TCP/IP,系统与运维,traditional,core,先上升后稳定,2,0.4840,1
运维工程师,基础设施,2025-08,9,TCP/IP,系统与运维,traditional,core,先上升后稳定,0,0.0000,0
运维工程师,基础设施,2025-09,10,TCP/IP,系统与运维,traditional,core,先上升后稳定,2,0.4840,1
运维工程师,基础设施,2025-10,11,TCP/IP,系统与运维,traditional,core,先上升后稳定,2,0.4840,1
运维工程师,基础设施,2025-11,12,TCP/IP,系统与运维,traditional,core,先上升后稳定,2,0.4840,1
运维工程师,基础设施,2025-12,13,TCP/IP,系统与运维,traditional,core,先上升后稳定,1,0.4840,0
运维工程师,基础设施,2026-01,14,TCP/IP,系统与运维,traditional,core,先上升后稳定,2,0.4840,1
运维工程师,基础设施,2026-02,15,TCP/IP,系统与运维,traditional,core,先上升后稳定,2,0.4840,1
运维工程师,基础设施,2026-03,16,TCP/IP,系统与运维,traditional,core,先上升后稳定,3,0.4840,1
运维工程师,基础设施,2026-04,17,TCP/IP,系统与运维,traditional,core,先上升后稳定,3,0.4840,1
运维工程师,基础设施,2026-05,18,TCP/IP,系统与运维,traditional,core,先上升后稳定,2,0.4840,1
运维工程师,基础设施,2026-06,19,TCP/IP,系统与运维,traditional,core,先上升后稳定,1,0.4840,0
运维工程师,基础设施,2026-07,20,TCP/IP,系统与运维,traditional,core,先上升后稳定,2,0.4840,1
运维工程师,基础设施,2024-12,1,云计算,云计算,traditional,core,稳定型,2,0.4793,1
运维工程师,基础设施,2025-01,2,云计算,云计算,traditional,core,稳定型,2,0.4793,1
