standard_job,standard_category,month,month_index,monthly_jd_count,cumulative_jd_count,demand_trend_type,is_active_month
通信工程师,通信,2026-03,16,0,14,间歇出现,no
通信工程师,通信,2026-04,17,2,16,间歇出现,yes
通信工程师,通信,2026-05,18,0,16,间歇出现,no
通信工程师,通信,2026-06,19,2,18,间歇出现,yes
通信工程师,通信,2026-07,20,0,18,间歇出现,no
芯片设计工程师,芯片,2024-12,1,2,2,先上升后下降,yes
芯片设计工程师,芯片,2025-01,2,1,3,先上升后下降,yes
芯片设计工程师,芯片,2025-02,3,1,4,先上升后下降,yes
芯片设计工程师,芯片,2025-03,4,2,6,先上升后下降,yes
芯片设计工程师,芯片,2025-04,5,2,8,先上升后下降,yes
芯片设计工程师,芯片,2025-05,6,2,10,先上升后下降,yes
芯片设计工程师,芯片,2025-06,7,2,12,先上升后下降,yes
芯片设计工程师,芯片,2025-07,8,3,15,先上升后下降,yes
芯片设计工程师,芯片,2025-08,9,3,18,先上升后下降,yes
芯片设计工程师,芯片,2025-09,10,3,21,先上升后下降,yes
芯片设计工程师,芯片,2025-10,11,3,24,先上升后下降,yes
芯片设计工程师,芯片,2025-11,12,3,27,先上升后下降,yes
芯片设计工程师,芯片,2025-12,13,4,31,先上升后下降,yes
芯片设计工程师,芯片,2026-01,14,3,34,先上升后下降,yes
芯片设计工程师,芯片,2026-02,15,4,38,先上升后下降,yes
芯片设计工程师,芯片,2026-03,16,3,41,先上升后下降,yes
芯片设计工程师,芯片,2026-04,17,3,44,先上升后下降,yes
芯片设计工程师,芯片,2026-05,18,2,46,先上升后下降,yes
芯片设计工程师,芯片,2026-06,19,2,48,先上升后下降,yes
芯片设计工程师,芯片,2026-07,20,1,49,先上升后下降,yes
芯片验证工程师,芯片,2024-12,1,2,2,持续上升,yes
芯片验证工程师,芯片,2025-01,2,2,4,持续上升,yes
芯片验证工程师,芯片,2025-02,3,2,6,持续上升,yes
芯片验证工程师,芯片,2025-03,4,1,7,持续上升,yes
芯片验证工程师,芯片,2025-04,5,1,8,持续上升,yes
芯片验证工程师,芯片,2025-05,6,1,9,持续上升,yes
芯片验证工程师,芯片,2025-06,7,1,10,持续上升,yes
芯片验证工程师,芯片,2025-07,8,1,11,持续上升,yes
芯片验证工程师,芯片,2025-08,9,1,12,持续上升,yes
芯片验证工程师,芯片,2025-09,10,2,14,持续上升,yes
芯片验证工程师,芯片,2025-10,11,2,16,持续上升,yes
芯片验证工程师,芯片,2025-11,12,2,18,持续上升,yes
芯片验证工程师,芯片,2025-12,13,2,20,持续上升,yes
芯片验证工程师,芯片,2026-01,14,2,22,持续上升,yes
芯片验证工程师,芯片,2026-02,15,2,24,持续上升,yes
芯片验证工程师,芯片,2026-03,16,2,26,持续上升,yes
芯片验证工程师,芯片,2026-04,17,2,28,持续上升,yes
芯片验证工程师,芯片,2026-05,18,3,31,持续上升,yes
芯片验证工程师,芯片,2026-06,19,3,34,持续上升,yes
芯片验证工程师,芯片,2026-07,20,4,38,持续上升,yes
芯片测试工程师,芯片,2024-12,1,0,0,持续下降,no
芯片测试工程师,芯片,2025-01,2,1,1,持续下降,yes
芯片测试工程师,芯片,2025-02,3,0,1,持续下降,no
芯片测试工程师,芯片,2025-03,4,1,2,持续下降,yes
芯片测试工程师,芯片,2025-04,5,0,2,持续下降,no
芯片测试工程师,芯片,2025-05,6,1,3,持续下降,yes
芯片测试工程师,芯片,2025-06,7,1,4,持续下降,yes
芯片测试工程师,芯片,2025-07,8,0,4,持续下降,no
芯片测试工程师,芯片,2025-08,9,1,5,持续下降,yes
芯片测试工程师,芯片,2025-09,10,0,5,持续下降,no
芯片测试工程师,芯片,2025-10,11,1,6,持续下降,yes
芯片测试工程师,芯片,2025-11,12,0,6,持续下降,no
芯片测试工程师,芯片,2025-12,13,0,6,持续下降,no
芯片测试工程师,芯片,2026-01,14,1,7,持续下降,yes
芯片测试工程师,芯片,2026-02,15,0,7,持续下降,no
芯片测试工程师,芯片,2026-03,16,1,8,持续下降,yes
芯片测试工程师,芯片,2026-04,17,1,9,持续下降,yes
芯片测试工程师,芯片,2026-05,18,0,9,持续下降,no
芯片测试工程师,芯片,2026-06,19,1,10,持续下降,yes
芯片测试工程师,芯片,2026-07,20,1,11,持续下降,yes
FPGA工程师,芯片,2024-12,1,0,0,无样本不生成,no
FPGA工程师,芯片,2025-01,2,0,0,无样本不生成,no
FPGA工程师,芯片,2025-02,3,0,0,无样本不生成,no
FPGA工程师,芯片,2025-03,4,0,0,无样本不生成,no
FPGA工程师,芯片,2025-04,5,0,0,无样本不生成,no
FPGA工程师,芯片,2025-05,6,0,0,无样本不生成,no
FPGA工程师,芯片,2025-06,7,0,0,无样本不生成,no
FPGA工程师,芯片,2025-07,8,0,0,无样本不生成,no
FPGA工程师,芯片,2025-08,9,0,0,无样本不生成,no
FPGA工程师,芯片,2025-09,10,0,0,无样本不生成,no
FPGA工程师,芯片,2025-10,11,0,0,无样本不生成,no
FPGA工程师,芯片,2025-11,12,0,0,无样本不生成,no
FPGA工程师,芯片,2025-12,13,0,0,无样本不生成,no
FPGA工程师,芯片,2026-01,14,0,0,无样本不生成,no
FPGA工程师,芯片,2026-02,15,0,0,无样本不生成,no
FPGA工程师,芯片,2026-03,16,0,0,无样本不生成,no
FPGA工程师,芯片,2026-04,17,0,0,无样本不生成,no
FPGA工程师,芯片,2026-05,18,0,0,无样本不生成,no
FPGA工程师,芯片,2026-06,19,0,0,无样本不生成,no
FPGA工程师,芯片,2026-07,20,0,0,无样本不生成,no
电源工程师,硬件,2024-12,1,2,2,消失后再出现,yes
电源工程师,硬件,2025-01,2,2,4,消失后再出现,yes
电源工程师,硬件,2025-02,3,3,7,消失后再出现,yes
电源工程师,硬件,2025-03,4,2,9,消失后再出现,yes
电源工程师,硬件,2025-04,5,2,11,消失后再出现,yes
电源工程师,硬件,2025-05,6,2,13,消失后再出现,yes
电源工程师,硬件,2025-06,7,0,13,消失后再出现,no
电源工程师,硬件,2025-07,8,0,13,消失后再出现,no
电源工程师,硬件,2025-08,9,0,13,消失后再出现,no
电源工程师,硬件,2025-09,10,0,13,消失后再出现,no
电源工程师,硬件,2025-10,11,0,13,消失后再出现,no
电源工程师,硬件,2025-11,12,2,15,消失后再出现,yes
电源工程师,硬件,2025-12,13,2,17,消失后再出现,yes
电源工程师,硬件,2026-01,14,2,19,消失后再出现,yes
电源工程师,硬件,2026-02,15,2,21,消失后再出现,yes
电源工程师,硬件,2026-03,16,2,23,消失后再出现,yes
电源工程师,硬件,2026-04,17,3,26,消失后再出现,yes
电源工程师,硬件,2026-05,18,2,28,消失后再出现,yes
电源工程师,硬件,2026-06,19,2,30,消失后再出现,yes
电源工程师,硬件,2026-07,20,3,33,消失后再出现,yes
结构工程师,硬件,2024-12,1,1,1,消失后再出现,yes
结构工程师,硬件,2025-01,2,1,2,消失后再出现,yes
结构工程师,硬件,2025-02,3,1,3,消失后再出现,yes
结构工程师,硬件,2025-03,4,1,4,消失后再出现,yes
结构工程师,硬件,2025-04,5,1,5,消失后再出现,yes
结构工程师,硬件,2025-05,6,1,6,消失后再出现,yes
结构工程师,硬件,2025-06,7,2,8,消失后再出现,yes
结构工程师,硬件,2025-07,8,0,8,消失后再出现,no
结构工程师,硬件,2025-08,9,0,8,消失后再出现,no
结构工程师,硬件,2025-09,10,0,8,消失后再出现,no
结构工程师,硬件,2025-10,11,1,9,消失后再出现,yes
结构工程师,硬件,2025-11,12,2,11,消失后再出现,yes
结构工程师,硬件,2025-12,13,1,12,消失后再出现,yes
结构工程师,硬件,2026-01,14,1,13,消失后再出现,yes
结构工程师,硬件,2026-02,15,1,14,消失后再出现,yes
结构工程师,硬件,2026-03,16,2,16,消失后再出现,yes
结构工程师,硬件,2026-04,17,2,18,消失后再出现,yes
结构工程师,硬件,2026-05,18,1,19,消失后再出现,yes
结构工程师,硬件,2026-06,19,1,20,消失后再出现,yes
结构工程师,硬件,2026-07,20,2,22,消失后再出现,yes
热设计工程师,硬件,2024-12,1,1,1,稳定波动,yes
热设计工程师,硬件,2025-01,2,1,2,稳定波动,yes
热设计工程师,硬件,2025-02,3,1,3,稳定波动,yes
热设计工程师,硬件,2025-03,4,1,4,稳定波动,yes
热设计工程师,硬件,2025-04,5,2,6,稳定波动,yes
热设计工程师,硬件,2025-05,6,2,8,稳定波动,yes
热设计工程师,硬件,2025-06,7,2,10,稳定波动,yes
热设计工程师,硬件,2025-07,8,1,11,稳定波动,yes
热设计工程师,硬件,2025-08,9,0,11,稳定波动,no
热设计工程师,硬件,2025-09,10,1,12,稳定波动,yes
热设计工程师,硬件,2025-10,11,1,13,稳定波动,yes
热设计工程师,硬件,2025-11,12,2,15,稳定波动,yes
热设计工程师,硬件,2025-12,13,2,17,稳定波动,yes
热设计工程师,硬件,2026-01,14,2,19,稳定波动,yes
热设计工程师,硬件,2026-02,15,1,20,稳定波动,yes
热设计工程师,硬件,2026-03,16,1,21,稳定波动,yes
热设计工程师,硬件,2026-04,17,1,22,稳定波动,yes
热设计工程师,硬件,2026-05,18,0,22,稳定波动,no
热设计工程师,硬件,2026-06,19,2,24,稳定波动,yes
热设计工程师,硬件,2026-07,20,2,26,稳定波动,yes
硬件工程师,硬件,2024-12,1,3,3,消失后再出现,yes
硬件工程师,硬件,2025-01,2,0,3,消失后再出现,no
硬件工程师,硬件,2025-02,3,4,7,消失后再出现,yes
硬件工程师,硬件,2025-03,4,3,10,消失后再出现,yes
硬件工程师,硬件,2025-04,5,3,13,消失后再出现,yes
硬件工程师,硬件,2025-05,6,2,15,消失后再出现,yes
硬件工程师,硬件,2025-06,7,2,17,消失后再出现,yes
硬件工程师,硬件,2025-07,8,2,19,消失后再出现,yes
硬件工程师,硬件,2025-08,9,2,21,消失后再出现,yes
硬件工程师,硬件,2025-09,10,0,21,消失后再出现,no
硬件工程师,硬件,2025-10,11,0,21,消失后再出现,no
硬件工程师,硬件,2025-11,12,0,21,消失后再出现,no
硬件工程师,硬件,2025-12,13,0,21,消失后再出现,no
硬件工程师,硬件,2026-01,14,0,21,消失后再出现,no
硬件工程师,硬件,2026-02,15,3,24,消失后再出现,yes
硬件工程师,硬件,2026-03,16,2,26,消失后再出现,yes
硬件工程师,硬件,2026-04,17,3,29,消失后再出现,yes
硬件工程师,硬件,2026-05,18,3,32,消失后再出现,yes
硬件工程师,硬件,2026-06,19,4,36,消失后再出现,yes
硬件工程师,硬件,2026-07,20,0,36,消失后再出现,no
AI产品经理,产品,2024-12,1,3,3,持续下降,yes
AI产品经理,产品,2025-01,2,3,6,持续下降,yes
AI产品经理,产品,2025-02,3,2,8,持续下降,yes
AI产品经理,产品,2025-03,4,2,10,持续下降,yes
AI产品经理,产品,2025-04,5,2,12,持续下降,yes
AI产品经理,产品,2025-05,6,2,14,持续下降,yes
AI产品经理,产品,2025-06,7,1,15,持续下降,yes
AI产品经理,产品,2025-07,8,2,17,持续下降,yes
AI产品经理,产品,2025-08,9,1,18,持续下降,yes
AI产品经理,产品,2025-09,10,1,19,持续下降,yes
AI产品经理,产品,2025-10,11,1,20,持续下降,yes
AI产品经理,产品,2025-11,12,1,21,持续下降,yes
AI产品经理,产品,2025-12,13,1,22,持续下降,yes
AI产品经理,产品,2026-01,14,1,23,持续下降,yes
AI产品经理,产品,2026-02,15,2,25,持续下降,yes
AI产品经理,产品,2026-03,16,2,27,持续下降,yes
AI产品经理,产品,2026-04,17,2,29,持续下降,yes
AI产品经理,产品,2026-05,18,1,30,持续下降,yes
AI产品经理,产品,2026-06,19,1,31,持续下降,yes
AI产品经理,产品,2026-07,20,1,32,持续下降,yes
