standard_job,standard_category,skill,kg_display_skill,skill_stage,skill_plan_role,skill_trend_type,job_demand_trend_type,source_jd_count,source_skill_row_count,planned_job_jd_count,average_active_month_probability,max_active_month_probability
服务器工程师,基础设施,计算机网络,通信与网络,traditional,trend,稳定型,先上升后稳定,34,2,41,0.1336,0.1558
服务器工程师,基础设施,软件工程,软件工程,traditional,trend,先上升后稳定,先上升后稳定,34,2,41,0.1954,0.2557
服务器工程师,基础设施,软硬件协同,硬件与芯片,traditional,trend,间歇出现,先上升后稳定,34,2,41,0.1769,0.2472
服务器工程师,基础设施,Docker,系统与运维,traditional,trend,稳定型,先上升后稳定,34,1,41,0.112,0.1242
服务器工程师,基础设施,Kubernetes,系统与运维,traditional,trend,持续下降,先上升后稳定,34,1,41,0.1448,0.1915
服务器工程师,基础设施,Shell脚本,编程语言,traditional,trend,先上升后稳定,先上升后稳定,34,1,41,0.1769,0.2357
服务器工程师,基础设施,仿真技术,科学计算与仿真,traditional,trend,先上升后稳定,先上升后稳定,34,1,41,0.1581,0.1991
服务器工程师,基础设施,分布式系统,软件工程,traditional,trend,先上升后下降,先上升后稳定,34,1,41,0.1702,0.2517
服务器工程师,基础设施,分布式计算,数据工程,traditional,trend,稳定型,先上升后稳定,34,1,41,0.1087,0.1304
服务器工程师,基础设施,性能优化,软件工程,traditional,trend,稳定型,先上升后稳定,34,1,41,0.1178,0.1333
服务器工程师,基础设施,操作系统,系统与运维,traditional,trend,稳定型,先上升后稳定,34,1,41,0.1139,0.1341
服务器工程师,基础设施,消息队列,数据工程,traditional,trend,持续下降,先上升后稳定,34,1,41,0.1521,0.2298
服务器工程师,基础设施,硬件开发,硬件与芯片,traditional,trend,持续下降,先上升后稳定,34,1,41,0.1546,0.2189
服务器工程师,基础设施,编程语言,编程语言,traditional,trend,稳定型,先上升后稳定,34,1,41,0.113,0.1378
服务器工程师,基础设施,网络协议,系统与运维,traditional,trend,稳定型,先上升后稳定,34,1,41,0.111,0.1353
服务器工程师,基础设施,高性能通信,通信与网络,traditional,trend,间歇出现,先上升后稳定,34,1,41,0.1583,0.208
技术支持工程师,技术支持,Machine Learning,AI,new,core,稳定型,持续下降,157,21,36,0.4537,0.4537
技术支持工程师,技术支持,NLP,大模型,new,core,持续上升,持续下降,157,16,36,0.434,0.5039
技术支持工程师,技术支持,计算机视觉,计算机视觉与图形,new,core,持续上升,持续下降,157,16,36,0.4283,0.4463
技术支持工程师,技术支持,机器人与自动驾驶,机器人与自动驾驶,new,trend,先上升后稳定,持续下降,157,5,36,0.2357,0.3581
技术支持工程师,技术支持,TensorRT-LLM,大模型,new,trend,持续上升,持续下降,157,3,36,0.1713,0.3138
技术支持工程师,技术支持,ASR,大模型,new,trend,持续下降,持续下降,157,2,36,0.2141,0.3831
技术支持工程师,技术支持,TTS,大模型,new,trend,先上升后稳定,持续下降,157,2,36,0.2147,0.2895
技术支持工程师,技术支持,VLA模型,大模型,new,trend,后期突增,持续下降,157,2,36,0.1121,0.3013
技术支持工程师,技术支持,序列建模,AI,new,trend,先上升后稳定,持续下降,157,2,36,0.26,0.3724
技术支持工程师,技术支持,感知算法,AI,new,trend,后期突增,持续下降,157,1,36,0.0803,0.2962
技术支持工程师,技术支持,Python,编程语言,traditional,core,稳定型,持续下降,157,40,36,0.5566,0.5566
技术支持工程师,技术支持,PyTorch,AI,traditional,core,稳定型,持续下降,157,23,36,0.4645,0.4645
技术支持工程师,技术支持,C/C++,编程语言,traditional,core,稳定型,持续下降,157,21,36,0.4537,0.4537
技术支持工程师,技术支持,Go,编程语言,traditional,core,先上升后稳定,持续下降,157,20,36,0.4483,0.4483
技术支持工程师,技术支持,Java,编程语言,traditional,core,稳定型,持续下降,157,20,36,0.4483,0.4483
技术支持工程师,技术支持,数据工程,数据工程,traditional,core,先上升后稳定,持续下降,157,20,36,0.4498,0.4651
技术支持工程师,技术支持,Linux,系统与运维,traditional,core,稳定型,持续下降,157,18,36,0.4375,0.4375
技术支持工程师,技术支持,云计算,云计算,traditional,core,先上升后稳定,持续下降,157,15,36,0.4212,0.4212
技术支持工程师,技术支持,深度学习,AI,traditional,trend,先上升后稳定,持续下降,157,12,36,0.2543,0.3174
技术支持工程师,技术支持,Kubernetes,系统与运维,traditional,trend,先上升后稳定,持续下降,157,11,36,0.2675,0.3593
技术支持工程师,技术支持,网络技术,通信与网络,traditional,trend,持续上升,持续下降,157,11,36,0.2435,0.3138
技术支持工程师,技术支持,SRE,系统与运维,traditional,trend,持续下降,持续下降,157,8,36,0.2719,0.3583
技术支持工程师,技术支持,Docker,系统与运维,traditional,trend,稳定型,持续下降,157,7,36,0.1846,0.2044
技术支持工程师,技术支持,TCP/IP,系统与运维,traditional,trend,间歇出现,持续下降,157,6,36,0.2386,0.2757
技术支持工程师,技术支持,Spark,数据工程,traditional,trend,持续上升,持续下降,157,5,36,0.2021,0.3093
技术支持工程师,技术支持,系统开发,系统与运维,traditional,trend,后期突增,持续下降,157,5,36,0.1481,0.2797
技术支持工程师,技术支持,ClickHouse,数据工程,traditional,trend,间歇出现,持续下降,157,4,36,0.2287,0.2936
技术支持工程师,技术支持,Hadoop,数据工程,traditional,trend,持续下降,持续下降,157,4,36,0.1792,0.2401
技术支持工程师,技术支持,TypeScript,编程语言,traditional,trend,先上升后稳定,持续下降,157,4,36,0.1949,0.2429
技术支持工程师,技术支持,图像图形技术,计算机视觉与图形,traditional,trend,持续下降,持续下降,157,4,36,0.1986,0.2512
技术支持工程师,技术支持,Rust,编程语言,traditional,trend,持续下降,持续下降,157,3,36,0.19,0.258
技术支持工程师,技术支持,Shell脚本,编程语言,traditional,trend,持续下降,持续下降,157,3,36,0.2026,0.2878
技术支持工程师,技术支持,光学技术,硬件与芯片,traditional,trend,持续下降,持续下降,157,3,36,0.1853,0.2515
技术支持工程师,技术支持,MySQL,数据工程,traditional,trend,稳定型,持续下降,157,2,36,0.1336,0.1543
技术支持工程师,技术支持,Unix,系统与运维,traditional,trend,持续下降,持续下降,157,2,36,0.1751,0.2332
技术支持工程师,技术支持,Unreal Engine,软件开发,traditional,trend,稳定型,持续下降,157,2,36,0.1372,0.1546
技术支持工程师,技术支持,分布式存储,数据工程,traditional,trend,间歇出现,持续下降,157,2,36,0.1923,0.2268
技术支持工程师,技术支持,自然语言处理,AI,traditional,trend,后期突增,持续下降,157,2,36,0.1074,0.2682
技术支持工程师,技术支持,Redis,数据工程,traditional,trend,稳定型,持续下降,157,1,36,0.1137,0.131
技术支持工程师,技术支持,深度学习框架,AI,traditional,trend,间歇出现,持续下降,157,1,36,0.1466,0.1875
技术支持工程师,技术支持,算法工程,算法与数学,traditional,trend,间歇出现,持续下降,157,1,36,0.1767,0.2139
解决方案工程师,技术支持,prompt工程,大模型,new,core,先上升后稳定,持续下降,154,50,45,0.616,0.616
解决方案工程师,技术支持,LLM,大模型,new,core,持续上升,持续下降,154,24,45,0.4775,0.5062
解决方案工程师,技术支持,AIGC,AI,new,core,持续上升,持续下降,154,22,45,0.476,0.5328
解决方案工程师,技术支持,Embedding,大模型,new,core,持续上升,持续下降,154,22,45,0.4654,0.5048
解决方案工程师,技术支持,LangChain,大模型,new,core,持续上升,持续下降,154,22,45,0.4713,0.5524
解决方案工程师,技术支持,LoRA微调,大模型,new,core,持续上升,持续下降,154,22,45,0.4712,0.539
解决方案工程师,技术支持,MCP,大模型,new,core,持续上升,持续下降,154,22,45,0.4614,0.4614
解决方案工程师,技术支持,RAG,大模型,new,core,持续上升,持续下降,154,22,45,0.4773,0.5903
解决方案工程师,技术支持,向量数据库,数据工程,new,core,持续上升,持续下降,154,22,45,0.4614,0.4614
解决方案工程师,技术支持,大模型应用,大模型,new,core,持续上升,持续下降,154,22,45,0.4749,0.5373
解决方案工程师,技术支持,大模型调优,大模型,new,core,持续上升,持续下降,154,22,45,0.4624,0.4729
解决方案工程师,技术支持,模型微调,大模型,new,core,持续上升,持续下降,154,22,45,0.481,0.5448
解决方案工程师,技术支持,模型服务化,大模型,new,core,持续上升,持续下降,154,22,45,0.4876,0.5768
解决方案工程师,技术支持,模型部署,大模型,new,core,持续上升,持续下降,154,22,45,0.4783,0.5766
解决方案工程师,技术支持,知识图谱,知识图谱,new,core,持续上升,持续下降,154,22,45,0.4862,0.5815
解决方案工程师,技术支持,AI算法,AI,new,core,先上升后稳定,持续下降,154,19,45,0.4925,0.6141
解决方案工程师,技术支持,Agent,大模型,new,trend,后期突增,持续下降,154,10,45,0.3022,0.4173
解决方案工程师,技术支持,AI基础设施,AI,new,trend,后期突增,持续下降,154,8,45,0.3897,0.4951
解决方案工程师,技术支持,AI安全,安全,new,trend,后期突增,持续下降,154,8,45,0.2295,0.3555
解决方案工程师,技术支持,AI工作流设计,AI,new,trend,后期突增,持续下降,154,8,45,0.2942,0.3814
解决方案工程师,技术支持,AI应用开发,AI,new,trend,后期突增,持续下降,154,8,45,0.3016,0.3701
解决方案工程师,技术支持,AI测试,AI,new,trend,后期突增,持续下降,154,8,45,0.3268,0.3912
解决方案工程师,技术支持,AutoGen,大模型,new,trend,后期突增,持续下降,154,8,45,0.4513,0.4541
解决方案工程师,技术支持,CUDA,硬件与芯片,new,trend,后期突增,持续下降,154,8,45,0.3205,0.3566
解决方案工程师,技术支持,Context Engineering,大模型,new,trend,后期突增,持续下降,154,8,45,0.3469,0.4622
解决方案工程师,技术支持,DPO,大模型,new,trend,后期突增,持续下降,154,8,45,0.2544,0.3354
解决方案工程师,技术支持,DeepSpeed,大模型,new,trend,后期突增,持续下降,154,8,45,0.2882,0.3931
解决方案工程师,技术支持,Diffusion,大模型,new,trend,后期突增,持续下降,154,8,45,0.335,0.4064
解决方案工程师,技术支持,Diffusion模型,大模型,new,trend,后期突增,持续下降,154,8,45,0.2636,0.3964
解决方案工程师,技术支持,Function Calling,大模型,new,trend,后期突增,持续下降,154,8,45,0.3125,0.342
解决方案工程师,技术支持,GPU内存优化,硬件与芯片,new,trend,后期突增,持续下降,154,8,45,0.3693,0.4512
解决方案工程师,技术支持,Megatron,大模型,new,trend,后期突增,持续下降,154,8,45,0.31,0.4155
解决方案工程师,技术支持,Multimodal AI,大模型,new,trend,后期突增,持续下降,154,8,45,0.2994,0.3799
解决方案工程师,技术支持,RLHF,大模型,new,trend,后期突增,持续下降,154,8,45,0.3278,0.4091
解决方案工程师,技术支持,SFT,大模型,new,trend,后期突增,持续下降,154,8,45,0.257,0.4064
解决方案工程师,技术支持,SGLang,大模型,new,trend,后期突增,持续下降,154,8,45,0.4209,0.4209
解决方案工程师,技术支持,TensorRT,大模型,new,trend,后期突增,持续下降,154,8,45,0.3271,0.4555
解决方案工程师,技术支持,Tool Use,大模型,new,trend,后期突增,持续下降,154,8,45,0.247,0.4106
解决方案工程师,技术支持,Triton,大模型,new,trend,后期突增,持续下降,154,8,45,0.2736,0.4023
解决方案工程师,技术支持,VLM,大模型,new,trend,后期突增,持续下降,154,8,45,0.3261,0.4183
解决方案工程师,技术支持,上下文工程,大模型,new,trend,后期突增,持续下降,154,8,45,0.3226,0.3226
解决方案工程师,技术支持,分布式训练,大模型,new,trend,后期突增,持续下降,154,8,45,0.2608,0.4172
解决方案工程师,技术支持,大模型安全,大模型,new,trend,后期突增,持续下降,154,8,45,0.3501,0.4116
解决方案工程师,技术支持,大模型评测,大模型,new,trend,后期突增,持续下降,154,8,45,0.2861,0.3993
解决方案工程师,技术支持,推理优化,大模型,new,trend,后期突增,持续下降,154,8,45,0.3166,0.3914
解决方案工程师,技术支持,模型安全,大模型,new,trend,后期突增,持续下降,154,8,45,0.2956,0.4083
解决方案工程师,技术支持,模型工程,大模型,new,trend,后期突增,持续下降,154,8,45,0.3577,0.4399
解决方案工程师,技术支持,模型并行,大模型,new,trend,后期突增,持续下降,154,8,45,0.3446,0.3889
解决方案工程师,技术支持,模型推理,大模型,new,trend,后期突增,持续下降,154,8,45,0.3124,0.406
解决方案工程师,技术支持,模型评测,大模型,new,trend,后期突增,持续下降,154,8,45,0.2741,0.4281
解决方案工程师,技术支持,模型调优,大模型,new,trend,后期突增,持续下降,154,8,45,0.2687,0.4112
解决方案工程师,技术支持,云计算,云计算,traditional,core,先上升后稳定,持续下降,154,53,45,0.62,0.62
解决方案工程师,技术支持,数据工程,数据工程,traditional,core,稳定型,持续下降,154,26,45,0.4835,0.4835
解决方案工程师,技术支持,Python,编程语言,traditional,trend,持续下降,持续下降,154,13,45,0.2697,0.3889
解决方案工程师,技术支持,机器学习,AI,traditional,trend,持续上升,持续下降,154,13,45,0.2635,0.3526
解决方案工程师,技术支持,Java,编程语言,traditional,trend,先上升后稳定,持续下降,154,7,45,0.2459,0.3065
解决方案工程师,技术支持,网络技术,通信与网络,traditional,trend,稳定型,持续下降,154,7,45,0.1813,0.2157
解决方案工程师,技术支持,软件开发,软件开发,traditional,trend,持续下降,持续下降,154,7,45,0.2003,0.2835
解决方案工程师,技术支持,系统开发,系统与运维,traditional,trend,间歇出现,持续下降,154,6,45,0.2427,0.2858
解决方案工程师,技术支持,C/C++,编程语言,traditional,trend,稳定型,持续下降,154,5,45,0.1789,0.2023
解决方案工程师,技术支持,Linux,系统与运维,traditional,trend,持续下降,持续下降,154,5,45,0.1974,0.2771
解决方案工程师,技术支持,Go,编程语言,traditional,trend,稳定型,持续下降,154,4,45,0.1586,0.1755
解决方案工程师,技术支持,硬件开发,硬件与芯片,traditional,trend,稳定型,持续下降,154,4,45,0.163,0.1915
解决方案工程师,技术支持,软件测试,软件测试,traditional,trend,稳定型,持续下降,154,4,45,0.1609,0.1913
解决方案工程师,技术支持,PyTorch,AI,traditional,trend,持续下降,持续下降,154,3,45,0.1876,0.2812
解决方案工程师,技术支持,Redis,数据工程,traditional,trend,稳定型,持续下降,154,3,45,0.1498,0.1814
解决方案工程师,技术支持,TensorFlow,AI,traditional,trend,稳定型,持续下降,154,3,45,0.1438,0.167
解决方案工程师,技术支持,信号处理,硬件与芯片,traditional,trend,持续下降,持续下降,154,3,45,0.203,0.3055
解决方案工程师,技术支持,内存管理,软件工程,traditional,trend,持续上升,持续下降,154,3,45,0.1925,0.301
解决方案工程师,技术支持,GPU,系统与运维,traditional,trend,持续上升,持续下降,154,2,45,0.1715,0.2272
解决方案工程师,技术支持,JavaScript,编程语言,traditional,trend,先上升后下降,持续下降,154,2,45,0.1856,0.2548
解决方案工程师,技术支持,信号完整性,硬件与芯片,traditional,trend,间歇出现,持续下降,154,2,45,0.1755,0.1966
解决方案工程师,技术支持,CI/CD,系统与运维,traditional,trend,稳定型,持续下降,154,1,45,0.1091,0.1285
解决方案工程师,技术支持,Kafka,数据工程,traditional,trend,先上升后稳定,持续下降,154,1,45,0.1571,0.1998
解决方案工程师,技术支持,Kubernetes,系统与运维,traditional,trend,持续下降,持续下降,154,1,45,0.1599,0.2217
解决方案工程师,技术支持,MySQL,数据工程,traditional,trend,间歇出现,持续下降,154,1,45,0.1587,0.2006
解决方案工程师,技术支持,RISC-V,系统与运维,traditional,trend,持续上升,持续下降,154,1,45,0.154,0.2252
解决方案工程师,技术支持,Ray,AI,traditional,trend,先上升后稳定,持续下降,154,1,45,0.1827,0.2502
解决方案工程师,技术支持,Spring,软件开发,traditional,trend,持续下降,持续下降,154,1,45,0.1604,0.2428
解决方案工程师,技术支持,Spring Boot,软件开发,traditional,trend,先上升后稳定,持续下降,154,1,45,0.1754,0.2269
解决方案工程师,技术支持,操作系统,系统与运维,traditional,trend,先上升后下降,持续下降,154,1,45,0.1761,0.2318
解决方案工程师,技术支持,标定校准,机器人与自动驾驶,traditional,trend,稳定型,持续下降,154,1,45,0.1119,0.1177
解决方案工程师,技术支持,深度学习,AI,traditional,trend,稳定型,持续下降,154,1,45,0.1162,0.1297
解决方案工程师,技术支持,编程语言,编程语言,traditional,trend,先上升后下降,持续下降,154,1,45,0.1655,0.2314
机器人算法工程师,机器人,Machine Learning,AI,new,core,后期突增,先上升后稳定,3,1,17,0.62,0.62
机器人算法工程师,机器人,VLA模型,大模型,new,core,先上升后稳定,先上升后稳定,3,1,17,0.62,0.62
机器人算法工程师,机器人,模型训练,大模型,new,trend,先上升后稳定,先上升后稳定,3,1,17,0.2061,0.2657
机器人算法工程师,机器人,Java,编程语言,traditional,core,先上升后稳定,先上升后稳定,3,2,17,0.62,0.62
机器人算法工程师,机器人,Python,编程语言,traditional,core,持续上升,先上升后稳定,3,2,17,0.62,0.62
机器人算法工程师,机器人,C/C++,编程语言,traditional,core,持续下降,先上升后稳定,3,1,17,0.62,0.62
机器人算法工程师,机器人,Go,编程语言,traditional,core,持续上升,先上升后稳定,3,1,17,0.62,0.62
机器人算法工程师,机器人,仿真技术,科学计算与仿真,traditional,core,间歇出现,先上升后稳定,3,1,17,0.62,0.62
机器人算法工程师,机器人,分布式系统,软件工程,traditional,core,先上升后稳定,先上升后稳定,3,1,17,0.62,0.62
机器人软件工程师,机器人,Machine Learning,AI,new,core,稳定型,先上升后下降,6,1,14,0.4817,0.4817
机器人软件工程师,机器人,汽车电子,行业应用,traditional,core,持续上升,先上升后下降,6,2,14,0.62,0.62
机器人软件工程师,机器人,C/C++,编程语言,traditional,core,稳定型,先上升后下降,6,1,14,0.4817,0.4817
机器人软件工程师,机器人,Python,编程语言,traditional,core,稳定型,先上升后下降,6,1,14,0.4817,0.4817
机器人软件工程师,机器人,云计算,云计算,traditional,core,持续下降,先上升后下降,6,1,14,0.4817,0.4817
机器人软件工程师,机器人,仿真技术,科学计算与仿真,traditional,core,稳定型,先上升后下降,6,1,14,0.4817,0.4817
机器人软件工程师,机器人,编程语言,编程语言,traditional,core,后期突增,先上升后下降,6,1,14,0.4817,0.4817
机器人软件工程师,机器人,触觉技术,交互体验,traditional,core,先上升后稳定,先上升后下降,6,1,14,0.4817,0.4817
机器人软件工程师,机器人,软件工程,软件工程,traditional,trend,间歇出现,先上升后下降,6,1,14,0.1545,0.2139
自动驾驶算法工程师,自动驾驶,计算机视觉,计算机视觉与图形,new,core,稳定型,持续上升,27,3,34,0.4344,0.4344
自动驾驶算法工程师,自动驾驶,Machine Learning,AI,new,core,先上升后稳定,持续上升,27,2,34,0.403,0.403
自动驾驶算法工程师,自动驾驶,模型压缩,大模型,new,trend,持续上升,持续上升,27,2,34,0.1697,0.2792
自动驾驶算法工程师,自动驾驶,Transformer,大模型,new,trend,持续上升,持续上升,27,1,34,0.1826,0.3087
自动驾驶算法工程师,自动驾驶,VLA模型,大模型,new,trend,后期突增,持续上升,27,1,34,0.1197,0.3291
自动驾驶算法工程师,自动驾驶,序列建模,AI,new,trend,持续上升,持续上升,27,1,34,0.1727,0.3
自动驾驶算法工程师,自动驾驶,感知算法,AI,new,trend,持续上升,持续上升,27,1,34,0.1688,0.2716
自动驾驶算法工程师,自动驾驶,模型训练,大模型,new,trend,后期突增,持续上升,27,1,34,0.0739,0.2778
自动驾驶算法工程师,自动驾驶,C/C++,编程语言,traditional,core,先上升后稳定,持续上升,27,12,34,0.62,0.62
自动驾驶算法工程师,自动驾驶,Python,编程语言,traditional,core,稳定型,持续上升,27,10,34,0.62,0.62
自动驾驶算法工程师,自动驾驶,Linux,系统与运维,traditional,core,持续上升,持续上升,27,4,34,0.4659,0.4659
自动驾驶算法工程师,自动驾驶,深度学习,AI,traditional,core,持续下降,持续上升,27,3,34,0.4344,0.4344
自动驾驶算法工程师,自动驾驶,Kubernetes,系统与运维,traditional,core,稳定型,持续上升,27,2,34,0.403,0.403
自动驾驶算法工程师,自动驾驶,PyTorch,AI,traditional,core,稳定型,持续上升,27,2,34,0.403,0.403
自动驾驶算法工程师,自动驾驶,数据工程,数据工程,traditional,trend,持续下降,持续上升,27,2,34,0.1957,0.2801
自动驾驶算法工程师,自动驾驶,机器学习,AI,traditional,trend,稳定型,持续上升,27,2,34,0.1339,0.1613
自动驾驶算法工程师,自动驾驶,汽车电子,行业应用,traditional,trend,持续上升,持续上升,27,2,34,0.1531,0.2248
自动驾驶算法工程师,自动驾驶,软件测试,软件测试,traditional,trend,持续上升,持续上升,27,2,34,0.1454,0.2088
自动驾驶算法工程师,自动驾驶,Docker,系统与运维,traditional,trend,间歇出现,持续上升,27,1,34,0.1476,0.1683
自动驾驶算法工程师,自动驾驶,Go,编程语言,traditional,trend,持续下降,持续上升,27,1,34,0.1428,0.1836
自动驾驶算法工程师,自动驾驶,Java,编程语言,traditional,trend,后期突增,持续上升,27,1,34,0.1015,0.2258
自动驾驶算法工程师,自动驾驶,Ray,AI,traditional,trend,持续上升,持续上升,27,1,34,0.1399,0.2174
自动驾驶算法工程师,自动驾驶,SRE,系统与运维,traditional,trend,先上升后下降,持续上升,27,1,34,0.16,0.2192
自动驾驶算法工程师,自动驾驶,TensorFlow,AI,traditional,trend,持续上升,持续上升,27,1,34,0.1432,0.2095
自动驾驶算法工程师,自动驾驶,交互技术,交互体验,traditional,trend,持续下降,持续上升,27,1,34,0.1668,0.2393
自动驾驶算法工程师,自动驾驶,地图算法,行业应用,traditional,trend,持续下降,持续上升,27,1,34,0.1582,0.2066
自动驾驶算法工程师,自动驾驶,工业自动化,工业与物联网,traditional,trend,稳定型,持续上升,27,1,34,0.1171,0.1319
自动驾驶算法工程师,自动驾驶,性能优化,软件工程,traditional,trend,稳定型,持续上升,27,1,34,0.1115,0.125
自动驾驶算法工程师,自动驾驶,编程语言,编程语言,traditional,trend,先上升后下降,持续上升,27,1,34,0.1687,0.2312
自动驾驶算法工程师,自动驾驶,自动化测试,软件开发,traditional,trend,间歇出现,持续上升,27,1,34,0.1627,0.1992
自动驾驶算法工程师,自动驾驶,计算机体系结构,硬件与芯片,traditional,trend,持续上升,持续上升,27,1,34,0.1384,0.1894
自动驾驶算法工程师,自动驾驶,软硬件协同,硬件与芯片,traditional,trend,间歇出现,持续上升,27,1,34,0.15,0.1812
控制算法工程师,算法,机器人与自动驾驶,机器人与自动驾驶,new,core,持续下降,持续上升,11,2,23,0.4945,0.4945
控制算法工程师,算法,计算机视觉,计算机视觉与图形,new,core,稳定型,持续上升,11,2,23,0.4945,0.4945
控制算法工程师,算法,Machine Learning,AI,new,core,稳定型,持续上升,11,1,23,0.4173,0.4173
控制算法工程师,算法,Transformer,大模型,new,trend,先上升后稳定,持续上升,11,1,23,0.194,0.2633
控制算法工程师,算法,C/C++,编程语言,traditional,core,稳定型,持续上升,11,4,23,0.62,0.62
控制算法工程师,算法,Python,编程语言,traditional,core,持续上升,持续上升,11,2,23,0.4945,0.4945
控制算法工程师,算法,仿真技术,科学计算与仿真,traditional,core,稳定型,持续上升,11,2,23,0.4945,0.4945
控制算法工程师,算法,自动化技术,系统与运维,traditional,core,先上升后稳定,持续上升,11,2,23,0.4945,0.4945
控制算法工程师,算法,HIL测试,软件测试,traditional,core,稳定型,持续上升,11,1,23,0.4173,0.4173
控制算法工程师,算法,图像图形技术,计算机视觉与图形,traditional,trend,持续下降,持续上升,11,1,23,0.1663,0.2519
控制算法工程师,算法,机器学习,AI,traditional,trend,后期突增,持续上升,11,1,23,0.1108,0.2224
控制算法工程师,算法,深度学习,AI,traditional,trend,持续下降,持续上升,11,1,23,0.1589,0.2249
图形图像工程师,多媒体,Diffusion,大模型,new,core,先上升后稳定,先上升后稳定,28,50,25,0.62,0.62
图形图像工程师,多媒体,Diffusion模型,大模型,new,core,先上升后稳定,先上升后稳定,28,50,25,0.62,0.62
图形图像工程师,多媒体,高性能计算,硬件与芯片,new,core,稳定型,先上升后稳定,28,6,25,0.5221,0.5221
图形图像工程师,多媒体,计算机视觉,计算机视觉与图形,new,trend,稳定型,先上升后稳定,28,1,25,0.1182,0.1389
图形图像工程师,多媒体,C/C++,编程语言,traditional,core,先上升后稳定,先上升后稳定,28,9,25,0.6132,0.6132
图形图像工程师,多媒体,Unreal Engine,软件开发,traditional,core,稳定型,先上升后稳定,28,7,25,0.5525,0.5525
图形图像工程师,多媒体,图像图形技术,计算机视觉与图形,traditional,core,持续上升,先上升后稳定,28,6,25,0.5221,0.5221
图形图像工程师,多媒体,Java,编程语言,traditional,core,先上升后稳定,先上升后稳定,28,4,25,0.4614,0.4614
图形图像工程师,多媒体,游戏与图形开发,游戏与图形,traditional,core,稳定型,先上升后稳定,28,3,25,0.4311,0.4311
图形图像工程师,多媒体,版图设计,硬件与芯片,traditional,trend,先上升后稳定,先上升后稳定,28,3,25,0.2416,0.3296
图形图像工程师,多媒体,软件开发,软件开发,traditional,trend,稳定型,先上升后稳定,28,3,25,0.1533,0.1718
图形图像工程师,多媒体,光学技术,硬件与芯片,traditional,trend,稳定型,先上升后稳定,28,2,25,0.1342,0.1591
图形图像工程师,多媒体,引擎开发,软件开发,traditional,trend,稳定型,先上升后稳定,28,2,25,0.1338,0.1561
图形图像工程师,多媒体,流程自动化,软件工程,traditional,trend,先上升后下降,先上升后稳定,28,2,25,0.1791,0.2588
图形图像工程师,多媒体,Android,软件开发,traditional,trend,稳定型,先上升后稳定,28,1,25,0.1143,0.1331
图形图像工程师,多媒体,Python,编程语言,traditional,trend,稳定型,先上升后稳定,28,1,25,0.1139,0.137
图形图像工程师,多媒体,性能优化,软件工程,traditional,trend,稳定型,先上升后稳定,28,1,25,0.1138,0.14
图形图像工程师,多媒体,模拟电路设计,硬件与芯片,traditional,trend,持续上升,先上升后稳定,28,1,25,0.1497,0.2218
图形图像工程师,多媒体,深度学习,AI,traditional,trend,先上升后稳定,先上升后稳定,28,1,25,0.172,0.2227
图形图像工程师,多媒体,深度学习框架,AI,traditional,trend,持续下降,先上升后稳定,28,1,25,0.1656,0.2266
音视频工程师,多媒体,AIGC,AI,new,core,先上升后稳定,间歇出现,28,50,16,0.62,0.62
音视频工程师,多媒体,Diffusion,大模型,new,core,先上升后稳定,间歇出现,28,50,16,0.62,0.62
音视频工程师,多媒体,Diffusion模型,大模型,new,core,先上升后稳定,间歇出现,28,50,16,0.6408,0.6801
音视频工程师,多媒体,多模态,大模型,new,core,持续上升,间歇出现,28,22,16,0.62,0.62
音视频工程师,多媒体,Transformer,大模型,new,trend,先上升后稳定,间歇出现,28,2,16,0.2745,0.3764
音视频工程师,多媒体,数字人技术,AI,new,trend,先上升后下降,间歇出现,28,2,16,0.2066,0.2852
音视频工程师,多媒体,TTS,大模型,new,trend,间歇出现,间歇出现,28,1,16,0.1493,0.2107
音视频工程师,多媒体,C/C++,编程语言,traditional,core,稳定型,间歇出现,28,16,16,0.62,0.62
音视频工程师,多媒体,图像图形技术,计算机视觉与图形,traditional,core,稳定型,间歇出现,28,7,16,0.5525,0.5525
音视频工程师,多媒体,PyTorch,AI,traditional,core,先上升后下降,间歇出现,28,4,16,0.4614,0.4614
音视频工程师,多媒体,Python,编程语言,traditional,core,持续上升,间歇出现,28,4,16,0.4614,0.4614
音视频工程师,多媒体,深度学习,AI,traditional,trend,间歇出现,间歇出现,28,4,16,0.22,0.2863
音视频工程师,多媒体,网络技术,通信与网络,traditional,trend,持续下降,间歇出现,28,3,16,0.178,0.2336
音视频工程师,多媒体,Java,编程语言,traditional,trend,间歇出现,间歇出现,28,2,16,0.199,0.22
音视频工程师,多媒体,SIMD,硬件与芯片,traditional,trend,持续上升,间歇出现,28,2,16,0.1634,0.2242
音视频工程师,多媒体,TensorFlow,AI,traditional,trend,间歇出现,间歇出现,28,2,16,0.187,0.2172
音视频工程师,多媒体,信号处理,硬件与芯片,traditional,trend,稳定型,间歇出现,28,2,16,0.1344,0.1503
音视频工程师,多媒体,信息论,算法与数学,traditional,trend,间歇出现,间歇出现,28,2,16,0.1932,0.2414
音视频工程师,多媒体,硬件开发,硬件与芯片,traditional,trend,持续上升,间歇出现,28,2,16,0.1573,0.2302
音视频工程师,多媒体,算法工程,算法与数学,traditional,trend,先上升后下降,间歇出现,28,2,16,0.191,0.2734
