standard_job,standard_category,skill,kg_display_skill,skill_stage,source_row_count,traditional_source_row_count,new_source_row_count
测试工程师,测试质量,信号处理,硬件与芯片,traditional,7,7,0
测试工程师,测试质量,硬件开发,硬件与芯片,traditional,7,7,0
测试工程师,测试质量,自动化测试,软件开发,traditional,7,7,0
测试工程师,测试质量,软件开发,软件开发,traditional,7,7,0
测试工程师,测试质量,系统开发,系统与运维,traditional,6,6,0
测试工程师,测试质量,计算机体系结构,硬件与芯片,traditional,6,6,0
测试工程师,测试质量,LLM,大模型,new,5,0,5
测试工程师,测试质量,MySQL,数据工程,traditional,5,5,0
测试工程师,测试质量,Agent,大模型,new,4,2,2
测试工程师,测试质量,HIL测试,软件测试,traditional,4,4,0
测试工程师,测试质量,信号完整性,硬件与芯片,traditional,4,4,0
测试工程师,测试质量,网络技术,通信与网络,traditional,4,4,0
测试工程师,测试质量,高速接口,硬件与芯片,traditional,4,4,0
测试工程师,测试质量,JavaScript,编程语言,traditional,3,3,0
测试工程师,测试质量,MongoDB,数据工程,traditional,3,3,0
测试工程师,测试质量,Redis,数据工程,traditional,3,3,0
测试工程师,测试质量,云计算,云计算,traditional,3,3,0
测试工程师,测试质量,仿真技术,科学计算与仿真,traditional,3,3,0
测试工程师,测试质量,操作系统,系统与运维,traditional,3,3,0
测试工程师,测试质量,编程语言,编程语言,traditional,3,3,0
测试工程师,测试质量,自动化技术,系统与运维,traditional,3,3,0
测试工程师,测试质量,软件工程,软件工程,traditional,3,3,0
测试工程师,测试质量,AI算法,AI,new,2,0,2
测试工程师,测试质量,AUTOSAR,行业应用,traditional,2,2,0
测试工程师,测试质量,Docker,系统与运维,traditional,2,2,0
测试工程师,测试质量,Lua,编程语言,traditional,2,2,0
测试工程师,测试质量,PHP,编程语言,traditional,2,2,0
测试工程师,测试质量,PIL测试,软件测试,traditional,2,2,0
测试工程师,测试质量,RAG,大模型,new,2,0,2
测试工程师,测试质量,TCP/IP,系统与运维,traditional,2,2,0
测试工程师,测试质量,prompt工程,大模型,new,2,0,2
测试工程师,测试质量,光学技术,硬件与芯片,traditional,2,2,0
测试工程师,测试质量,多模态,大模型,new,2,0,2
测试工程师,测试质量,大模型评测,大模型,new,2,0,2
测试工程师,测试质量,计算机网络,通信与网络,traditional,2,2,0
测试工程师,测试质量,计算机视觉,计算机视觉与图形,new,2,0,2
测试工程师,测试质量,AIGC,AI,new,1,0,1
测试工程师,测试质量,AI测试,AI,new,1,0,1
测试工程师,测试质量,ASR,大模型,new,1,0,1
测试工程师,测试质量,Android,软件开发,traditional,1,1,0
测试工程师,测试质量,Android Framework,软件开发,traditional,1,1,0
测试工程师,测试质量,Flink,数据工程,traditional,1,1,0
测试工程师,测试质量,HTML,编程语言,traditional,1,1,0
测试工程师,测试质量,Kafka,数据工程,traditional,1,1,0
测试工程师,测试质量,MCP,大模型,new,1,0,1
测试工程师,测试质量,NLP,大模型,new,1,1,0
测试工程师,测试质量,Objective-C,编程语言,traditional,1,1,0
测试工程师,测试质量,Perl,编程语言,traditional,1,1,0
测试工程师,测试质量,PyTorch,AI,traditional,1,0,1
测试工程师,测试质量,React,编程语言,traditional,1,1,0
测试工程师,测试质量,Spark,数据工程,traditional,1,1,0
测试工程师,测试质量,Swift,编程语言,traditional,1,1,0
测试工程师,测试质量,TTS,大模型,new,1,0,1
测试工程师,测试质量,TensorFlow,AI,traditional,1,0,1
测试工程师,测试质量,Transformer,大模型,new,1,0,1
测试工程师,测试质量,Unix,系统与运维,traditional,1,1,0
测试工程师,测试质量,主机平台开发,软件开发,traditional,1,1,0
测试工程师,测试质量,交互技术,交互体验,traditional,1,1,0
测试工程师,测试质量,信息安全,安全,traditional,1,1,0
测试工程师,测试质量,内存管理,软件工程,traditional,1,1,0
测试工程师,测试质量,分布式计算,数据工程,traditional,1,1,0
测试工程师,测试质量,功能安全,安全,traditional,1,1,0
测试工程师,测试质量,因果推断,算法与数学,new,1,1,0
测试工程师,测试质量,图像图形技术,计算机视觉与图形,traditional,1,1,0
测试工程师,测试质量,异构计算,硬件与芯片,new,1,1,0
测试工程师,测试质量,形式化验证,软件工程,traditional,1,1,0
测试工程师,测试质量,时间序列算法,算法与数学,traditional,1,1,0
测试工程师,测试质量,机器人与自动驾驶,机器人与自动驾驶,new,1,1,0
测试工程师,测试质量,模型评测,大模型,new,1,1,0
测试工程师,测试质量,汇编语言,编程语言,traditional,1,1,0
测试工程师,测试质量,深度学习,AI,traditional,1,0,1
测试工程师,测试质量,知识图谱,知识图谱,new,1,1,0
测试工程师,测试质量,算法工程,算法与数学,traditional,1,1,0
测试工程师,测试质量,网络协议,系统与运维,traditional,1,1,0
测试工程师,测试质量,身份认证,安全,traditional,1,1,0
DevOps工程师,基础设施,Agent,大模型,new,8,0,8
DevOps工程师,基础设施,Python,编程语言,traditional,8,8,0
DevOps工程师,基础设施,C/C++,编程语言,traditional,6,6,0
DevOps工程师,基础设施,Go,编程语言,traditional,6,6,0
DevOps工程师,基础设施,Java,编程语言,traditional,5,5,0
DevOps工程师,基础设施,Kubernetes,系统与运维,traditional,5,5,0
DevOps工程师,基础设施,Ai coding,AI,new,4,1,3
DevOps工程师,基础设施,CI/CD,系统与运维,traditional,4,4,0
DevOps工程师,基础设施,DevOps,系统与运维,traditional,4,4,0
DevOps工程师,基础设施,Docker,系统与运维,traditional,4,4,0
DevOps工程师,基础设施,SRE,系统与运维,traditional,4,4,0
DevOps工程师,基础设施,研发效能,软件工程,traditional,4,4,0
DevOps工程师,基础设施,LLM,大模型,new,3,0,3
DevOps工程师,基础设施,Linux,系统与运维,traditional,3,3,0
DevOps工程师,基础设施,Shell脚本,编程语言,traditional,3,3,0
DevOps工程师,基础设施,云计算,云计算,traditional,3,3,0
DevOps工程师,基础设施,软件开发,软件开发,traditional,3,3,0
DevOps工程师,基础设施,NLP,大模型,new,2,2,0
DevOps工程师,基础设施,Objective-C,编程语言,traditional,2,2,0
DevOps工程师,基础设施,TCP/IP,系统与运维,traditional,2,2,0
DevOps工程师,基础设施,搜索算法,AI,traditional,2,2,0
DevOps工程师,基础设施,自动化技术,系统与运维,traditional,2,2,0
DevOps工程师,基础设施,自动化测试,软件开发,traditional,2,2,0
DevOps工程师,基础设施,LangChain,大模型,new,1,0,1
DevOps工程师,基础设施,SFT,大模型,new,1,0,1
DevOps工程师,基础设施,Unreal Engine,软件开发,traditional,1,1,0
DevOps工程师,基础设施,prompt工程,大模型,new,1,0,1
DevOps工程师,基础设施,分布式存储,数据工程,traditional,1,1,0
DevOps工程师,基础设施,协同系统,软件开发,traditional,1,1,0
DevOps工程师,基础设施,异常检测,软件工程,new,1,1,0
DevOps工程师,基础设施,微服务架构,软件工程,traditional,1,1,0
DevOps工程师,基础设施,时间序列算法,算法与数学,traditional,1,1,0
DevOps工程师,基础设施,汇编语言,编程语言,traditional,1,1,0
DevOps工程师,基础设施,混沌工程,软件工程,traditional,1,1,0
DevOps工程师,基础设施,自动化运维,系统与运维,traditional,1,1,0
DevOps工程师,基础设施,计算机体系结构,硬件与芯片,traditional,1,1,0
DevOps工程师,基础设施,计算机网络,通信与网络,traditional,1,1,0
DevOps工程师,基础设施,软件工程,软件工程,traditional,1,1,0
运维工程师,基础设施,Python,编程语言,traditional,110,110,0
运维工程师,基础设施,SRE,系统与运维,traditional,103,103,0
运维工程师,基础设施,Go,编程语言,traditional,88,88,0
运维工程师,基础设施,Linux,系统与运维,traditional,87,87,0
运维工程师,基础设施,Shell脚本,编程语言,traditional,66,66,0
运维工程师,基础设施,Java,编程语言,traditional,57,57,0
运维工程师,基础设施,Kubernetes,系统与运维,traditional,50,50,0
运维工程师,基础设施,C/C++,编程语言,traditional,47,47,0
运维工程师,基础设施,Docker,系统与运维,traditional,37,37,0
运维工程师,基础设施,网络技术,通信与网络,traditional,37,37,0
运维工程师,基础设施,TCP/IP,系统与运维,traditional,31,31,0
运维工程师,基础设施,云计算,云计算,traditional,30,30,0
运维工程师,基础设施,IT基础设施,云计算,traditional,22,22,0
运维工程师,基础设施,数据工程,数据工程,traditional,22,22,0
运维工程师,基础设施,分布式系统,软件工程,traditional,19,19,0
运维工程师,基础设施,AIops,系统与运维,new,18,0,18
运维工程师,基础设施,Kafka,数据工程,traditional,16,16,0
运维工程师,基础设施,Redis,数据工程,traditional,15,15,0
运维工程师,基础设施,MySQL,数据工程,traditional,14,14,0
运维工程师,基础设施,ClickHouse,数据工程,traditional,13,13,0
运维工程师,基础设施,Flink,数据工程,traditional,13,13,0
运维工程师,基础设施,Hadoop,数据工程,traditional,13,13,0
运维工程师,基础设施,自动化运维,系统与运维,traditional,13,13,0
运维工程师,基础设施,计算机网络,通信与网络,traditional,13,13,0
运维工程师,基础设施,LLM,大模型,new,12,0,12
运维工程师,基础设施,Spark,数据工程,traditional,12,12,0
运维工程师,基础设施,PHP,编程语言,traditional,11,11,0
运维工程师,基础设施,Agent,大模型,new,10,2,8
运维工程师,基础设施,Hive,数据工程,traditional,10,10,0
运维工程师,基础设施,HBase,数据工程,traditional,9,9,0
运维工程师,基础设施,Unix,系统与运维,traditional,9,9,0
运维工程师,基础设施,计算机体系结构,硬件与芯片,traditional,9,9,0
运维工程师,基础设施,软件工程,软件工程,traditional,9,9,0
运维工程师,基础设施,软件开发,软件开发,traditional,9,9,0
运维工程师,基础设施,操作系统,系统与运维,traditional,7,7,0
运维工程师,基础设施,DevOps,系统与运维,traditional,6,6,0
运维工程师,基础设施,Rust,编程语言,traditional,6,6,0
运维工程师,基础设施,Scala,编程语言,traditional,6,6,0
运维工程师,基础设施,分布式存储,数据工程,traditional,6,6,0
运维工程师,基础设施,性能优化,软件工程,traditional,6,6,0
运维工程师,基础设施,消息队列,数据工程,traditional,6,6,0
运维工程师,基础设施,自动化技术,系统与运维,traditional,6,6,0
运维工程师,基础设施,AIGC,AI,new,5,1,4
运维工程师,基础设施,CI/CD,系统与运维,traditional,5,5,0
运维工程师,基础设施,CUDA,硬件与芯片,new,5,5,0
运维工程师,基础设施,Elasticsearch,数据工程,traditional,5,5,0
运维工程师,基础设施,GPU,系统与运维,traditional,5,5,0
运维工程师,基础设施,Perl,编程语言,traditional,5,5,0
运维工程师,基础设施,PyTorch,AI,traditional,5,0,5
运维工程师,基础设施,TensorFlow,AI,traditional,5,0,5
运维工程师,基础设施,微服务架构,软件工程,traditional,5,5,0
运维工程师,基础设施,Ai coding,AI,new,4,2,2
运维工程师,基础设施,JavaScript,编程语言,traditional,4,4,0
运维工程师,基础设施,Machine Learning,AI,new,4,4,0
运维工程师,基础设施,MongoDB,数据工程,traditional,4,4,0
运维工程师,基础设施,混沌工程,软件工程,traditional,4,4,0
运维工程师,基础设施,系统开发,系统与运维,traditional,4,4,0
运维工程师,基础设施,网络协议,系统与运维,traditional,4,4,0
运维工程师,基础设施,AI工具,大模型,new,3,0,3
运维工程师,基础设施,Node.js,编程语言,traditional,3,3,0
运维工程师,基础设施,PostgreSQL,数据工程,traditional,3,3,0
运维工程师,基础设施,prompt工程,大模型,new,3,0,3
运维工程师,基础设施,分布式训练,大模型,new,3,3,0
运维工程师,基础设施,机器学习,AI,traditional,3,0,3
运维工程师,基础设施,自动化测试,软件开发,traditional,3,3,0
运维工程师,基础设施,通信技术,通信与网络,traditional,3,3,0
运维工程师,基础设施,LangChain,大模型,new,2,0,2
运维工程师,基础设施,Lua,编程语言,traditional,2,2,0
运维工程师,基础设施,Memory,大模型,new,2,2,0
运维工程师,基础设施,OTA升级,系统与运维,traditional,2,2,0
运维工程师,基础设施,RAG,大模型,new,2,0,2
运维工程师,基础设施,React,编程语言,traditional,2,2,0
运维工程师,基础设施,Spring,软件开发,traditional,2,2,0
运维工程师,基础设施,Vue.js,编程语言,traditional,2,2,0
运维工程师,基础设施,向量数据库,数据工程,new,2,0,2
运维工程师,基础设施,大模型调优,大模型,new,2,0,2
运维工程师,基础设施,异常检测,软件工程,new,2,2,0
运维工程师,基础设施,模型训练,大模型,new,2,0,2
运维工程师,基础设施,模型部署,大模型,new,2,0,2
运维工程师,基础设施,硬件开发,硬件与芯片,traditional,2,2,0
运维工程师,基础设施,网络编程,软件工程,traditional,2,2,0
运维工程师,基础设施,软件测试,软件测试,traditional,2,2,0
运维工程师,基础设施,AI基础设施,AI,new,1,0,1
运维工程师,基础设施,AI应用开发,AI,new,1,0,1
运维工程师,基础设施,Android,软件开发,traditional,1,1,0
运维工程师,基础设施,AutoGen,大模型,new,1,0,1
运维工程师,基础设施,CSS,编程语言,traditional,1,1,0
运维工程师,基础设施,Function Calling,大模型,new,1,0,1
运维工程师,基础设施,HTML,编程语言,traditional,1,1,0
运维工程师,基础设施,MCP,大模型,new,1,0,1
运维工程师,基础设施,Tool Use,大模型,new,1,1,0
运维工程师,基础设施,Transformer,大模型,new,1,0,1
运维工程师,基础设施,仓储自动化,工业与物联网,traditional,1,1,0
运维工程师,基础设施,信息检索,AI,traditional,1,1,0
运维工程师,基础设施,内存管理,软件工程,traditional,1,1,0
运维工程师,基础设施,大模型安全,大模型,new,1,1,0
运维工程师,基础设施,大模型应用,大模型,new,1,1,0
运维工程师,基础设施,大模型微调,大模型,new,1,0,1
运维工程师,基础设施,大模型训练,大模型,new,1,0,1
运维工程师,基础设施,异构计算,硬件与芯片,new,1,1,0
运维工程师,基础设施,微应用开发,软件开发,traditional,1,1,0
运维工程师,基础设施,推理优化,大模型,new,1,0,1
运维工程师,基础设施,机器人与自动驾驶,机器人与自动驾驶,new,1,1,0
运维工程师,基础设施,模型压缩,大模型,new,1,0,1
运维工程师,基础设施,模型服务化,大模型,new,1,1,0
运维工程师,基础设施,模型评测,大模型,new,1,1,0
运维工程师,基础设施,版图设计,硬件与芯片,traditional,1,1,0
运维工程师,基础设施,特征工程,数据工程,traditional,1,1,0
运维工程师,基础设施,知识图谱,知识图谱,new,1,1,0
运维工程师,基础设施,音视频技术,音视频技术,traditional,1,1,0
云计算工程师,基础设施,C/C++,编程语言,traditional,61,61,0
云计算工程师,基础设施,Go,编程语言,traditional,52,52,0
云计算工程师,基础设施,Python,编程语言,traditional,47,47,0
云计算工程师,基础设施,Kubernetes,系统与运维,traditional,40,40,0
云计算工程师,基础设施,Docker,系统与运维,traditional,30,30,0
云计算工程师,基础设施,Linux,系统与运维,traditional,30,30,0
云计算工程师,基础设施,云计算,云计算,traditional,27,27,0
云计算工程师,基础设施,分布式系统,软件工程,traditional,23,23,0
云计算工程师,基础设施,Java,编程语言,traditional,22,22,0
云计算工程师,基础设施,网络技术,通信与网络,traditional,20,20,0
云计算工程师,基础设施,LLM,大模型,new,13,0,13
云计算工程师,基础设施,Shell脚本,编程语言,traditional,13,13,0
云计算工程师,基础设施,网络编程,软件工程,traditional,13,13,0
云计算工程师,基础设施,数据工程,数据工程,traditional,12,12,0
云计算工程师,基础设施,计算机网络,通信与网络,traditional,12,12,0
云计算工程师,基础设施,机器学习,AI,traditional,11,0,11
云计算工程师,基础设施,PyTorch,AI,traditional,10,0,10
云计算工程师,基础设施,操作系统,系统与运维,traditional,9,9,0
云计算工程师,基础设施,Agent,大模型,new,8,1,7
云计算工程师,基础设施,信息检索,AI,traditional,8,8,0
云计算工程师,基础设施,系统开发,系统与运维,traditional,8,8,0
云计算工程师,基础设施,高性能通信,通信与网络,traditional,8,8,0
云计算工程师,基础设施,MySQL,数据工程,traditional,7,7,0
云计算工程师,基础设施,PostgreSQL,数据工程,traditional,6,6,0
云计算工程师,基础设施,查询优化,数据工程,traditional,6,6,0
云计算工程师,基础设施,DevOps,系统与运维,traditional,5,5,0
云计算工程师,基础设施,Machine Learning,AI,new,5,4,1
云计算工程师,基础设施,SRE,系统与运维,traditional,5,5,0
云计算工程师,基础设施,VLM,大模型,new,5,0,5
云计算工程师,基础设施,分布式存储,数据工程,traditional,5,5,0
云计算工程师,基础设施,AI基础设施,AI,new,4,0,4
云计算工程师,基础设施,LangChain,大模型,new,4,0,4
云计算工程师,基础设施,RAG,大模型,new,4,0,4
云计算工程师,基础设施,Redis,数据工程,traditional,4,4,0
云计算工程师,基础设施,Rust,编程语言,traditional,4,4,0
云计算工程师,基础设施,TCP/IP,系统与运维,traditional,4,4,0
云计算工程师,基础设施,prompt工程,大模型,new,4,0,4
云计算工程师,基础设施,计算机体系结构,硬件与芯片,traditional,4,4,0
云计算工程师,基础设施,GPU,系统与运维,traditional,3,3,0
云计算工程师,基础设施,IT基础设施,云计算,traditional,3,3,0
云计算工程师,基础设施,Kafka,数据工程,traditional,3,3,0
云计算工程师,基础设施,MCP,大模型,new,3,0,3
云计算工程师,基础设施,MongoDB,数据工程,traditional,3,3,0
云计算工程师,基础设施,Multi-Agent,大模型,new,3,0,3
云计算工程师,基础设施,NoSQL,数据工程,traditional,3,3,0
云计算工程师,基础设施,RLHF,大模型,new,3,0,3
云计算工程师,基础设施,Ray,AI,traditional,3,3,0
云计算工程师,基础设施,Spark,数据工程,traditional,3,3,0
云计算工程师,基础设施,异构计算,硬件与芯片,new,3,3,0
云计算工程师,基础设施,微服务架构,软件工程,traditional,3,3,0
云计算工程师,基础设施,性能优化,软件工程,traditional,3,3,0
云计算工程师,基础设施,混沌工程,软件工程,traditional,3,3,0
云计算工程师,基础设施,软件开发,软件开发,traditional,3,3,0
云计算工程师,基础设施,AI工具,大模型,new,2,0,2
云计算工程师,基础设施,AutoGen,大模型,new,2,0,2
云计算工程师,基础设施,CI/CD,系统与运维,traditional,2,2,0
云计算工程师,基础设施,CUDA,硬件与芯片,new,2,2,0
云计算工程师,基础设施,Flink,数据工程,traditional,2,2,0
云计算工程师,基础设施,Function Calling,大模型,new,2,0,2
云计算工程师,基础设施,LoRA微调,大模型,new,2,0,2
云计算工程师,基础设施,NLP,大模型,new,2,2,0
云计算工程师,基础设施,Node.js,编程语言,traditional,2,2,0
云计算工程师,基础设施,Perl,编程语言,traditional,2,2,0
云计算工程师,基础设施,React,编程语言,traditional,2,2,0
云计算工程师,基础设施,SFT,大模型,new,2,0,2
云计算工程师,基础设施,SGLang,大模型,new,2,2,0
云计算工程师,基础设施,TensorFlow,AI,traditional,2,0,2
云计算工程师,基础设施,Unix,系统与运维,traditional,2,2,0
云计算工程师,基础设施,向量数据库,数据工程,new,2,0,2
云计算工程师,基础设施,多租户架构,系统与运维,traditional,2,2,0
云计算工程师,基础设施,自动化运维,系统与运维,traditional,2,2,0
云计算工程师,基础设施,调试工具,软件工程,traditional,2,2,0
云计算工程师,基础设施,软件工程,软件工程,traditional,2,2,0
云计算工程师,基础设施,高性能计算,硬件与芯片,new,2,2,0
云计算工程师,基础设施,AI算法,AI,new,1,0,1
云计算工程师,基础设施,ASR,大模型,new,1,1,0
云计算工程师,基础设施,Ai coding,AI,new,1,1,0
云计算工程师,基础设施,Context Engineering,大模型,new,1,1,0
云计算工程师,基础设施,DeepSpeed,大模型,new,1,0,1
云计算工程师,基础设施,Elasticsearch,数据工程,traditional,1,1,0
云计算工程师,基础设施,HBase,数据工程,traditional,1,1,0
云计算工程师,基础设施,HTML,编程语言,traditional,1,1,0
云计算工程师,基础设施,Hadoop,数据工程,traditional,1,1,0
云计算工程师,基础设施,Hive,数据工程,traditional,1,1,0
云计算工程师,基础设施,JavaScript,编程语言,traditional,1,1,0
云计算工程师,基础设施,LangGraph,大模型,new,1,0,1
云计算工程师,基础设施,TTS,大模型,new,1,1,0
云计算工程师,基础设施,Transformer,大模型,new,1,0,1
云计算工程师,基础设施,Unreal Engine,软件开发,traditional,1,1,0
云计算工程师,基础设施,VLA模型,大模型,new,1,1,0
云计算工程师,基础设施,Vue.js,编程语言,traditional,1,1,0
云计算工程师,基础设施,harness工程,软件工程,traditional,1,1,0
云计算工程师,基础设施,上下文工程,大模型,new,1,1,0
云计算工程师,基础设施,世界模型,大模型,new,1,1,0
云计算工程师,基础设施,代价模型,算法与数学,traditional,1,1,0
云计算工程师,基础设施,内存管理,软件工程,traditional,1,1,0
云计算工程师,基础设施,分布式计算,数据工程,traditional,1,1,0
云计算工程师,基础设施,向量计算,数据工程,new,1,1,0
云计算工程师,基础设施,大模型安全,大模型,new,1,0,1
云计算工程师,基础设施,大模型训练,大模型,new,1,1,0
云计算工程师,基础设施,微服务安全,系统与运维,traditional,1,1,0
云计算工程师,基础设施,时钟设计,硬件与芯片,traditional,1,1,0
云计算工程师,基础设施,机器人与自动驾驶,机器人与自动驾驶,new,1,0,1
云计算工程师,基础设施,模型推理,大模型,new,1,1,0
云计算工程师,基础设施,消息队列,数据工程,traditional,1,1,0
云计算工程师,基础设施,知识图谱,知识图谱,new,1,1,0
云计算工程师,基础设施,空间智能,AI,new,1,1,0
云计算工程师,基础设施,通信技术,通信与网络,traditional,1,1,0
网络安全工程师,安全,Python,编程语言,traditional,22,22,0
网络安全工程师,安全,Go,编程语言,traditional,19,19,0
网络安全工程师,安全,Java,编程语言,traditional,13,13,0
网络安全工程师,安全,C/C++,编程语言,traditional,10,10,0
网络安全工程师,安全,信息安全,安全,traditional,8,8,0
网络安全工程师,安全,Hive,数据工程,traditional,6,6,0
网络安全工程师,安全,数据工程,数据工程,traditional,6,6,0
网络安全工程师,安全,Elasticsearch,数据工程,traditional,4,4,0
网络安全工程师,安全,SRE,系统与运维,traditional,4,4,0
网络安全工程师,安全,Agent,大模型,new,3,0,3
网络安全工程师,安全,Flink,数据工程,traditional,3,3,0
网络安全工程师,安全,LLM,大模型,new,3,0,3
网络安全工程师,安全,Node.js,编程语言,traditional,3,3,0
网络安全工程师,安全,软件开发,软件开发,traditional,3,3,0
网络安全工程师,安全,AI安全,安全,new,2,0,2
网络安全工程师,安全,Ai coding,AI,new,2,0,2
网络安全工程师,安全,Docker,系统与运维,traditional,2,2,0
网络安全工程师,安全,Machine Learning,AI,new,2,2,0
网络安全工程师,安全,MySQL,数据工程,traditional,2,2,0
网络安全工程师,安全,PyTorch,AI,traditional,2,0,2
网络安全工程师,安全,Redis,数据工程,traditional,2,2,0
网络安全工程师,安全,Spark,数据工程,traditional,2,2,0
网络安全工程师,安全,TCP/IP,系统与运维,traditional,2,2,0
网络安全工程师,安全,TensorFlow,AI,traditional,2,0,2
网络安全工程师,安全,Web爬虫,数据工程,traditional,2,2,0
网络安全工程师,安全,大模型应用,大模型,new,2,0,2
网络安全工程师,安全,机器学习,AI,traditional,2,0,2
网络安全工程师,安全,模型训练,大模型,new,2,0,2
网络安全工程师,安全,深度学习,AI,traditional,2,0,2
网络安全工程师,安全,AI工具,大模型,new,1,0,1
网络安全工程师,安全,Hadoop,数据工程,traditional,1,1,0
网络安全工程师,安全,Kafka,数据工程,traditional,1,1,0
网络安全工程师,安全,RAG,大模型,new,1,0,1
网络安全工程师,安全,Shell脚本,编程语言,traditional,1,1,0
网络安全工程师,安全,prompt工程,大模型,new,1,0,1
网络安全工程师,安全,云计算,云计算,traditional,1,1,0
网络安全工程师,安全,仿真技术,科学计算与仿真,traditional,1,1,0
网络安全工程师,安全,大模型安全,大模型,new,1,0,1
网络安全工程师,安全,微服务安全,系统与运维,traditional,1,1,0
网络安全工程师,安全,操作系统,系统与运维,traditional,1,1,0
网络安全工程师,安全,数字取证,安全,traditional,1,1,0
网络安全工程师,安全,流程自动化,软件工程,traditional,1,1,0
网络安全工程师,安全,计算机网络,通信与网络,traditional,1,1,0
网络安全工程师,安全,设备安全,安全,traditional,1,1,0
网络安全工程师,安全,调试工具,软件工程,traditional,1,1,0
信息安全工程师,安全,数据工程,数据工程,traditional,18,18,0
信息安全工程师,安全,Python,编程语言,traditional,14,14,0
信息安全工程师,安全,信息安全,安全,traditional,14,14,0
信息安全工程师,安全,Java,编程语言,traditional,8,8,0
信息安全工程师,安全,Go,编程语言,traditional,6,6,0
信息安全工程师,安全,Spark,数据工程,traditional,5,5,0
信息安全工程师,安全,Hadoop,数据工程,traditional,4,4,0
信息安全工程师,安全,C/C++,编程语言,traditional,3,3,0
信息安全工程师,安全,Elasticsearch,数据工程,traditional,3,3,0
信息安全工程师,安全,Flink,数据工程,traditional,3,3,0
信息安全工程师,安全,Hive,数据工程,traditional,3,3,0
信息安全工程师,安全,网络技术,通信与网络,traditional,3,3,0
信息安全工程师,安全,Agent,大模型,new,2,0,2
信息安全工程师,安全,Docker,系统与运维,traditional,2,2,0
信息安全工程师,安全,RAG,大模型,new,2,0,2
信息安全工程师,安全,SRE,系统与运维,traditional,2,2,0
信息安全工程师,安全,异常检测,软件工程,new,2,2,0
信息安全工程师,安全,操作系统,系统与运维,traditional,2,2,0
信息安全工程师,安全,数字取证,安全,traditional,2,2,0
信息安全工程师,安全,机器学习,AI,traditional,2,0,2
信息安全工程师,安全,流式计算,数据工程,traditional,2,2,0
信息安全工程师,安全,计算机网络,通信与网络,traditional,2,2,0
信息安全工程师,安全,AIops,系统与运维,new,1,0,1
信息安全工程师,安全,Ai coding,AI,new,1,1,0
信息安全工程师,安全,Context Engineering,大模型,new,1,1,0
信息安全工程师,安全,Kubernetes,系统与运维,traditional,1,1,0
信息安全工程师,安全,LLM,大模型,new,1,0,1
信息安全工程师,安全,MCP,大模型,new,1,0,1
信息安全工程师,安全,MySQL,数据工程,traditional,1,1,0
信息安全工程师,安全,PHP,编程语言,traditional,1,1,0
信息安全工程师,安全,Redis,数据工程,traditional,1,1,0
信息安全工程师,安全,prompt工程,大模型,new,1,0,1
信息安全工程师,安全,功能安全,安全,traditional,1,1,0
信息安全工程师,安全,微服务安全,系统与运维,traditional,1,1,0
信息安全工程师,安全,深度学习,AI,traditional,1,0,1
信息安全工程师,安全,特征工程,数据工程,traditional,1,1,0
信息安全工程师,安全,知识图谱,知识图谱,new,1,1,0
信息安全工程师,安全,算法工程,算法与数学,traditional,1,1,0
信息安全工程师,安全,自动化技术,系统与运维,traditional,1,1,0
信息安全工程师,安全,软件开发,软件开发,traditional,1,1,0
安全工程师,安全,C/C++,编程语言,traditional,30,30,0
安全工程师,安全,Python,编程语言,traditional,29,29,0
安全工程师,安全,Go,编程语言,traditional,22,22,0
安全工程师,安全,Java,编程语言,traditional,18,18,0
安全工程师,安全,信息安全,安全,traditional,14,14,0
安全工程师,安全,机器学习,AI,traditional,6,0,6
安全工程师,安全,软件开发,软件开发,traditional,6,6,0
安全工程师,安全,AI安全,安全,new,5,0,5
安全工程师,安全,Docker,系统与运维,traditional,4,4,0
安全工程师,安全,Linux,系统与运维,traditional,4,4,0
安全工程师,安全,Shell脚本,编程语言,traditional,4,4,0
安全工程师,安全,功能安全,安全,traditional,4,4,0
安全工程师,安全,数据工程,数据工程,traditional,4,4,0
安全工程师,安全,硬件开发,硬件与芯片,traditional,4,3,1
安全工程师,安全,设备安全,安全,traditional,4,4,0
安全工程师,安全,JavaScript,编程语言,traditional,3,3,0
安全工程师,安全,LLM,大模型,new,3,0,3
安全工程师,安全,Machine Learning,AI,new,3,1,2
安全工程师,安全,Node.js,编程语言,traditional,3,3,0
安全工程师,安全,Rust,编程语言,traditional,3,3,0
安全工程师,安全,SRE,系统与运维,traditional,3,3,0
安全工程师,安全,云计算,云计算,traditional,3,3,0
安全工程师,安全,大模型安全,大模型,new,3,1,2
安全工程师,安全,操作系统,系统与运维,traditional,3,3,0
安全工程师,安全,系统开发,系统与运维,traditional,3,3,0
安全工程师,安全,身份认证,安全,traditional,3,3,0
安全工程师,安全,Agent,大模型,new,2,0,2
安全工程师,安全,Android,软件开发,traditional,2,2,0
安全工程师,安全,Elasticsearch,数据工程,traditional,2,2,0
安全工程师,安全,Flink,数据工程,traditional,2,2,0
安全工程师,安全,NLP,大模型,new,2,2,0
安全工程师,安全,PHP,编程语言,traditional,2,2,0
安全工程师,安全,Spark,数据工程,traditional,2,2,0
安全工程师,安全,Swift,编程语言,traditional,2,2,0
安全工程师,安全,TCP/IP,系统与运维,traditional,2,2,0
安全工程师,安全,多模态,大模型,new,2,0,2
