standard_job,standard_category,month,month_index,skill,kg_display_skill,skill_stage,skill_trend_type,planned_jd_count,skill_probability,expected_skill_count
自动驾驶算法工程师,自动驾驶,2025-10,11,软件测试,软件测试,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,软件测试,软件测试,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,软件测试,软件测试,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,软件测试,软件测试,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,软件测试,软件测试,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,软件测试,软件测试,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,软件测试,软件测试,traditional,间歇出现,1,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-05,18,软件测试,软件测试,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,软件测试,软件测试,traditional,间歇出现,2,0.1457,0
自动驾驶算法工程师,自动驾驶,2026-07,20,软件测试,软件测试,traditional,间歇出现,2,0.1656,0
自动驾驶算法工程师,自动驾驶,2024-12,1,Docker,系统与运维,traditional,持续下降,2,0.2357,0
自动驾驶算法工程师,自动驾驶,2025-01,2,Docker,系统与运维,traditional,持续下降,2,0.2277,0
自动驾驶算法工程师,自动驾驶,2025-02,3,Docker,系统与运维,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,Docker,系统与运维,traditional,持续下降,2,0.1935,0
自动驾驶算法工程师,自动驾驶,2025-04,5,Docker,系统与运维,traditional,持续下降,2,0.1932,0
自动驾驶算法工程师,自动驾驶,2025-05,6,Docker,系统与运维,traditional,持续下降,2,0.1902,0
自动驾驶算法工程师,自动驾驶,2025-06,7,Docker,系统与运维,traditional,持续下降,1,0.1755,0
自动驾驶算法工程师,自动驾驶,2025-07,8,Docker,系统与运维,traditional,持续下降,1,0.1725,0
自动驾驶算法工程师,自动驾驶,2025-08,9,Docker,系统与运维,traditional,持续下降,1,0.1614,0
自动驾驶算法工程师,自动驾驶,2025-09,10,Docker,系统与运维,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,Docker,系统与运维,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,Docker,系统与运维,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,Docker,系统与运维,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,Docker,系统与运维,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,Docker,系统与运维,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,Docker,系统与运维,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,Docker,系统与运维,traditional,持续下降,1,0.1003,0
自动驾驶算法工程师,自动驾驶,2026-05,18,Docker,系统与运维,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,Docker,系统与运维,traditional,持续下降,2,0.0869,0
自动驾驶算法工程师,自动驾驶,2026-07,20,Docker,系统与运维,traditional,持续下降,2,0.0805,0
自动驾驶算法工程师,自动驾驶,2024-12,1,Go,编程语言,traditional,稳定型,2,0.1192,0
自动驾驶算法工程师,自动驾驶,2025-01,2,Go,编程语言,traditional,稳定型,2,0.1293,0
自动驾驶算法工程师,自动驾驶,2025-02,3,Go,编程语言,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,Go,编程语言,traditional,稳定型,2,0.1241,0
自动驾驶算法工程师,自动驾驶,2025-04,5,Go,编程语言,traditional,稳定型,2,0.1024,0
自动驾驶算法工程师,自动驾驶,2025-05,6,Go,编程语言,traditional,稳定型,2,0.1080,0
自动驾驶算法工程师,自动驾驶,2025-06,7,Go,编程语言,traditional,稳定型,1,0.1097,0
自动驾驶算法工程师,自动驾驶,2025-07,8,Go,编程语言,traditional,稳定型,1,0.1239,0
自动驾驶算法工程师,自动驾驶,2025-08,9,Go,编程语言,traditional,稳定型,1,0.1231,0
自动驾驶算法工程师,自动驾驶,2025-09,10,Go,编程语言,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,Go,编程语言,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,Go,编程语言,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,Go,编程语言,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,Go,编程语言,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,Go,编程语言,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,Go,编程语言,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,Go,编程语言,traditional,稳定型,1,0.1110,0
自动驾驶算法工程师,自动驾驶,2026-05,18,Go,编程语言,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,Go,编程语言,traditional,稳定型,2,0.1151,0
自动驾驶算法工程师,自动驾驶,2026-07,20,Go,编程语言,traditional,稳定型,2,0.1140,0
自动驾驶算法工程师,自动驾驶,2024-12,1,Ray,AI,traditional,先上升后稳定,2,0.1073,0
自动驾驶算法工程师,自动驾驶,2025-01,2,Ray,AI,traditional,先上升后稳定,2,0.1204,0
自动驾驶算法工程师,自动驾驶,2025-02,3,Ray,AI,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,Ray,AI,traditional,先上升后稳定,2,0.1454,0
自动驾驶算法工程师,自动驾驶,2025-04,5,Ray,AI,traditional,先上升后稳定,2,0.1525,0
自动驾驶算法工程师,自动驾驶,2025-05,6,Ray,AI,traditional,先上升后稳定,2,0.1597,0
自动驾驶算法工程师,自动驾驶,2025-06,7,Ray,AI,traditional,先上升后稳定,1,0.1775,0
自动驾驶算法工程师,自动驾驶,2025-07,8,Ray,AI,traditional,先上升后稳定,1,0.1915,0
自动驾驶算法工程师,自动驾驶,2025-08,9,Ray,AI,traditional,先上升后稳定,1,0.2102,0
自动驾驶算法工程师,自动驾驶,2025-09,10,Ray,AI,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,Ray,AI,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,Ray,AI,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,Ray,AI,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,Ray,AI,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,Ray,AI,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,Ray,AI,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,Ray,AI,traditional,先上升后稳定,1,0.2049,0
自动驾驶算法工程师,自动驾驶,2026-05,18,Ray,AI,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,Ray,AI,traditional,先上升后稳定,2,0.2421,0
自动驾驶算法工程师,自动驾驶,2026-07,20,Ray,AI,traditional,先上升后稳定,2,0.2243,0
自动驾驶算法工程师,自动驾驶,2024-12,1,SRE,系统与运维,traditional,间歇出现,2,0.1274,0
自动驾驶算法工程师,自动驾驶,2025-01,2,SRE,系统与运维,traditional,间歇出现,2,0.1652,0
自动驾驶算法工程师,自动驾驶,2025-02,3,SRE,系统与运维,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,SRE,系统与运维,traditional,间歇出现,2,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-04,5,SRE,系统与运维,traditional,间歇出现,2,0.1809,0
自动驾驶算法工程师,自动驾驶,2025-05,6,SRE,系统与运维,traditional,间歇出现,2,0.1476,0
自动驾驶算法工程师,自动驾驶,2025-06,7,SRE,系统与运维,traditional,间歇出现,1,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-07,8,SRE,系统与运维,traditional,间歇出现,1,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-08,9,SRE,系统与运维,traditional,间歇出现,1,0.1745,0
自动驾驶算法工程师,自动驾驶,2025-09,10,SRE,系统与运维,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,SRE,系统与运维,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,SRE,系统与运维,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,SRE,系统与运维,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,SRE,系统与运维,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,SRE,系统与运维,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,SRE,系统与运维,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,SRE,系统与运维,traditional,间歇出现,1,0.1355,0
自动驾驶算法工程师,自动驾驶,2026-05,18,SRE,系统与运维,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,SRE,系统与运维,traditional,间歇出现,2,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-07,20,SRE,系统与运维,traditional,间歇出现,2,0.0000,0
自动驾驶算法工程师,自动驾驶,2024-12,1,TensorFlow,AI,traditional,稳定型,2,0.1221,0
自动驾驶算法工程师,自动驾驶,2025-01,2,TensorFlow,AI,traditional,稳定型,2,0.1242,0
自动驾驶算法工程师,自动驾驶,2025-02,3,TensorFlow,AI,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,TensorFlow,AI,traditional,稳定型,2,0.1011,0
自动驾驶算法工程师,自动驾驶,2025-04,5,TensorFlow,AI,traditional,稳定型,2,0.1308,0
自动驾驶算法工程师,自动驾驶,2025-05,6,TensorFlow,AI,traditional,稳定型,2,0.1050,0
自动驾驶算法工程师,自动驾驶,2025-06,7,TensorFlow,AI,traditional,稳定型,1,0.1342,0
自动驾驶算法工程师,自动驾驶,2025-07,8,TensorFlow,AI,traditional,稳定型,1,0.1047,0
自动驾驶算法工程师,自动驾驶,2025-08,9,TensorFlow,AI,traditional,稳定型,1,0.1154,0
自动驾驶算法工程师,自动驾驶,2025-09,10,TensorFlow,AI,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,TensorFlow,AI,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,TensorFlow,AI,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,TensorFlow,AI,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,TensorFlow,AI,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,TensorFlow,AI,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,TensorFlow,AI,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,TensorFlow,AI,traditional,稳定型,1,0.1187,0
自动驾驶算法工程师,自动驾驶,2026-05,18,TensorFlow,AI,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,TensorFlow,AI,traditional,稳定型,2,0.1369,0
自动驾驶算法工程师,自动驾驶,2026-07,20,TensorFlow,AI,traditional,稳定型,2,0.1290,0
自动驾驶算法工程师,自动驾驶,2024-12,1,云计算,云计算,traditional,间歇出现,2,0.1154,0
自动驾驶算法工程师,自动驾驶,2025-01,2,云计算,云计算,traditional,间歇出现,2,0.1571,0
自动驾驶算法工程师,自动驾驶,2025-02,3,云计算,云计算,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,云计算,云计算,traditional,间歇出现,2,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-04,5,云计算,云计算,traditional,间歇出现,2,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-05,6,云计算,云计算,traditional,间歇出现,2,0.1452,0
自动驾驶算法工程师,自动驾驶,2025-06,7,云计算,云计算,traditional,间歇出现,1,0.1885,0
自动驾驶算法工程师,自动驾驶,2025-07,8,云计算,云计算,traditional,间歇出现,1,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-08,9,云计算,云计算,traditional,间歇出现,1,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-09,10,云计算,云计算,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,云计算,云计算,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,云计算,云计算,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,云计算,云计算,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,云计算,云计算,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,云计算,云计算,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,云计算,云计算,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,云计算,云计算,traditional,间歇出现,1,0.1487,0
自动驾驶算法工程师,自动驾驶,2026-05,18,云计算,云计算,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,云计算,云计算,traditional,间歇出现,2,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-07,20,云计算,云计算,traditional,间歇出现,2,0.0000,0
自动驾驶算法工程师,自动驾驶,2024-12,1,交互技术,交互体验,traditional,持续上升,2,0.0801,0
自动驾驶算法工程师,自动驾驶,2025-01,2,交互技术,交互体验,traditional,持续上升,2,0.0937,0
自动驾驶算法工程师,自动驾驶,2025-02,3,交互技术,交互体验,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,交互技术,交互体验,traditional,持续上升,2,0.0973,0
自动驾驶算法工程师,自动驾驶,2025-04,5,交互技术,交互体验,traditional,持续上升,2,0.1006,0
自动驾驶算法工程师,自动驾驶,2025-05,6,交互技术,交互体验,traditional,持续上升,2,0.1131,0
自动驾驶算法工程师,自动驾驶,2025-06,7,交互技术,交互体验,traditional,持续上升,1,0.1286,0
自动驾驶算法工程师,自动驾驶,2025-07,8,交互技术,交互体验,traditional,持续上升,1,0.1274,0
自动驾驶算法工程师,自动驾驶,2025-08,9,交互技术,交互体验,traditional,持续上升,1,0.1267,0
自动驾驶算法工程师,自动驾驶,2025-09,10,交互技术,交互体验,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,交互技术,交互体验,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,交互技术,交互体验,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,交互技术,交互体验,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,交互技术,交互体验,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,交互技术,交互体验,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,交互技术,交互体验,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,交互技术,交互体验,traditional,持续上升,1,0.2062,0
自动驾驶算法工程师,自动驾驶,2026-05,18,交互技术,交互体验,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,交互技术,交互体验,traditional,持续上升,2,0.2369,0
自动驾驶算法工程师,自动驾驶,2026-07,20,交互技术,交互体验,traditional,持续上升,2,0.2307,0
自动驾驶算法工程师,自动驾驶,2024-12,1,地图算法,行业应用,traditional,持续上升,2,0.1111,0
自动驾驶算法工程师,自动驾驶,2025-01,2,地图算法,行业应用,traditional,持续上升,2,0.1168,0
自动驾驶算法工程师,自动驾驶,2025-02,3,地图算法,行业应用,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,地图算法,行业应用,traditional,持续上升,2,0.1111,0
自动驾驶算法工程师,自动驾驶,2025-04,5,地图算法,行业应用,traditional,持续上升,2,0.1191,0
自动驾驶算法工程师,自动驾驶,2025-05,6,地图算法,行业应用,traditional,持续上升,2,0.1237,0
自动驾驶算法工程师,自动驾驶,2025-06,7,地图算法,行业应用,traditional,持续上升,1,0.1400,0
自动驾驶算法工程师,自动驾驶,2025-07,8,地图算法,行业应用,traditional,持续上升,1,0.1436,0
自动驾驶算法工程师,自动驾驶,2025-08,9,地图算法,行业应用,traditional,持续上升,1,0.1478,0
自动驾驶算法工程师,自动驾驶,2025-09,10,地图算法,行业应用,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,地图算法,行业应用,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,地图算法,行业应用,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,地图算法,行业应用,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,地图算法,行业应用,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,地图算法,行业应用,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,地图算法,行业应用,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,地图算法,行业应用,traditional,持续上升,1,0.1898,0
自动驾驶算法工程师,自动驾驶,2026-05,18,地图算法,行业应用,traditional,持续上升,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,地图算法,行业应用,traditional,持续上升,2,0.1870,0
自动驾驶算法工程师,自动驾驶,2026-07,20,地图算法,行业应用,traditional,持续上升,2,0.1991,0
自动驾驶算法工程师,自动驾驶,2024-12,1,工业自动化,工业与物联网,traditional,稳定型,2,0.0994,0
自动驾驶算法工程师,自动驾驶,2025-01,2,工业自动化,工业与物联网,traditional,稳定型,2,0.1289,0
自动驾驶算法工程师,自动驾驶,2025-02,3,工业自动化,工业与物联网,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,工业自动化,工业与物联网,traditional,稳定型,2,0.1283,0
自动驾驶算法工程师,自动驾驶,2025-04,5,工业自动化,工业与物联网,traditional,稳定型,2,0.1255,0
自动驾驶算法工程师,自动驾驶,2025-05,6,工业自动化,工业与物联网,traditional,稳定型,2,0.1025,0
自动驾驶算法工程师,自动驾驶,2025-06,7,工业自动化,工业与物联网,traditional,稳定型,1,0.1067,0
自动驾驶算法工程师,自动驾驶,2025-07,8,工业自动化,工业与物联网,traditional,稳定型,1,0.0983,0
自动驾驶算法工程师,自动驾驶,2025-08,9,工业自动化,工业与物联网,traditional,稳定型,1,0.1254,0
自动驾驶算法工程师,自动驾驶,2025-09,10,工业自动化,工业与物联网,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,工业自动化,工业与物联网,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,工业自动化,工业与物联网,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,工业自动化,工业与物联网,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,工业自动化,工业与物联网,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,工业自动化,工业与物联网,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,工业自动化,工业与物联网,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,工业自动化,工业与物联网,traditional,稳定型,1,0.1141,0
自动驾驶算法工程师,自动驾驶,2026-05,18,工业自动化,工业与物联网,traditional,稳定型,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,工业自动化,工业与物联网,traditional,稳定型,2,0.1212,0
自动驾驶算法工程师,自动驾驶,2026-07,20,工业自动化,工业与物联网,traditional,稳定型,2,0.0996,0
自动驾驶算法工程师,自动驾驶,2024-12,1,性能优化,软件工程,traditional,持续下降,2,0.1928,0
自动驾驶算法工程师,自动驾驶,2025-01,2,性能优化,软件工程,traditional,持续下降,2,0.1880,0
自动驾驶算法工程师,自动驾驶,2025-02,3,性能优化,软件工程,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,性能优化,软件工程,traditional,持续下降,2,0.1749,0
自动驾驶算法工程师,自动驾驶,2025-04,5,性能优化,软件工程,traditional,持续下降,2,0.1644,0
自动驾驶算法工程师,自动驾驶,2025-05,6,性能优化,软件工程,traditional,持续下降,2,0.1585,0
自动驾驶算法工程师,自动驾驶,2025-06,7,性能优化,软件工程,traditional,持续下降,1,0.1604,0
自动驾驶算法工程师,自动驾驶,2025-07,8,性能优化,软件工程,traditional,持续下降,1,0.1410,0
自动驾驶算法工程师,自动驾驶,2025-08,9,性能优化,软件工程,traditional,持续下降,1,0.1519,0
自动驾驶算法工程师,自动驾驶,2025-09,10,性能优化,软件工程,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,性能优化,软件工程,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,性能优化,软件工程,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,性能优化,软件工程,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,性能优化,软件工程,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,性能优化,软件工程,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,性能优化,软件工程,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,性能优化,软件工程,traditional,持续下降,1,0.1030,0
自动驾驶算法工程师,自动驾驶,2026-05,18,性能优化,软件工程,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,性能优化,软件工程,traditional,持续下降,2,0.0989,0
自动驾驶算法工程师,自动驾驶,2026-07,20,性能优化,软件工程,traditional,持续下降,2,0.0930,0
自动驾驶算法工程师,自动驾驶,2024-12,1,编程语言,编程语言,traditional,先上升后稳定,2,0.0825,0
自动驾驶算法工程师,自动驾驶,2025-01,2,编程语言,编程语言,traditional,先上升后稳定,2,0.0903,0
自动驾驶算法工程师,自动驾驶,2025-02,3,编程语言,编程语言,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,编程语言,编程语言,traditional,先上升后稳定,2,0.1131,0
自动驾驶算法工程师,自动驾驶,2025-04,5,编程语言,编程语言,traditional,先上升后稳定,2,0.1402,0
自动驾驶算法工程师,自动驾驶,2025-05,6,编程语言,编程语言,traditional,先上升后稳定,2,0.1496,0
自动驾驶算法工程师,自动驾驶,2025-06,7,编程语言,编程语言,traditional,先上升后稳定,1,0.1693,0
自动驾驶算法工程师,自动驾驶,2025-07,8,编程语言,编程语言,traditional,先上升后稳定,1,0.1682,0
自动驾驶算法工程师,自动驾驶,2025-08,9,编程语言,编程语言,traditional,先上升后稳定,1,0.1947,0
自动驾驶算法工程师,自动驾驶,2025-09,10,编程语言,编程语言,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,编程语言,编程语言,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,编程语言,编程语言,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,编程语言,编程语言,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,编程语言,编程语言,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,编程语言,编程语言,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,编程语言,编程语言,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,编程语言,编程语言,traditional,先上升后稳定,1,0.2152,0
自动驾驶算法工程师,自动驾驶,2026-05,18,编程语言,编程语言,traditional,先上升后稳定,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,编程语言,编程语言,traditional,先上升后稳定,2,0.2304,0
自动驾驶算法工程师,自动驾驶,2026-07,20,编程语言,编程语言,traditional,先上升后稳定,2,0.2476,0
自动驾驶算法工程师,自动驾驶,2024-12,1,自动化测试,软件开发,traditional,间歇出现,2,0.1772,0
自动驾驶算法工程师,自动驾驶,2025-01,2,自动化测试,软件开发,traditional,间歇出现,2,0.1493,0
自动驾驶算法工程师,自动驾驶,2025-02,3,自动化测试,软件开发,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,自动化测试,软件开发,traditional,间歇出现,2,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-04,5,自动化测试,软件开发,traditional,间歇出现,2,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-05,6,自动化测试,软件开发,traditional,间歇出现,2,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-06,7,自动化测试,软件开发,traditional,间歇出现,1,0.1296,0
自动驾驶算法工程师,自动驾驶,2025-07,8,自动化测试,软件开发,traditional,间歇出现,1,0.1804,0
自动驾驶算法工程师,自动驾驶,2025-08,9,自动化测试,软件开发,traditional,间歇出现,1,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-09,10,自动化测试,软件开发,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-10,11,自动化测试,软件开发,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-11,12,自动化测试,软件开发,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-12,13,自动化测试,软件开发,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-01,14,自动化测试,软件开发,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-02,15,自动化测试,软件开发,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-03,16,自动化测试,软件开发,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-04,17,自动化测试,软件开发,traditional,间歇出现,1,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-05,18,自动化测试,软件开发,traditional,间歇出现,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2026-06,19,自动化测试,软件开发,traditional,间歇出现,2,0.1698,0
自动驾驶算法工程师,自动驾驶,2026-07,20,自动化测试,软件开发,traditional,间歇出现,2,0.1171,0
自动驾驶算法工程师,自动驾驶,2024-12,1,计算机体系结构,硬件与芯片,traditional,持续下降,2,0.1770,0
自动驾驶算法工程师,自动驾驶,2025-01,2,计算机体系结构,硬件与芯片,traditional,持续下降,2,0.1936,0
自动驾驶算法工程师,自动驾驶,2025-02,3,计算机体系结构,硬件与芯片,traditional,持续下降,0,0.0000,0
自动驾驶算法工程师,自动驾驶,2025-03,4,计算机体系结构,硬件与芯片,traditional,持续下降,2,0.1625,0
自动驾驶算法工程师,自动驾驶,2025-04,5,计算机体系结构,硬件与芯片,traditional,持续下降,2,0.1635,0
