standard_job,standard_category,month,month_index,monthly_jd_count,cumulative_jd_count,demand_trend_type,is_active_month
芯片验证工程师,芯片,2026-03,16,1,19,消失后再出现,yes
芯片验证工程师,芯片,2026-04,17,2,21,消失后再出现,yes
芯片验证工程师,芯片,2026-05,18,1,22,消失后再出现,yes
芯片验证工程师,芯片,2026-06,19,2,24,消失后再出现,yes
芯片验证工程师,芯片,2026-07,20,2,26,消失后再出现,yes
芯片测试工程师,芯片,2024-12,1,0,0,间歇出现,no
芯片测试工程师,芯片,2025-01,2,0,0,间歇出现,no
芯片测试工程师,芯片,2025-02,3,0,0,间歇出现,no
芯片测试工程师,芯片,2025-03,4,0,0,间歇出现,no
芯片测试工程师,芯片,2025-04,5,0,0,间歇出现,no
芯片测试工程师,芯片,2025-05,6,2,2,间歇出现,yes
芯片测试工程师,芯片,2025-06,7,2,4,间歇出现,yes
芯片测试工程师,芯片,2025-07,8,0,4,间歇出现,no
芯片测试工程师,芯片,2025-08,9,2,6,间歇出现,yes
芯片测试工程师,芯片,2025-09,10,0,6,间歇出现,no
芯片测试工程师,芯片,2025-10,11,2,8,间歇出现,yes
芯片测试工程师,芯片,2025-11,12,0,8,间歇出现,no
芯片测试工程师,芯片,2025-12,13,2,10,间歇出现,yes
芯片测试工程师,芯片,2026-01,14,1,11,间歇出现,yes
芯片测试工程师,芯片,2026-02,15,1,12,间歇出现,yes
芯片测试工程师,芯片,2026-03,16,0,12,间歇出现,no
芯片测试工程师,芯片,2026-04,17,2,14,间歇出现,yes
芯片测试工程师,芯片,2026-05,18,0,14,间歇出现,no
芯片测试工程师,芯片,2026-06,19,2,16,间歇出现,yes
芯片测试工程师,芯片,2026-07,20,0,16,间歇出现,no
FPGA工程师,芯片,2024-12,1,0,0,无样本不生成,no
FPGA工程师,芯片,2025-01,2,0,0,无样本不生成,no
FPGA工程师,芯片,2025-02,3,0,0,无样本不生成,no
FPGA工程师,芯片,2025-03,4,0,0,无样本不生成,no
FPGA工程师,芯片,2025-04,5,0,0,无样本不生成,no
FPGA工程师,芯片,2025-05,6,0,0,无样本不生成,no
FPGA工程师,芯片,2025-06,7,0,0,无样本不生成,no
FPGA工程师,芯片,2025-07,8,0,0,无样本不生成,no
FPGA工程师,芯片,2025-08,9,0,0,无样本不生成,no
FPGA工程师,芯片,2025-09,10,0,0,无样本不生成,no
FPGA工程师,芯片,2025-10,11,0,0,无样本不生成,no
FPGA工程师,芯片,2025-11,12,0,0,无样本不生成,no
FPGA工程师,芯片,2025-12,13,0,0,无样本不生成,no
FPGA工程师,芯片,2026-01,14,0,0,无样本不生成,no
FPGA工程师,芯片,2026-02,15,0,0,无样本不生成,no
FPGA工程师,芯片,2026-03,16,0,0,无样本不生成,no
FPGA工程师,芯片,2026-04,17,0,0,无样本不生成,no
FPGA工程师,芯片,2026-05,18,0,0,无样本不生成,no
FPGA工程师,芯片,2026-06,19,0,0,无样本不生成,no
FPGA工程师,芯片,2026-07,20,0,0,无样本不生成,no
电源工程师,硬件,2024-12,1,2,2,间歇出现,yes
电源工程师,硬件,2025-01,2,0,2,间歇出现,no
电源工程师,硬件,2025-02,3,0,2,间歇出现,no
电源工程师,硬件,2025-03,4,0,2,间歇出现,no
电源工程师,硬件,2025-04,5,0,2,间歇出现,no
电源工程师,硬件,2025-05,6,2,4,间歇出现,yes
电源工程师,硬件,2025-06,7,1,5,间歇出现,yes
电源工程师,硬件,2025-07,8,0,5,间歇出现,no
电源工程师,硬件,2025-08,9,1,6,间歇出现,yes
电源工程师,硬件,2025-09,10,0,6,间歇出现,no
电源工程师,硬件,2025-10,11,2,8,间歇出现,yes
电源工程师,硬件,2025-11,12,0,8,间歇出现,no
电源工程师,硬件,2025-12,13,2,10,间歇出现,yes
电源工程师,硬件,2026-01,14,0,10,间歇出现,no
电源工程师,硬件,2026-02,15,2,12,间歇出现,yes
电源工程师,硬件,2026-03,16,1,13,间歇出现,yes
电源工程师,硬件,2026-04,17,1,14,间歇出现,yes
电源工程师,硬件,2026-05,18,2,16,间歇出现,yes
电源工程师,硬件,2026-06,19,2,18,间歇出现,yes
电源工程师,硬件,2026-07,20,0,18,间歇出现,no
结构工程师,硬件,2024-12,1,2,2,消失后再出现,yes
结构工程师,硬件,2025-01,2,2,4,消失后再出现,yes
结构工程师,硬件,2025-02,3,3,7,消失后再出现,yes
结构工程师,硬件,2025-03,4,3,10,消失后再出现,yes
结构工程师,硬件,2025-04,5,2,12,消失后再出现,yes
结构工程师,硬件,2025-05,6,2,14,消失后再出现,yes
结构工程师,硬件,2025-06,7,2,16,消失后再出现,yes
结构工程师,硬件,2025-07,8,1,17,消失后再出现,yes
结构工程师,硬件,2025-08,9,1,18,消失后再出现,yes
结构工程师,硬件,2025-09,10,2,20,消失后再出现,yes
结构工程师,硬件,2025-10,11,3,23,消失后再出现,yes
结构工程师,硬件,2025-11,12,0,23,消失后再出现,no
结构工程师,硬件,2025-12,13,0,23,消失后再出现,no
结构工程师,硬件,2026-01,14,0,23,消失后再出现,no
结构工程师,硬件,2026-02,15,2,25,消失后再出现,yes
结构工程师,硬件,2026-03,16,2,27,消失后再出现,yes
结构工程师,硬件,2026-04,17,2,29,消失后再出现,yes
结构工程师,硬件,2026-05,18,2,31,消失后再出现,yes
结构工程师,硬件,2026-06,19,2,33,消失后再出现,yes
结构工程师,硬件,2026-07,20,3,36,消失后再出现,yes
热设计工程师,硬件,2024-12,1,1,1,先上升后稳定,yes
热设计工程师,硬件,2025-01,2,2,3,先上升后稳定,yes
热设计工程师,硬件,2025-02,3,2,5,先上升后稳定,yes
热设计工程师,硬件,2025-03,4,2,7,先上升后稳定,yes
热设计工程师,硬件,2025-04,5,0,7,先上升后稳定,no
热设计工程师,硬件,2025-05,6,1,8,先上升后稳定,yes
热设计工程师,硬件,2025-06,7,2,10,先上升后稳定,yes
热设计工程师,硬件,2025-07,8,0,10,先上升后稳定,no
热设计工程师,硬件,2025-08,9,0,10,先上升后稳定,no
热设计工程师,硬件,2025-09,10,2,12,先上升后稳定,yes
热设计工程师,硬件,2025-10,11,2,14,先上升后稳定,yes
热设计工程师,硬件,2025-11,12,2,16,先上升后稳定,yes
热设计工程师,硬件,2025-12,13,0,16,先上升后稳定,no
热设计工程师,硬件,2026-01,14,2,18,先上升后稳定,yes
热设计工程师,硬件,2026-02,15,0,18,先上升后稳定,no
热设计工程师,硬件,2026-03,16,0,18,先上升后稳定,no
热设计工程师,硬件,2026-04,17,2,20,先上升后稳定,yes
热设计工程师,硬件,2026-05,18,2,22,先上升后稳定,yes
热设计工程师,硬件,2026-06,19,0,22,先上升后稳定,no
热设计工程师,硬件,2026-07,20,0,22,先上升后稳定,no
硬件工程师,硬件,2024-12,1,2,2,稳定波动,yes
硬件工程师,硬件,2025-01,2,3,5,稳定波动,yes
硬件工程师,硬件,2025-02,3,3,8,稳定波动,yes
硬件工程师,硬件,2025-03,4,2,10,稳定波动,yes
硬件工程师,硬件,2025-04,5,2,12,稳定波动,yes
硬件工程师,硬件,2025-05,6,2,14,稳定波动,yes
硬件工程师,硬件,2025-06,7,1,15,稳定波动,yes
硬件工程师,硬件,2025-07,8,2,17,稳定波动,yes
硬件工程师,硬件,2025-08,9,2,19,稳定波动,yes
硬件工程师,硬件,2025-09,10,3,22,稳定波动,yes
硬件工程师,硬件,2025-10,11,2,24,稳定波动,yes
硬件工程师,硬件,2025-11,12,2,26,稳定波动,yes
硬件工程师,硬件,2025-12,13,1,27,稳定波动,yes
硬件工程师,硬件,2026-01,14,1,28,稳定波动,yes
硬件工程师,硬件,2026-02,15,2,30,稳定波动,yes
硬件工程师,硬件,2026-03,16,3,33,稳定波动,yes
硬件工程师,硬件,2026-04,17,3,36,稳定波动,yes
硬件工程师,硬件,2026-05,18,2,38,稳定波动,yes
硬件工程师,硬件,2026-06,19,2,40,稳定波动,yes
硬件工程师,硬件,2026-07,20,1,41,稳定波动,yes
AI产品经理,产品,2024-12,1,2,2,先上升后下降,yes
AI产品经理,产品,2025-01,2,1,3,先上升后下降,yes
AI产品经理,产品,2025-02,3,2,5,先上升后下降,yes
AI产品经理,产品,2025-03,4,2,7,先上升后下降,yes
AI产品经理,产品,2025-04,5,1,8,先上升后下降,yes
AI产品经理,产品,2025-05,6,1,9,先上升后下降,yes
AI产品经理,产品,2025-06,7,2,11,先上升后下降,yes
AI产品经理,产品,2025-07,8,2,13,先上升后下降,yes
AI产品经理,产品,2025-08,9,2,15,先上升后下降,yes
AI产品经理,产品,2025-09,10,2,17,先上升后下降,yes
AI产品经理,产品,2025-10,11,2,19,先上升后下降,yes
AI产品经理,产品,2025-11,12,2,21,先上升后下降,yes
AI产品经理,产品,2025-12,13,2,23,先上升后下降,yes
AI产品经理,产品,2026-01,14,2,25,先上升后下降,yes
AI产品经理,产品,2026-02,15,2,27,先上升后下降,yes
AI产品经理,产品,2026-03,16,2,29,先上升后下降,yes
AI产品经理,产品,2026-04,17,1,30,先上升后下降,yes
AI产品经理,产品,2026-05,18,1,31,先上升后下降,yes
AI产品经理,产品,2026-06,19,1,32,先上升后下降,yes
AI产品经理,产品,2026-07,20,2,34,先上升后下降,yes
